mission_ql,low_id,high_id,observed_item_ql,unknown,item_name,observation_count
25,43955,43955,33,0,Nano Crystal (Physician's Skill),1
25,43962,43962,17,0,Nano Crystal (Lesser Nano Bandage),3
25,43987,43987,30,0,Nano Crystal (Cursory Examination),1
25,44188,44188,30,0,Nano Crystal (Infected Wounds),2
25,44195,44195,17,0,Nano Crystal (Protein Breakdown),1
25,44198,44198,33,0,Nano Crystal (Cancerous Burrower),3
25,45327,45327,33,0,Nano Crystal (Weak Gravity Collapse),1
25,45397,45397,24,0,Nano Crystal (Accelerated Decay),1
25,45400,45400,30,0,Nano Crystal (Aggressive Mutagen),1
25,45947,45947,24,0,Nano Crystal (Smiting Missile),2
25,45961,45961,17,0,Nano Crystal (Micro Flechette),1
25,45998,45998,30,0,Nano Crystal (Condensed Halon Jet),1
25,46007,46007,24,0,Nano Crystal (Brief Poison Fog),1
25,46019,46019,17,0,Nano Crystal (Semi-Sentient Automaton),1
25,46063,46063,20,0,Nano Crystal (Feeble Android),1
25,46073,46073,33,0,Nano Crystal (Android),3
25,46435,46435,17,0,Nano Crystal (Faithful Helper-Droid),2
25,46444,46444,24,0,Nano Crystal (Executive-Grade Helper-Droid),1
25,46451,46451,27,0,Nano Crystal (Director-Grade Helper-Droid),1
25,46475,46475,20,0,Nano Crystal (Advanced Helper),1
25,49813,49813,24,0,Nano Crystal (Mighty Challenger to Cyclops),2
25,49819,49819,33,0,Nano Crystal (Challenger to Titan),1
25,55688,55677,25,0,Chemistry Tutoring Device,2
25,55690,55689,25,0,Mechanical Engineering Tutoring Device,1
25,55694,55693,25,0,Electrical Engineering Tutoring Device,2
25,55697,55696,25,0,Boosted Stim,2
25,55775,55775,24,0,Nano Crystal (Electrical Chastiser),1
25,55840,55840,17,0,Nano Crystal (Jacket of Blades),1
25,55841,55841,30,0,Nano Crystal (Firefly's Fury),1
25,55842,55842,24,0,Nano Crystal (Enshroud with Barbs),3
25,56239,56239,33,0,Nano Crystal (Lesser Paralyze with Indecision),2
25,56241,56241,17,0,Nano Crystal (Lesser Hold Victim),2
25,70254,70251,25,0,Damage Shield Projector,1
25,70389,70389,30,0,Nano Crystal (Lesser Deflection Shield (Extended)),2
25,70390,70390,24,0,Nano Crystal (Lesser Deflection Shield),2
25,70398,70398,17,0,Nano Crystal (Minor Deflection Shield (Extended)),1
25,70426,70426,30,0,Nano Crystal (Partial Harmonic Cocoon),1
25,70558,85640,25,0,Battered Low-Tech Armor Boots,2
25,70559,85689,25,0,Battered Low-Tech Body Armor,2
25,70560,85688,25,0,Battered Low-Tech Female Body Armor,2
25,70561,85744,25,0,Battered Low-Tech Armor Sleeves,3
25,70563,85558,25,0,Battered Low-Tech Armor Helmet,1
25,70564,85515,25,0,Battered Low-Tech Armor Pants,1
25,70565,85514,25,0,Battered Low-Tech Armor Shorts,2
25,70584,70584,27,0,Nano Crystal (Basic Shielding Barrier),1
25,70585,70585,20,0,Nano Crystal (Flawed Defensive Screen),1
25,75356,75356,33,0,Nano Crystal (Lesser Shen Protection),1
25,75417,75417,20,0,Nano Crystal (Lesser Combat Barrier),1
25,78420,78420,17,0,Nano Crystal (Lesser Health Funnel),2
25,78421,78421,20,0,Nano Crystal (Health Funnel),2
25,78422,78422,24,0,Nano Crystal (Major Health Funnel),1
25,78424,78424,30,0,Nano Crystal (Advanced Health Funnel),1
25,81839,81839,27,0,Nano Crystal (Lotus on Water),1
25,81847,81847,20,0,Nano Crystal (Energized Fists),2
25,81897,81897,24,0,Nano Crystal (Nano Augmentation),1
25,81953,81953,27,0,Nano Crystal (Lesser Mysterious Causes),3
25,82003,82003,20,0,Nano Crystal (Subsonic Blast),1
25,82065,82065,17,0,Nano Crystal (Team Restore Essence),1
25,82070,82070,20,0,Nano Crystal (Restore Essence),1
25,82077,82077,33,0,Nano Crystal (Team Survival Technique),1
25,82811,82811,17,0,Nano Crystal (Weight of the Guilty),2
25,82838,82838,20,0,Nano Crystal (Pronouncement of Greatness),1
25,83920,83919,25,0,Aggression Enhancer,1
25,85264,85264,20,0,Nano Crystal (Lesser Net Cast Wide),3
25,85282,85282,17,0,Nano Crystal (Medical Claim),1
25,85322,85322,27,0,Nano Crystal (Lesser Delay Pursuers),4
25,85368,85369,25,0,Burst of Speed Stim,1
25,85481,85690,25,0,Battered Leather Vest,4
25,85494,22347,25,0,Worn Steel-Ribbed Armor Pants,2
25,85496,85495,25,0,Inferior Titan Plasteel Armor Pants,1
25,85498,85497,25,0,Inferior Vito's Plasteel Armor Pants,5
25,85500,85499,25,0,Inferior Chilled Plasteel Armor Pants,1
25,85501,22343,25,0,Inferior Heated Plasteel Armor Pants,4
25,85502,22339,25,0,Recruit-Issue Omni-Pol Forest Armor Pants,3
25,85504,27394,25,0,Recruit-Issue Omni-Pol Desert Armor Pants,2
25,85510,85509,25,0,Inferior Nail Armor Pants,1
25,85512,85511,25,0,Worn Metaplast Armor Pants,1
25,85513,22313,25,0,Basic Martial Artist Suit Pants,3
25,85519,85518,25,0,Battered Sid's Leather Armor Pants,1
25,85521,85520,25,0,Battered Leather Armor Pants,5
25,85525,85524,25,0,Inferior Raven's Energized Armor Pants,2
25,85526,22293,25,0,Inferior Energized Armor Pants,1
25,85530,85529,25,0,Worn Bau Cyber Armor Pants,2
25,85533,85532,25,0,Battered Light Combat Armor Pants,2
25,85543,85542,25,0,Inferior Titan Plasteel Armor Helmet,1
25,85545,85544,25,0,Inferior Vito's Plasteel Armor Helmet,1
25,85547,85546,25,0,Inferior Chilled Plasteel Armor Helmet,3
25,85548,22258,25,0,Inferior Heated Plasteel Armor Helmet,4
25,85549,22254,25,0,Recruit-Issue Omni-Pol Forest Armor Helmet,2
25,85554,85553,25,0,Battered Nomad Armor Helmet,3
25,85557,85556,25,0,Worn Metaplast Armor Helmet,4
25,85560,85559,25,0,Battered Sid's Leather Armor Helmet,1
25,85562,85561,25,0,Battered Leather Armor Helmet,1
25,85566,85565,25,0,Inferior Raven's Energized Armor Helmet,1
25,85567,22223,25,0,Inferior Energized Armor Helmet,3
25,85571,85570,25,0,Worn Bau Cyber Armor Helmet,3
25,85580,22212,25,0,Worn Steel-Ribbed Armor Gloves,3
25,85582,85581,25,0,Inferior Titan Plasteel Armor Gloves,1
25,85584,85583,25,0,Inferior Vito's Plasteel Armor Gloves,2
25,85586,85585,25,0,Inferior Chilled Plasteel Armor Gloves,1
25,85587,22208,25,0,Inferior Heated Plasteel Armor Gloves,1
25,85588,22204,25,0,Recruit-Issue Omni-Pol Forest Armor Gloves,1
25,85590,27396,25,0,Recruit-Issue Omni-Pol Desert Armor Gloves,1
25,85593,85592,25,0,Battered Nomad Armor Gloves,1
25,85596,85595,25,0,Worn Metaplast Armor Gloves,1
25,85598,22178,25,0,Inferior Kevlar Armor Gloves,1
25,85600,85599,25,0,Battered Sid's Leather Armor Gloves,1
25,85602,85601,25,0,Battered Leather Armor Gloves,3
25,85606,85605,25,0,Inferior Raven's Energized Armor Gloves,2
25,85607,22170,25,0,Inferior Energized Armor Gloves,2
25,85611,85610,25,0,Worn Bau Cyber Armor Gloves,3
25,85612,22166,25,0,Worn Cyber Armor Gloves,1
25,85622,85621,25,0,Inferior Titan Plasteel Armor Boots,1
25,85624,85623,25,0,Inferior Vito's Plasteel Armor Boots,1
25,85626,85625,25,0,Inferior Chilled Plasteel Armor Boots,2
25,85627,22154,25,0,Inferior Heated Plasteel Armor Boots,2
25,85628,22150,25,0,Recruit-Issue Omni-Pol Forest Armor Boots,1
25,85630,27392,25,0,Recruit-Issue Omni-Pol Desert Armor Boots,1
25,85633,85632,25,0,Battered Nomad Armor Boots,4
25,85636,85635,25,0,Inferior Nail Armor Boots,2
25,85638,85637,25,0,Worn Metaplast Armor Boots,2
25,85639,22124,25,0,Basic Martial Artist Suit Boots,3
25,85641,22116,25,0,Inferior Kevlar Armor Boots,2
25,85643,85642,25,0,Battered Sid's Leather Armor Boots,3
25,85645,85644,25,0,Battered Leather Armor Boots,2
25,85650,22108,25,0,Inferior Energized Armor Boots,2
25,85654,85653,25,0,Worn Bau Cyber Armor Boots,2
25,85655,22104,25,0,Worn Cyber Armor Boots,2
25,85657,85656,25,0,Battered Light Combat Armor Boots,1
25,85668,22080,25,0,Worn Steel-Ribbed Body Armor,2
25,85672,85671,25,0,Inferior Vito's Plasteel Body Armor,3
25,85675,22076,25,0,Inferior Heated Plasteel Body Armor,5
25,85676,22072,25,0,Recruit-Issue Omni-Pol Forest Body Armor,1
25,85678,27398,25,0,Recruit-Issue Omni-Pol Desert Body Armor,1
25,85681,85680,25,0,Battered Nomad Body Armor,1
25,85684,85683,25,0,Inferior Nail Body Armor,7
25,85686,85685,25,0,Worn Metaplast Body Armor,1
25,85687,22046,25,0,Basic Martial Artist Suit Shirt,1
25,85691,22004,25,0,Inferior Kevlar Vest,2
25,85692,22026,25,0,Inferior Kevlar Body Armor,2
25,85693,27389,25,0,Battered Flak Body Armor,3
25,85695,85694,25,0,Battered Sid's Leather Body Armor,2
25,85697,85696,25,0,Battered Leather Body Armor,2
25,85701,85700,25,0,Inferior Raven's Energized Body Armor,1
25,85702,22018,25,0,Inferior Energized Body Armor,1
25,85708,85707,25,0,Worn Bau Cyber Female Body Armor,1
25,85710,85709,25,0,Worn Bau Cyber Body Armor,2
25,85712,22010,25,0,Worn Cyber Body Armor,2
25,85714,85713,25,0,Battered Light Combat Body Armor,1
25,85724,21971,25,0,Worn Steel-Ribbed Armor Sleeves,1
25,85726,85725,25,0,Inferior Titan Plasteel Armor Sleeves,3
25,85728,85727,25,0,Inferior Vito's Plasteel Armor Sleeves,4
25,85730,85729,25,0,Inferior Chilled Plasteel Armor Sleeves,1
25,85732,21963,25,0,Recruit-Issue Omni-Pol Forest Armor Sleeves,1
25,85734,27400,25,0,Recruit-Issue Omni-Pol Desert Armor Sleeves,1
25,85740,85739,25,0,Inferior Nail Armor Sleeves,2
25,85745,21929,25,0,Inferior Kevlar Armor Sleeves,1
25,85746,27391,25,0,Battered Flak Armor Sleeves,2
25,85748,85747,25,0,Battered Sid's Leather Armor Sleeves,4
25,85750,85749,25,0,Battered Leather Armor Sleeves,1
25,85754,85753,25,0,Inferior Raven's Energized Armor Sleeves,3
25,85755,21921,25,0,Inferior Energized Armor Sleeves,3
25,85874,85874,20,0,Nano Crystal (Ransack Skills (Minor)),1
25,85875,85875,30,0,Nano Crystal (Ransack Skills (Average)),3
25,85907,85907,25,0,Flurry of Blows,1
25,86441,86441,1,0,Keelarr Sunglasses,1
25,87470,87470,1,0,Tattoo,1
25,87471,87471,1,0,Tattoo,1
25,87474,87474,1,0,Tattoo,1
25,87475,87475,1,0,Tattoo,1
25,87477,87477,1,0,Tattoo,2
25,87479,87479,1,0,Tattoo,1
25,87810,87814,25,0,Hacker Tool,3
25,87893,87936,25,0,Trimmer - Divert Energy to Defense,1
25,88379,88380,25,0,Trimmer - Divert Energy to Avoidance,2
25,88383,88384,25,0,Trimmer - Positive Aggressive-Defensive,1
25,93136,93136,30,0,Nano Crystal (Hack Grid Vector),3
25,93140,93140,17,0,Nano Crystal (Limited Grid Jump),2
25,95453,95453,20,0,Nano Crystal (Enhance Nano Cohesion),1
25,95514,95515,25,0,NCU Coolant Sink,1
25,95518,95519,25,0,Nano Formula Recompiler,1
25,95532,95532,30,0,Nano Crystal (Subconscious Guidance),1
25,95723,95723,33,0,Nano Crystal (Combat Hardening),4
25,95731,95731,24,0,Nano Crystal (Essence of Might),3
25,95737,95737,33,0,Nano Crystal (Essence of Boundless Health),1
25,95742,95742,33,0,Nano Crystal (Metabolism Booster),2
25,95749,95749,17,0,Nano Crystal (Health Graft),3
25,97458,97458,30,0,Nano Crystal (Health Surge),1
25,99217,99217,27,0,Nano Crystal (Lesser Pheromone Control),1
25,99594,99594,17,0,Nano Crystal (Muscle Atrophy),1
25,99619,99619,33,0,Nano Crystal (Strip Assets),1
25,99999,99999,1,0,"Body Tattoo, Back",1
25,100004,100004,1,0,"Body Tattoo, Front",2
25,100006,100006,1,0,"Body Tattoo, Back",2
25,100007,100007,1,0,"Body Tattoo, Front",1
25,100010,100010,1,0,"Body Tattoo, Back",2
25,100012,100012,1,0,Tattoo,1
25,100202,100202,17,0,Nano Crystal (Mongo Slam!),2
25,100224,100224,27,0,Nano Crystal (Aggressive Instincts),1
25,100447,100447,30,0,Nano Crystal (Bewilder),1
25,100452,100452,20,0,Nano Crystal (Distract with Trinkets),1
25,100454,100454,33,0,Nano Crystal (Bright Shiny Sparkling Thing),1
25,101111,101112,25,0,"Eye Implant: Rifle, Shiny",1
25,101119,101120,25,0,"Head Implant: Trap Disarm, Faded",1
25,101309,101310,25,0,Imp/Proj AC Cluster - Faded (Waist),3
25,101313,101314,25,0,Imp/Proj AC Cluster - Shiny (Leg),1
25,101317,101318,25,0,Melee/Ma AC Cluster - Bright (Waist),1
25,101319,101320,25,0,Melee/Ma AC Cluster - Shiny (Chest),1
25,101323,101324,25,0,Energy AC Cluster - Bright (Leg),2
25,101327,101328,25,0,Chemical AC Cluster - Faded (Left-Arm),1
25,101331,101332,25,0,Chemical AC Cluster - Shiny (Waist),1
25,101333,101371,25,0,Radiation AC Cluster - Faded (Right-Arm),1
25,101335,101336,25,0,1h Blunt Cluster - Bright (Right-Wrist),1
25,101337,101338,25,0,1h Blunt Cluster - Shiny (Right-Arm),1
25,101341,101342,25,0,1h Edged Weapon Cluster - Bright (Right-Wrist),2
25,101343,101344,25,0,1h Edged Weapon Cluster - Shiny (Right-Arm),2
25,101345,101346,25,0,Melee Ener Cluster - Faded (Right-Wrist),1
25,101349,101350,25,0,Melee Ener Cluster - Shiny (Head),1
25,101355,101356,25,0,2h Edged Cluster - Shiny (Right-Arm),1
25,101361,101362,25,0,Piercing Cluster - Shiny (Right-Arm),1
25,101363,101364,25,0,2h Blunt Cluster - Faded (Chest),1
25,101365,101366,25,0,2h Blunt Cluster - Bright (Left-Arm),1
25,101367,101368,25,0,2h Blunt Cluster - Shiny (Right-Arm),1
25,101372,101373,25,0,Radiation AC Cluster - Bright (Left-Arm),1
25,101380,101381,25,0,Cold AC Cluster - Shiny (Waist),2
25,101386,101387,25,0,Nano Resist Cluster - Shiny (Head),1
25,101388,101389,25,0,Fire AC Cluster - Faded (Right-Hand),1
25,101392,101393,25,0,Fire AC Cluster - Shiny (Waist),1
25,101400,101401,25,0,Mult. Melee Cluster - Faded (Right-Wrist),1
25,101404,101405,25,0,Mult. Melee Cluster - Shiny (Left-Wrist),2
25,101406,101334,25,0,1h Blunt Cluster - Faded (Right-Hand),2
25,101408,101409,25,0,Matter Crea Cluster - Faded (Eye),1
25,101410,101411,25,0,Matter Crea Cluster - Bright (Right-Hand),1
25,101412,101413,25,0,Matter Crea Cluster - Shiny (Head),1
25,101416,101417,25,0,Time & Space Cluster - Bright (Right-Hand),1
25,101418,101419,25,0,Time & Space Cluster - Shiny (Head),1
25,101422,101423,25,0,Nano Pool Cluster - Bright (Head),1
25,101427,101428,25,0,Sharp Obj Cluster - Shiny (Right-Wrist),1
25,101429,101430,25,0,Grenade Cluster - Faded (Right-Hand),2
25,101435,101436,25,0,Heavy Weapons Cluster - Faded (Right-Hand),1
25,101441,101442,25,0,Bow Cluster - Faded (Eye),1
25,101445,101446,25,0,Bow Cluster - Shiny (Right-Arm),1
25,101447,101448,25,0,Pistol Cluster - Faded (Eye),1
25,101455,101456,25,0,Rifle Cluster - Bright (Right-Wrist),1
25,101457,101458,25,0,Rifle Cluster - Shiny (Eye),1
25,101459,101460,25,0,MG / SMG Cluster - Faded (Chest),1
25,101461,101462,25,0,MG / SMG Cluster - Bright (Right-Hand),2
25,101465,101466,25,0,Shotgun Cluster - Faded (Waist),3
25,101473,101474,25,0,Assault Rif Cluster - Bright (Right-Hand),1
25,101477,101478,25,0,Vehicle Hydr Cluster - Faded (Ear),1
25,101479,101480,25,0,Vehicle Hydr Cluster - Bright (Eye),2
25,101489,101490,25,0,Ranged. Init Cluster - Faded (Right-Hand),1
25,101491,101492,25,0,Ranged. Init Cluster - Bright (Head),2
25,101493,101494,25,0,Ranged. Init Cluster - Shiny (Right-Wrist),1
25,101501,101502,25,0,Bow Spc Att Cluster - Faded (Right-Wrist),3
25,101503,101504,25,0,Bow Spc Att Cluster - Bright (Right-Hand),2
25,101511,101512,25,0,Sensory Impr Cluster - Shiny (Head),1
25,101513,101514,25,0,First Aid Cluster - Faded (Left-Hand),1
25,101515,101516,25,0,First Aid Cluster - Bright (Right-Hand),2
25,101517,101518,25,0,First Aid Cluster - Shiny (Head),2
25,101523,101524,25,0,Treatment Cluster - Shiny (Head),1
25,101531,101532,25,0,Elec. Engi Cluster - Faded (Right-Hand),1
25,101533,101534,25,0,Elec. Engi Cluster - Bright (Head),1
25,101535,101536,25,0,Elec. Engi Cluster - Shiny (Eye),1
25,101537,101538,25,0,Matt.Metam Cluster - Faded (Left-Arm),1
25,101539,101540,25,0,Matt.Metam Cluster - Bright (Chest),1
25,101541,101542,25,0,Matt.Metam Cluster - Shiny (Head),1
25,101543,101544,25,0,Bio.Metamor Cluster - Faded (Waist),1
25,101545,101546,25,0,Bio.Metamor Cluster - Bright (Chest),3
25,101547,101548,25,0,Bio.Metamor Cluster - Shiny (Head),2
25,101553,101407,25,0,Psycho Modi Cluster - Shiny (Head),1
25,101557,101558,25,0,Ranged Ener Cluster - Bright (Eye),2
25,101567,101568,25,0,Trap Disarm Cluster - Faded (Head),1
25,101573,101574,25,0,Perception Cluster - Faded (Head),1
25,101575,101576,25,0,Perception Cluster - Bright (Eye),1
25,101579,101580,25,0,Adventuring Cluster - Faded (Chest),1
25,101581,101582,25,0,Adventuring Cluster - Bright (Waist),1
25,101603,101604,25,0,Tutoring Cluster - Faded (Head),1
25,101605,101606,25,0,Tutoring Cluster - Bright (Ear),2
25,101607,101608,25,0,Tutoring Cluster - Shiny (Eye),2
25,101609,101610,25,0,Brawling Cluster - Faded (Waist),1
25,101611,101612,25,0,Brawling Cluster - Bright (Right-Arm),1
25,101613,101614,25,0,Brawling Cluster - Shiny (Left-Arm),2
25,101617,101618,25,0,Riposte Cluster - Bright (Left-Wrist),2
25,101619,101620,25,0,Riposte Cluster - Shiny (Right-Wrist),1
25,101621,101622,25,0,Dimach Cluster - Faded (Waist),1
25,101623,101624,25,0,Dimach Cluster - Bright (Head),2
25,101627,101628,25,0,Parry Cluster - Faded (Right-Arm),1
25,101629,101630,25,0,Parry Cluster - Bright (Left-Wrist),1
25,101639,101640,25,0,Fast Attack Cluster - Faded (Right-Arm),1
25,101641,101642,25,0,Fast Attack Cluster - Bright (Right-Hand),1
25,101643,101644,25,0,Fast Attack Cluster - Shiny (Left-Hand),2
25,101651,101652,25,0,Fling Shot Cluster - Faded (Right-Wrist),1
25,101659,101660,25,0,Aimed Shot Cluster - Bright (Right-Wrist),1
25,101663,101664,25,0,Body Dev Cluster - Faded (Leg),2
25,101665,101666,25,0,Body Dev Cluster - Bright (Waist),1
25,101673,101674,25,0,Duck-Exp Cluster - Shiny (Leg),1
25,101675,101676,25,0,Dodge-Rng Cluster - Faded (Waist),1
25,101677,101678,25,0,Dodge-Rng Cluster - Bright (Feet),1
25,101681,101682,25,0,Evade-ClsC Cluster - Faded (Waist),2
25,101685,101686,25,0,Evade-ClsC Cluster - Shiny (Feet),2
25,101691,101692,25,0,Quantum FT Cluster - Shiny (Head),2
25,101695,101696,25,0,Weapon Smt Cluster - Bright (Head),1
25,101697,101698,25,0,Weapon Smt Cluster - Shiny (Right-Hand),1
25,101703,101704,25,0,Pharma Tech Cluster - Shiny (Head),1
25,101705,101706,25,0,Nano Progra Cluster - Faded (Right-Hand),3
25,101709,101710,25,0,Nano Progra Cluster - Shiny (Head),1
25,101711,101712,25,0,Comp. Liter Cluster - Faded (Right-Hand),2
25,101717,101718,25,0,Psychology Cluster - Faded (Eye),1
25,101719,101720,25,0,Psychology Cluster - Bright (Ear),1
25,101721,101722,25,0,Psychology Cluster - Shiny (Head),1
25,101723,101724,25,0,Chemistry Cluster - Faded (Right-Hand),1
25,101725,101726,25,0,Chemistry Cluster - Bright (Eye),1
25,101727,101728,25,0,Chemistry Cluster - Shiny (Head),1
25,101729,101730,25,0,Concealment Cluster - Faded (Eye),3
25,101733,101734,25,0,Concealment Cluster - Shiny (Feet),1
25,101735,101736,25,0,Break & Entry Cluster - Faded (Chest),2
25,101737,101738,25,0,Break & Entry Cluster - Bright (Left-Arm),1
25,101739,101740,25,0,Break & Entry Cluster - Shiny (Right-Arm),1
25,101741,101742,25,0,Vehicle Grnd Cluster - Faded (Ear),1
25,101743,101744,25,0,Vehicle Grnd Cluster - Bright (Eye),2
25,101757,101758,25,0,Burst Cluster - Shiny (Right-Arm),1
25,101761,101762,25,0,Disease AC Cluster - Bright (Leg),1
25,101773,101774,25,0,Strength Cluster - Bright (Left-Arm),1
25,101781,101782,25,0,Agility Cluster - Shiny (Leg),1
25,101783,101784,25,0,Stamina Cluster - Faded (Waist),1
25,101785,101786,25,0,Stamina Cluster - Bright (Leg),1
25,101791,101792,25,0,Intelligence Cluster - Bright (Eye),3
25,101799,101800,25,0,Sense Cluster - Shiny (Chest),1
25,101807,101808,25,0,Max Health Cluster - Faded (Leg),2
25,101809,101810,25,0,Max Health Cluster - Bright (Waist),4
25,101813,101814,25,0,Max Nano Cluster - Faded (Chest),2
25,101815,101816,25,0,Max Nano Cluster - Bright (Waist),1
25,101817,101818,25,0,Max Nano Cluster - Shiny (Head),1
25,101823,101824,25,0,"Eye Implant: Elec. Engi, Shiny",1
25,101837,101838,25,0,"Eye Implant: Map Navig, Shiny",1
25,101853,101854,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,101911,101912,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,101913,101914,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,102033,102034,25,0,"Eye Implant: Rifle, Shiny",1
25,102075,102076,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,102313,102314,25,0,"Eye Implant: Rifle, Shiny",1
25,102325,102326,25,0,"Eye Implant: Map Navig, Shiny",1
25,102461,102462,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,102561,102562,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,102587,102588,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,102591,102592,25,0,"Eye Implant: Grenade, Bright",1
25,102627,102628,25,0,"Eye Implant: Rifle, Shiny",1
25,102629,102630,25,0,"Eye Implant: Elec. Engi, Shiny",2
25,102720,102721,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,102804,102805,25,0,"Eye Implant: Map Navig, Shiny",1
25,102811,102812,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,102819,102820,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,102825,102826,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,102858,102859,25,0,"Eye Implant: Elec. Engi, Shiny",1
25,102866,102867,25,0,"Eye Implant: Map Navig, Shiny",1
25,102941,102942,25,0,"Eye Implant: Elec. Engi, Shiny",1
25,102958,102959,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,103055,103056,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,103082,103083,25,0,"Eye Implant: Nano Progra, Bright",1
25,103189,103190,25,0,"Eye Implant: Vehicle Hydr, Bright",1
25,103243,103244,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,103304,103305,25,0,"Eye Implant: Elec. Engi, Shiny",1
25,103330,103331,25,0,"Eye Implant: Tutoring, Shiny",1
25,103340,103341,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,103498,103499,25,0,"Eye Implant: Heavy Weapons, Bright",1
25,103520,103521,25,0,"Eye Implant: Map Navig, Shiny",1
25,103578,103579,25,0,"Eye Implant: Tutoring, Shiny",1
25,103582,103583,25,0,"Eye Implant: Ranged Ener, Bright",1
25,103771,103772,25,0,"Eye Implant: Map Navig, Shiny",1
25,103807,103808,25,0,"Eye Implant: Rifle, Shiny",1
25,103817,103818,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,103859,103860,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,103869,103870,25,0,"Eye Implant: Map Navig, Shiny",1
25,103930,103893,25,0,"Eye Implant: Map Navig, Shiny",1
25,103945,103946,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,103949,103950,25,0,"Eye Implant: Map Navig, Shiny",1
25,104021,104022,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,104055,104056,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,104073,104074,25,0,"Eye Implant: Rifle, Shiny",1
25,104105,104106,25,0,"Eye Implant: Vehicle Air, Shiny",1
25,104111,104112,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,104139,104140,25,0,"Eye Implant: Aimed Shot, Shiny",1
25,104177,104235,25,0,"Eye Implant: Vehicle Hydr, Bright",1
