mission_ql,low_id,high_id,observed_item_ql,unknown,item_name,observation_count
4,85477,21917,4,0,Worn Cyber Armor Sleeves,6
4,85481,85690,4,0,Battered Leather Vest,2
4,85510,85509,4,0,Inferior Nail Armor Pants,8
4,85517,27360,4,0,Battered Flak Armor Pants,8
4,85531,22289,4,0,Worn Cyber Armor Pants,5
4,85533,85532,4,0,Battered Light Combat Armor Pants,6
4,85572,22219,4,0,Worn Cyber Armor Helmet,7
4,85612,22166,4,0,Worn Cyber Armor Gloves,6
4,85636,85635,4,0,Inferior Nail Armor Boots,5
4,85655,22104,4,0,Worn Cyber Armor Boots,3
4,85657,85656,4,0,Battered Light Combat Armor Boots,3
4,85684,85683,4,0,Inferior Nail Body Armor,4
4,85691,22004,4,0,Inferior Kevlar Vest,3
4,85693,27389,4,0,Battered Flak Body Armor,5
4,85711,22014,4,0,Worn Cyber Female Body Armor,7
4,85712,22010,4,0,Worn Cyber Body Armor,10
4,85714,85713,4,0,Battered Light Combat Body Armor,3
4,85723,85722,4,0,Worn Nadir Steel-Ribbed Armor Sleeves,3
4,85740,85739,4,0,Inferior Nail Armor Sleeves,4
4,85746,27391,4,0,Battered Flak Armor Sleeves,4
4,85761,85760,4,0,Battered Light Combat Armor Sleeves,10
4,85873,85873,10,0,Nano Crystal (Ransack Skills (Weak)),1
4,85894,85894,4,0,Nano Crystal (Deprive Skills (Weak)),1
4,85895,85895,14,0,Nano Crystal (Deprive Skills (Minor)),2
4,86438,86438,1,0,Katara Sunglasses,1
4,87470,87470,1,0,Tattoo,1
4,87471,87471,1,0,Tattoo,1
4,87472,87472,1,0,Tattoo,2
4,87473,87473,1,0,Tattoo,1
4,87474,87474,1,0,Tattoo,1
4,87475,87475,1,0,Tattoo,2
4,87479,87479,1,0,Tattoo,1
4,87810,87814,4,0,Hacker Tool,1
4,88385,88386,4,0,Trimmer - Negative Aggressive-Defensive,2
4,90409,90409,1,0,Nano Crystal (Rudimentary Humidity Extractor),1
4,95427,95427,10,0,Nano Crystal (CrunchCom Code Sieve),2
4,95452,95452,4,0,Nano Crystal (Enhance Nano Communication),1
4,95536,95536,14,0,Nano Crystal (Internal Focus),1
4,95728,95728,14,0,Nano Crystal (Essence of Vitality),3
4,95729,95729,4,0,Nano Crystal (Mongo's Troll),2
4,97459,97459,4,0,Nano Crystal (Health Augmentation),1
4,99133,99133,7,0,Nano Crystal (Shed Anger),2
4,99139,99139,14,0,Nano Crystal (Douse Anger),2
4,99212,99212,20,0,Nano Crystal (Temporary Glamor),1
4,99589,99589,7,0,Nano Crystal (Tired Limbs),1
4,100005,100005,1,0,"Body Tattoo, Front",1
4,100006,100006,1,0,"Body Tattoo, Back",2
4,100010,100010,1,0,"Body Tattoo, Back",1
4,100011,100011,1,0,"Body Tattoo, Front",1
4,100012,100012,1,0,Tattoo,1
4,100013,100013,1,0,Tattoo,2
4,100202,100202,17,0,Nano Crystal (Mongo Slam!),1
4,100228,100228,14,0,Nano Crystal (Draw Attention),3
4,101101,101102,4,0,Basic Eye Implant,1
4,101163,101164,4,0,"Right-Arm Implant: 1h Blunt, Shiny",1
4,101177,101178,4,0,"Chest Implant: Melee/Ma AC, Shiny",1
4,101183,101184,4,0,"Left-Arm Implant: Chemical AC, Faded",1
4,101245,101246,4,0,Basic Right Hand Implant,1
4,101275,101276,4,0,"Leg Implant: Imp/Proj AC, Shiny",1
4,101297,101298,4,0,"Feet Implant: Martial Arts, Bright",1
4,101309,101310,4,0,Imp/Proj AC Cluster - Faded (Waist),1
4,101311,101312,4,0,Imp/Proj AC Cluster - Bright (Chest),2
4,101313,101314,4,0,Imp/Proj AC Cluster - Shiny (Leg),1
4,101315,101316,4,0,Melee/Ma AC Cluster - Faded (Leg),1
4,101325,101326,4,0,Energy AC Cluster - Shiny (Chest),2
4,101327,101328,4,0,Chemical AC Cluster - Faded (Left-Arm),1
4,101329,101330,4,0,Chemical AC Cluster - Bright (Right-Arm),2
4,101333,101371,4,0,Radiation AC Cluster - Faded (Right-Arm),1
4,101337,101338,4,0,1h Blunt Cluster - Shiny (Right-Arm),1
4,101339,101340,4,0,1h Edged Weapon Cluster - Faded (Right-Hand),4
4,101345,101346,4,0,Melee Ener Cluster - Faded (Right-Wrist),1
4,101347,101348,4,0,Melee Ener Cluster - Bright (Left-Wrist),1
4,101351,101352,4,0,2h Edged Cluster - Faded (Waist),1
4,101353,101354,4,0,2h Edged Cluster - Bright (Left-Arm),1
4,101355,101356,4,0,2h Edged Cluster - Shiny (Right-Arm),1
4,101357,101358,4,0,Piercing Cluster - Faded (Waist),2
4,101359,101360,4,0,Piercing Cluster - Bright (Left-Arm),2
4,101363,101364,4,0,2h Blunt Cluster - Faded (Chest),1
4,101365,101366,4,0,2h Blunt Cluster - Bright (Left-Arm),1
4,101372,101373,4,0,Radiation AC Cluster - Bright (Left-Arm),1
4,101378,101379,4,0,Cold AC Cluster - Bright (Right-Hand),1
4,101384,101385,4,0,Nano Resist Cluster - Bright (Right-Wrist),1
4,101388,101389,4,0,Fire AC Cluster - Faded (Right-Hand),1
4,101390,101391,4,0,Fire AC Cluster - Bright (Left-Hand),2
4,101392,101393,4,0,Fire AC Cluster - Shiny (Waist),1
4,101398,101399,4,0,Martial Arts Cluster - Shiny (Right-Hand),1
4,101402,101403,4,0,Mult. Melee Cluster - Bright (Eye),1
4,101404,101405,4,0,Mult. Melee Cluster - Shiny (Left-Wrist),4
4,101408,101409,4,0,Matter Crea Cluster - Faded (Eye),1
4,101410,101411,4,0,Matter Crea Cluster - Bright (Right-Hand),1
4,101418,101419,4,0,Time & Space Cluster - Shiny (Head),1
4,101420,101421,4,0,Nano Pool Cluster - Faded (Waist),3
4,101422,101423,4,0,Nano Pool Cluster - Bright (Head),2
4,101425,101426,4,0,Sharp Obj Cluster - Bright (Right-Hand),2
4,101431,101432,4,0,Grenade Cluster - Bright (Eye),1
4,101433,101434,4,0,Grenade Cluster - Shiny (Right-Arm),1
4,101435,101436,4,0,Heavy Weapons Cluster - Faded (Right-Hand),1
4,101437,101438,4,0,Heavy Weapons Cluster - Bright (Eye),2
4,101443,101444,4,0,Bow Cluster - Bright (Left-Arm),1
4,101445,101446,4,0,Bow Cluster - Shiny (Right-Arm),1
4,101447,101448,4,0,Pistol Cluster - Faded (Eye),2
4,101451,101452,4,0,Pistol Cluster - Shiny (Right-Wrist),1
4,101453,101454,4,0,Rifle Cluster - Faded (Left-Wrist),2
4,101455,101456,4,0,Rifle Cluster - Bright (Right-Wrist),1
4,101459,101460,4,0,MG / SMG Cluster - Faded (Chest),1
4,101463,101464,4,0,MG / SMG Cluster - Shiny (Right-Arm),1
4,101465,101466,4,0,Shotgun Cluster - Faded (Waist),1
4,101467,101468,4,0,Shotgun Cluster - Bright (Right-Hand),1
4,101469,101470,4,0,Shotgun Cluster - Shiny (Right-Arm),1
4,101477,101478,4,0,Vehicle Hydr Cluster - Faded (Ear),1
4,101483,101484,4,0,Melee. Init Cluster - Faded (Waist),1
4,101493,101494,4,0,Ranged. Init Cluster - Shiny (Right-Wrist),1
4,101503,101504,4,0,Bow Spc Att Cluster - Bright (Right-Hand),1
4,101505,101506,4,0,Bow Spc Att Cluster - Shiny (Head),1
4,101509,101510,4,0,Sensory Impr Cluster - Bright (Eye),2
4,101513,101514,4,0,First Aid Cluster - Faded (Left-Hand),2
4,101515,101516,4,0,First Aid Cluster - Bright (Right-Hand),1
4,101519,101520,4,0,Treatment Cluster - Faded (Right-Hand),1
4,101523,101524,4,0,Treatment Cluster - Shiny (Head),2
4,101527,101528,4,0,Mech. Engi Cluster - Bright (Eye),4
4,101529,101530,4,0,Mech. Engi Cluster - Shiny (Head),1
4,101533,101534,4,0,Elec. Engi Cluster - Bright (Head),1
4,101535,101536,4,0,Elec. Engi Cluster - Shiny (Eye),1
4,101537,101538,4,0,Matt.Metam Cluster - Faded (Left-Arm),1
4,101539,101540,4,0,Matt.Metam Cluster - Bright (Chest),2
4,101541,101542,4,0,Matt.Metam Cluster - Shiny (Head),1
4,101545,101546,4,0,Bio.Metamor Cluster - Bright (Chest),2
4,101547,101548,4,0,Bio.Metamor Cluster - Shiny (Head),2
4,101549,101550,4,0,Psycho Modi Cluster - Faded (Ear),3
4,101557,101558,4,0,Ranged Ener Cluster - Bright (Eye),1
4,101559,101560,4,0,Ranged Ener Cluster - Shiny (Head),1
4,101563,101564,4,0,Multi Ranged Cluster - Bright (Right-Wrist),2
4,101569,101570,4,0,Trap Disarm Cluster - Bright (Left-Hand),1
4,101573,101574,4,0,Perception Cluster - Faded (Head),1
4,101575,101576,4,0,Perception Cluster - Bright (Eye),1
4,101593,101594,4,0,Vehicle Air Cluster - Bright (Ear),3
4,101609,101610,4,0,Brawling Cluster - Faded (Waist),1
4,101611,101612,4,0,Brawling Cluster - Bright (Right-Arm),1
4,101613,101614,4,0,Brawling Cluster - Shiny (Left-Arm),2
4,101615,101616,4,0,Riposte Cluster - Faded (Right-Arm),1
4,101617,101618,4,0,Riposte Cluster - Bright (Left-Wrist),2
4,101619,101620,4,0,Riposte Cluster - Shiny (Right-Wrist),1
4,101623,101624,4,0,Dimach Cluster - Bright (Head),1
4,101625,101626,4,0,Dimach Cluster - Shiny (Chest),1
4,101631,101632,4,0,Parry Cluster - Shiny (Right-Wrist),2
4,101633,101634,4,0,Sneak Atck Cluster - Faded (Eye),1
4,101637,101638,4,0,Sneak Atck Cluster - Shiny (Feet),1
4,101639,101640,4,0,Fast Attack Cluster - Faded (Right-Arm),1
4,101643,101644,4,0,Fast Attack Cluster - Shiny (Left-Hand),2
4,101645,101646,4,0,NanoC. Init Cluster - Faded (Chest),1
4,101649,101650,4,0,NanoC. Init Cluster - Shiny (Head),2
4,101653,101654,4,0,Fling Shot Cluster - Bright (Right-Hand),3
4,101655,101656,4,0,Fling Shot Cluster - Shiny (Right-Arm),1
4,101657,101658,4,0,Aimed Shot Cluster - Faded (Right-Hand),1
4,101663,101664,4,0,Body Dev Cluster - Faded (Leg),1
4,101665,101666,4,0,Body Dev Cluster - Bright (Waist),1
4,101671,101672,4,0,Duck-Exp Cluster - Bright (Waist),2
4,101673,101674,4,0,Duck-Exp Cluster - Shiny (Leg),1
4,101679,101680,4,0,Dodge-Rng Cluster - Shiny (Leg),1
4,101681,101682,4,0,Evade-ClsC Cluster - Faded (Waist),2
4,101683,101684,4,0,Evade-ClsC Cluster - Bright (Leg),2
4,101685,101686,4,0,Evade-ClsC Cluster - Shiny (Feet),2
4,101697,101698,4,0,Weapon Smt Cluster - Shiny (Right-Hand),2
4,101707,101708,4,0,Nano Progra Cluster - Bright (Eye),2
4,101709,101710,4,0,Nano Progra Cluster - Shiny (Head),1
4,101713,101714,4,0,Comp. Liter Cluster - Bright (Eye),1
4,101717,101718,4,0,Psychology Cluster - Faded (Eye),2
4,101719,101720,4,0,Psychology Cluster - Bright (Ear),1
4,101723,101724,4,0,Chemistry Cluster - Faded (Right-Hand),1
4,101729,101730,4,0,Concealment Cluster - Faded (Eye),2
4,101731,101732,4,0,Concealment Cluster - Bright (Ear),2
4,101743,101744,4,0,Vehicle Grnd Cluster - Bright (Eye),1
4,101745,101746,4,0,Vehicle Grnd Cluster - Shiny (Head),1
4,101747,101748,4,0,Full Auto Cluster - Faded (Waist),1
4,101751,101752,4,0,Full Auto Cluster - Shiny (Right-Arm),1
4,101755,101756,4,0,Burst Cluster - Bright (Right-Wrist),1
4,101757,101758,4,0,Burst Cluster - Shiny (Right-Arm),1
4,101763,101764,4,0,Disease AC Cluster - Shiny (Head),3
4,101771,101772,4,0,Strength Cluster - Faded (Chest),1
4,101773,101774,4,0,Strength Cluster - Bright (Left-Arm),2
4,101775,101776,4,0,Strength Cluster - Shiny (Right-Arm),1
4,101777,101778,4,0,Agility Cluster - Faded (Waist),1
4,101781,101782,4,0,Agility Cluster - Shiny (Leg),1
4,101783,101784,4,0,Stamina Cluster - Faded (Waist),1
4,101787,101788,4,0,Stamina Cluster - Shiny (Chest),1
4,101795,101796,4,0,Sense Cluster - Faded (Head),1
4,101797,101798,4,0,Sense Cluster - Bright (Waist),2
4,101801,101802,4,0,Psychic Cluster - Faded (Ear),4
4,101805,101806,4,0,Psychic Cluster - Shiny (Head),1
4,101807,101808,4,0,Max Health Cluster - Faded (Leg),2
4,101809,101810,4,0,Max Health Cluster - Bright (Waist),1
4,101811,101812,4,0,Max Health Cluster - Shiny (Chest),1
4,101813,101814,4,0,Max Nano Cluster - Faded (Chest),2
4,101815,101816,4,0,Max Nano Cluster - Bright (Waist),3
4,101817,101818,4,0,Max Nano Cluster - Shiny (Head),1
4,101827,101828,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,101853,101854,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,101863,101864,4,0,"Eye Implant: Rifle, Shiny",1
4,101887,101888,4,0,"Eye Implant: Heavy Weapons, Bright",1
4,101945,101946,4,0,"Eye Implant: Sensory Impr, Bright",1
4,101983,101984,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,102015,102016,4,0,"Eye Implant: Map Navig, Shiny",2
4,102160,102161,4,0,"Eye Implant: Quantum FT, Bright",1
4,102206,102207,4,0,"Eye Implant: Comp. Liter, Bright",1
4,102358,102359,4,0,"Eye Implant: Rifle, Shiny",1
4,102453,102454,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,102455,102456,4,0,"Eye Implant: Nano Progra, Bright",1
4,102508,102509,4,0,"Eye Implant: NanoC. Init, Bright",1
4,102573,102574,4,0,"Eye Implant: Vehicle Grnd, Bright",2
4,102623,102624,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,102735,102736,4,0,"Eye Implant: Comp. Liter, Bright",1
4,102813,102814,4,0,"Eye Implant: Mech. Engi, Bright",1
4,102952,102953,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,103067,103068,4,0,"Eye Implant: Elec. Engi, Shiny",1
4,103078,103079,4,0,"Eye Implant: Tutoring, Shiny",1
4,103112,103113,4,0,"Eye Implant: Rifle, Shiny",1
4,103243,103244,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,103322,103361,4,0,"Eye Implant: Map Navig, Shiny",1
4,103348,103349,4,0,"Eye Implant: Nano Progra, Bright",1
4,103372,103373,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,103392,103393,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,103461,103462,4,0,"Eye Implant: Map Navig, Shiny",1
4,103498,103499,4,0,"Eye Implant: Heavy Weapons, Bright",1
4,103500,103501,4,0,"Eye Implant: Rifle, Shiny",1
4,103504,103505,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,103550,103551,4,0,"Eye Implant: Tutoring, Shiny",1
4,103600,103601,4,0,"Eye Implant: Elec. Engi, Shiny",1
4,103612,103613,4,0,"Eye Implant: Rifle, Shiny",1
4,103693,103694,4,0,"Eye Implant: Elec. Engi, Shiny",1
4,103839,103840,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,103869,103870,4,0,"Eye Implant: Map Navig, Shiny",1
4,103920,103921,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,103922,103923,4,0,"Eye Implant: Vehicle Grnd, Bright",1
4,103935,103936,4,0,"Eye Implant: Rifle, Shiny",1
4,103963,103964,4,0,"Eye Implant: Elec. Engi, Shiny",1
4,103991,103992,4,0,"Eye Implant: Elec. Engi, Shiny",1
4,104035,104036,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,104043,104044,4,0,"Eye Implant: Psycho Modi, Bright",1
4,104141,104142,4,0,"Eye Implant: Comp. Liter, Bright",1
4,104190,104191,4,0,"Eye Implant: Rifle, Shiny",1
4,104214,104215,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,104240,104241,4,0,"Eye Implant: Vehicle Air, Shiny",1
4,104446,104447,4,0,"Eye Implant: Map Navig, Shiny",1
4,104450,104451,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,104542,104543,4,0,"Eye Implant: Tutoring, Shiny",1
4,104564,104565,4,0,"Eye Implant: Rifle, Shiny",1
4,104625,104626,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,104641,104642,4,0,"Eye Implant: Perception, Bright",1
4,104691,104692,4,0,"Eye Implant: Map Navig, Shiny",1
4,104722,104723,4,0,"Eye Implant: Rifle, Shiny",1
4,104784,104785,4,0,"Eye Implant: Map Navig, Shiny",1
4,104848,104849,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,104850,104851,4,0,"Eye Implant: Perception, Bright",1
4,104880,104881,4,0,"Eye Implant: Rifle, Shiny",1
4,105012,105013,4,0,"Eye Implant: Aimed Shot, Shiny",1
4,105163,105164,4,0,"Head Implant: Nano Progra, Shiny",1
4,105333,105334,4,0,"Head Implant: Treatment, Shiny",1
4,105365,105366,4,0,"Head Implant: NanoC. Init, Shiny",1
4,105369,105370,4,0,"Head Implant: Quantum FT, Shiny",1
4,105406,105407,4,0,"Head Implant: Chemistry, Shiny",1
4,105443,105444,4,0,"Head Implant: Mech. Engi, Shiny",1
4,105501,105502,4,0,"Head Implant: Vehicle Grnd, Shiny",1
4,105607,105608,4,0,"Head Implant: Vehicle Grnd, Shiny",1
4,105681,105682,4,0,"Head Implant: Time & Space, Shiny",1
4,105723,105724,4,0,"Head Implant: Intelligence, Shiny",1
4,105763,105764,4,0,"Head Implant: Treatment, Shiny",1
4,105819,105820,4,0,"Head Implant: Quantum FT, Shiny",1
4,105821,105822,4,0,"Head Implant: Pharma Tech, Shiny",1
4,105856,105857,4,0,"Head Implant: Psychic, Shiny",1
4,105963,105964,4,0,"Head Implant: First Aid, Shiny",1
4,106013,106014,4,0,"Head Implant: Bow Spc Att, Shiny",1
4,106097,106098,4,0,"Head Implant: Nano Resist, Shiny",1
4,106227,106228,4,0,"Head Implant: Vehicle Grnd, Shiny",1
4,106233,106234,4,0,"Head Implant: Psychic, Shiny",1
4,106353,106354,4,0,"Head Implant: Matter Crea, Shiny",1
4,106359,106360,4,0,"Head Implant: NanoC. Init, Shiny",1
4,106449,106450,4,0,"Head Implant: NanoC. Init, Shiny",1
4,106485,106486,4,0,"Head Implant: Vehicle Hydr, Shiny",1
4,106544,106545,4,0,"Head Implant: Treatment, Shiny",1
4,106560,106561,4,0,"Head Implant: Matter Crea, Shiny",1
4,106562,106563,4,0,"Head Implant: Time & Space, Shiny",1
4,106687,106688,4,0,"Head Implant: Pharma Tech, Shiny",1
4,106773,106774,4,0,"Head Implant: NanoC. Init, Shiny",1
4,106787,106788,4,0,"Head Implant: Time & Space, Shiny",1
4,106815,106816,4,0,"Head Implant: Weapon Smt, Bright",1
4,107011,107012,4,0,"Head Implant: Pharma Tech, Shiny",1
4,107043,107044,4,0,"Head Implant: First Aid, Shiny",1
4,107065,107066,4,0,"Head Implant: Pharma Tech, Shiny",1
4,107099,107100,4,0,"Head Implant: Treatment, Shiny",1
4,107193,107194,4,0,"Head Implant: Weapon Smt, Bright",1
4,107229,107230,4,0,"Ear Implant: Tutoring, Bright",1
4,107285,107286,4,0,"Ear Implant: Perception, Shiny",1
4,107307,107308,4,0,"Ear Implant: Concealment, Bright",1
4,107343,107344,4,0,"Ear Implant: Psychology, Bright",1
4,107396,107397,4,0,"Right-Arm Implant: 2h Edged, Shiny",1
4,107454,107455,4,0,"Right-Arm Implant: Shotgun, Shiny",1
4,107631,107632,4,0,"Right-Arm Implant: 1h Blunt, Shiny",1
4,107653,107654,4,0,"Right-Arm Implant: Grenade, Shiny",1
4,107735,107736,4,0,"Right-Arm Implant: Shotgun, Shiny",1
4,107741,107742,4,0,"Right-Arm Implant: Assault Rif, Shiny",1
4,107753,107754,4,0,"Right-Arm Implant: Full Auto, Shiny",1
4,107861,107862,4,0,"Right-Arm Implant: Burst, Shiny",1
4,107879,107880,4,0,"Right-Arm Implant: Heavy Weapons, Shiny",1
4,107891,107892,4,0,"Right-Arm Implant: Grenade, Shiny",1
4,107909,107910,4,0,"Right-Arm Implant: Assault Rif, Shiny",1
4,108083,108084,4,0,"Right-Arm Implant: Fling Shot, Shiny",1
4,108142,108143,4,0,"Right-Arm Implant: Strength, Shiny",1
4,108188,108189,4,0,"Right-Arm Implant: 2h Blunt, Shiny",1
4,108268,108269,4,0,"Right-Arm Implant: Full Auto, Shiny",1
4,108288,108289,4,0,"Right-Arm Implant: Piercing, Shiny",1
4,108290,108291,4,0,"Right-Arm Implant: 2h Blunt, Shiny",1
4,108304,108305,4,0,"Right-Arm Implant: Fling Shot, Shiny",1
4,108335,108336,4,0,"Right-Arm Implant: 1h Edged Weapon, Shiny",1
4,108383,108384,4,0,"Chest Implant: Dimach, Shiny",1
4,108496,108497,4,0,"Chest Implant: Body Dev, Shiny",1
4,108500,108501,4,0,"Chest Implant: Stamina, Shiny",1
4,108588,108589,4,0,"Chest Implant: Nano Pool, Shiny",1
4,108602,108603,4,0,"Chest Implant: Melee/Ma AC, Shiny",1
4,108628,108629,4,0,"Chest Implant: Body Dev, Shiny",1
