CapturedUtc,Sequence,LiveIdentity,Name,StartX,StartY,StartZ,EndX,EndY,EndZ,RouteResult,PromotedObservationIds,IntervalSincePreviousSeconds,ExpectedCapturedDelaySeconds,TimingResult
2026-07-31T08:52:30.757493Z,11,SimpleChar:000F4270,ICC Peacekeeper,3430.72192,3.00999999,768.148987,3422.93188,3.00999999,766.849976,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:30.757493Z,12,SimpleChar:000F4270,ICC Peacekeeper,3422.93188,3.00999999,766.849976,3415.63599,3.00999999,769.05603,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:30.757493Z,13,SimpleChar:000F4270,ICC Peacekeeper,3415.63599,3.00999999,769.05603,3410.7229,3.39299989,773.750977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.155068Z,16,SimpleChar:000F426E,ICC Peacekeeper,3399.39111,9.32999992,801.210022,3403.46997,9.01000023,803.08197,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:52:33.155068Z,17,SimpleChar:000F426E,ICC Peacekeeper,3403.46997,9.01000023,803.08197,3410.12891,9.01000023,802.544006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.155068Z,18,SimpleChar:000F426E,ICC Peacekeeper,3410.12891,9.01000023,802.544006,3414.69702,9.01000023,807.255005,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.155068Z,19,SimpleChar:000F426E,ICC Peacekeeper,3414.69702,9.01000023,807.255005,3405.30298,9.01000023,806.513977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.155068Z,20,SimpleChar:000F426E,ICC Peacekeeper,3405.30298,9.01000023,806.513977,3399.95996,9.03100014,805.98999,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.155068Z,21,SimpleChar:000F426E,ICC Peacekeeper,3399.95996,9.03100014,805.98999,3396.375,10.9130001,805.544006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.155068Z,22,SimpleChar:000F426E,ICC Peacekeeper,3396.375,10.9130001,805.544006,3393.54395,12.2150002,803.781982,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.155068Z,23,SimpleChar:000F426E,ICC Peacekeeper,3393.54395,12.2150002,803.781982,3389.948,13.6999998,803.258972,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.155068Z,24,SimpleChar:000F426E,ICC Peacekeeper,3389.948,13.6999998,803.258972,3385.9021,15.7229996,803.281006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,25,SimpleChar:000F426E,ICC Peacekeeper,3385.9021,15.7229996,803.281006,3384.125,15.7810001,806.142029,live_identity_metadata_unresolved,,0.001000,,not_comparable
2026-07-31T08:52:33.156068Z,26,SimpleChar:000F426E,ICC Peacekeeper,3384.125,15.7810001,806.142029,3383.28906,15.7810001,809.822998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,27,SimpleChar:000F426E,ICC Peacekeeper,3383.28906,15.7810001,809.822998,3378.2439,17.1100006,814.338989,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,28,SimpleChar:000F426E,ICC Peacekeeper,3378.2439,17.1100006,814.338989,3378.23706,17.1100006,812.47998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,29,SimpleChar:000F426E,ICC Peacekeeper,3378.23706,17.1100006,812.47998,3378.64795,17.1100006,808.104004,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,30,SimpleChar:000F426E,ICC Peacekeeper,3378.64795,17.1100006,808.104004,3379.23608,17.1100006,802.273987,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,31,SimpleChar:000F426E,ICC Peacekeeper,3379.23608,17.1100006,802.273987,3381.99292,15.0179996,800.572998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,32,SimpleChar:000F426E,ICC Peacekeeper,3381.99292,15.0179996,800.572998,3381.95898,15.0530005,793.69397,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,33,SimpleChar:000F426E,ICC Peacekeeper,3381.95898,15.0530005,793.69397,3383.9751,15.7810001,801.231995,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,34,SimpleChar:000F426E,ICC Peacekeeper,3383.9751,15.7810001,801.231995,3386.4519,15.3920002,801.755981,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,35,SimpleChar:000F426E,ICC Peacekeeper,3386.4519,15.3920002,801.755981,3389.78003,13.7840004,801.335022,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,36,SimpleChar:000F426E,ICC Peacekeeper,3389.78003,13.7840004,801.335022,3392.58301,12.6479998,802.104004,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,37,SimpleChar:000F426E,ICC Peacekeeper,3392.58301,12.6479998,802.104004,3399.39111,9.32999992,801.210022,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:33.156068Z,38,SimpleChar:000F426F,ICC Peacekeeper,3453.88184,3.91000009,784.616638,3456.63599,4.85769892,786.449463,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:52:33.168084Z,39,SimpleChar:000F4270,ICC Peacekeeper,3411.87207,3.91000009,772.811707,3409.90723,4.69720316,778.801086,live_identity_metadata_unresolved,,2.410591,,not_comparable
2026-07-31T08:52:34.306428Z,40,SimpleChar:000F42CF,Garbage Flea,3450.06079,0.00999999978,811.950928,3448.83936,0.484349996,827.203064,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:52:34.318454Z,41,SimpleChar:000F42D0,Garbage Flea,3453.76416,0.00999999978,847.567322,3454.35864,0.892165005,841.742859,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:52:35.577377Z,43,SimpleChar:000F426E,ICC Peacekeeper,3397.94287,10.1048613,801.337341,3403.46973,9.01033878,803.082397,live_identity_metadata_unresolved,,2.421309,,not_comparable
2026-07-31T08:52:36.846542Z,46,SimpleChar:000F42D5,Garbage Flea,3424.00513,0.00999999978,861.809204,3422.72876,0.00999999978,875.664856,exact_promoted_route,m08423,,,not_comparable
2026-07-31T08:52:37.375510Z,48,SimpleChar:000F4300,Garbage Flea,3448.80078,0.00999999978,831.855774,3450.31641,0.873831987,817.162231,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:52:38.055981Z,51,SimpleChar:000F426F,ICC Peacekeeper,3455.58008,4.37382221,785.937927,3464.06104,8.16528893,786.873718,live_identity_metadata_unresolved,,4.899913,,not_comparable
2026-07-31T08:52:38.069995Z,52,SimpleChar:000F4270,ICC Peacekeeper,3410.7229,3.39299989,773.750977,3409.90698,4.69700003,778.801025,live_identity_metadata_unresolved,,4.901911,,not_comparable
2026-07-31T08:52:38.069995Z,53,SimpleChar:000F4270,ICC Peacekeeper,3409.90698,4.69700003,778.801025,3413.10205,4.96099997,782.013977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,54,SimpleChar:000F4270,ICC Peacekeeper,3413.10205,4.96099997,782.013977,3416.90308,5.03200006,782.054993,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,55,SimpleChar:000F4270,ICC Peacekeeper,3416.90308,5.03200006,782.054993,3421.4541,5.11000013,781.221008,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,56,SimpleChar:000F4270,ICC Peacekeeper,3421.4541,5.11000013,781.221008,3422.51196,5.11000013,781.172974,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,57,SimpleChar:000F4270,ICC Peacekeeper,3422.51196,5.11000013,781.172974,3426.89209,5.11000013,781.125,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,58,SimpleChar:000F4270,ICC Peacekeeper,3426.89209,5.11000013,781.125,3435.73511,5.11000013,780.870972,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,59,SimpleChar:000F4270,ICC Peacekeeper,3435.73511,5.11000013,780.870972,3439.74707,4.80999994,781.018982,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,60,SimpleChar:000F4270,ICC Peacekeeper,3439.74707,4.80999994,781.018982,3446.07397,4.80999994,780.16803,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,61,SimpleChar:000F4270,ICC Peacekeeper,3446.07397,4.80999994,780.16803,3430.72192,3.00999999,768.148987,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,62,SimpleChar:000F4270,ICC Peacekeeper,3430.72192,3.00999999,768.148987,3422.93188,3.00999999,766.849976,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,63,SimpleChar:000F4270,ICC Peacekeeper,3422.93188,3.00999999,766.849976,3415.63599,3.00999999,769.05603,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:38.069995Z,64,SimpleChar:000F4270,ICC Peacekeeper,3415.63599,3.00999999,769.05603,3410.7229,3.39299989,773.750977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:39.660201Z,68,SimpleChar:000F42FE,Garbage Flea,3422.6521,0.00999999978,820.002197,3423.99512,0.00999999978,855.873901,live_identity_metadata_unresolved,,,,not_comparable
2026-07-31T08:52:40.272469Z,69,SimpleChar:000F426E,ICC Peacekeeper,3399.39111,9.32999992,801.210022,3403.46997,9.01000023,803.08197,live_identity_metadata_unresolved,,4.695092,,not_comparable
2026-07-31T08:52:40.272469Z,70,SimpleChar:000F426E,ICC Peacekeeper,3403.46997,9.01000023,803.08197,3410.12891,9.01000023,802.544006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,71,SimpleChar:000F426E,ICC Peacekeeper,3410.12891,9.01000023,802.544006,3414.69702,9.01000023,807.255005,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,72,SimpleChar:000F426E,ICC Peacekeeper,3414.69702,9.01000023,807.255005,3405.30298,9.01000023,806.513977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,73,SimpleChar:000F426E,ICC Peacekeeper,3405.30298,9.01000023,806.513977,3399.95996,9.03100014,805.98999,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,74,SimpleChar:000F426E,ICC Peacekeeper,3399.95996,9.03100014,805.98999,3396.375,10.9130001,805.544006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,75,SimpleChar:000F426E,ICC Peacekeeper,3396.375,10.9130001,805.544006,3393.54395,12.2150002,803.781982,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,76,SimpleChar:000F426E,ICC Peacekeeper,3393.54395,12.2150002,803.781982,3389.948,13.6999998,803.258972,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,77,SimpleChar:000F426E,ICC Peacekeeper,3389.948,13.6999998,803.258972,3385.9021,15.7229996,803.281006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,78,SimpleChar:000F426E,ICC Peacekeeper,3385.9021,15.7229996,803.281006,3384.125,15.7810001,806.142029,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,79,SimpleChar:000F426E,ICC Peacekeeper,3384.125,15.7810001,806.142029,3383.28906,15.7810001,809.822998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,80,SimpleChar:000F426E,ICC Peacekeeper,3383.28906,15.7810001,809.822998,3378.2439,17.1100006,814.338989,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,81,SimpleChar:000F426E,ICC Peacekeeper,3378.2439,17.1100006,814.338989,3378.23706,17.1100006,812.47998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,82,SimpleChar:000F426E,ICC Peacekeeper,3378.23706,17.1100006,812.47998,3378.64795,17.1100006,808.104004,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,83,SimpleChar:000F426E,ICC Peacekeeper,3378.64795,17.1100006,808.104004,3379.23608,17.1100006,802.273987,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,84,SimpleChar:000F426E,ICC Peacekeeper,3379.23608,17.1100006,802.273987,3381.99292,15.0179996,800.572998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,85,SimpleChar:000F426E,ICC Peacekeeper,3381.99292,15.0179996,800.572998,3381.95898,15.0530005,793.69397,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,86,SimpleChar:000F426E,ICC Peacekeeper,3381.95898,15.0530005,793.69397,3383.9751,15.7810001,801.231995,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,87,SimpleChar:000F426E,ICC Peacekeeper,3383.9751,15.7810001,801.231995,3386.4519,15.3920002,801.755981,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,88,SimpleChar:000F426E,ICC Peacekeeper,3386.4519,15.3920002,801.755981,3389.78003,13.7840004,801.335022,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,89,SimpleChar:000F426E,ICC Peacekeeper,3389.78003,13.7840004,801.335022,3392.58301,12.6479998,802.104004,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.272469Z,90,SimpleChar:000F426E,ICC Peacekeeper,3392.58301,12.6479998,802.104004,3399.39111,9.32999992,801.210022,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:40.313507Z,91,SimpleChar:000F4270,ICC Peacekeeper,3411.87207,3.91000009,772.811707,3409.90723,4.69720316,778.801086,live_identity_metadata_unresolved,,2.243512,,not_comparable
2026-07-31T08:52:41.531963Z,92,SimpleChar:000F42D0,Garbage Flea,3454.23633,0.00999999978,842.982788,3452.00659,1.28450894,864.994385,live_identity_metadata_unresolved,,7.213509,,not_comparable
2026-07-31T08:52:42.206604Z,93,SimpleChar:000F4300,Garbage Flea,3450.18945,0.00999999978,818.437866,3451.69238,0.484349012,812.295288,live_identity_metadata_unresolved,,4.831094,,not_comparable
2026-07-31T08:52:42.815009Z,94,SimpleChar:000F426E,ICC Peacekeeper,3397.94287,10.1048613,801.337341,3403.46973,9.01033878,803.082397,live_identity_metadata_unresolved,,2.542540,,not_comparable
2026-07-31T08:52:45.269283Z,97,SimpleChar:000F4270,ICC Peacekeeper,3410.7229,3.39299989,773.750977,3409.90698,4.69700003,778.801025,live_identity_metadata_unresolved,,4.955776,,not_comparable
2026-07-31T08:52:45.269283Z,98,SimpleChar:000F4270,ICC Peacekeeper,3409.90698,4.69700003,778.801025,3413.10205,4.96099997,782.013977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,99,SimpleChar:000F4270,ICC Peacekeeper,3413.10205,4.96099997,782.013977,3416.90308,5.03200006,782.054993,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,100,SimpleChar:000F4270,ICC Peacekeeper,3416.90308,5.03200006,782.054993,3421.4541,5.11000013,781.221008,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,101,SimpleChar:000F4270,ICC Peacekeeper,3421.4541,5.11000013,781.221008,3422.51196,5.11000013,781.172974,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,102,SimpleChar:000F4270,ICC Peacekeeper,3422.51196,5.11000013,781.172974,3426.89209,5.11000013,781.125,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,103,SimpleChar:000F4270,ICC Peacekeeper,3426.89209,5.11000013,781.125,3435.73511,5.11000013,780.870972,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,104,SimpleChar:000F4270,ICC Peacekeeper,3439.74707,4.80999994,781.018982,3446.07397,4.80999994,780.16803,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,105,SimpleChar:000F4270,ICC Peacekeeper,3435.73511,5.11000013,780.870972,3439.74707,4.80999994,781.018982,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,106,SimpleChar:000F4270,ICC Peacekeeper,3446.07397,4.80999994,780.16803,3430.72192,3.00999999,768.148987,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,107,SimpleChar:000F4270,ICC Peacekeeper,3430.72192,3.00999999,768.148987,3422.93188,3.00999999,766.849976,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,108,SimpleChar:000F4270,ICC Peacekeeper,3422.93188,3.00999999,766.849976,3415.63599,3.00999999,769.05603,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:45.269283Z,109,SimpleChar:000F4270,ICC Peacekeeper,3415.63599,3.00999999,769.05603,3410.7229,3.39299989,773.750977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,110,SimpleChar:000F426E,ICC Peacekeeper,3399.39111,9.32999992,801.210022,3403.46997,9.01000023,803.08197,live_identity_metadata_unresolved,,4.668939,,not_comparable
2026-07-31T08:52:47.483948Z,111,SimpleChar:000F426E,ICC Peacekeeper,3403.46997,9.01000023,803.08197,3410.12891,9.01000023,802.544006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,112,SimpleChar:000F426E,ICC Peacekeeper,3410.12891,9.01000023,802.544006,3414.69702,9.01000023,807.255005,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,113,SimpleChar:000F426E,ICC Peacekeeper,3414.69702,9.01000023,807.255005,3405.30298,9.01000023,806.513977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,114,SimpleChar:000F426E,ICC Peacekeeper,3405.30298,9.01000023,806.513977,3399.95996,9.03100014,805.98999,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,115,SimpleChar:000F426E,ICC Peacekeeper,3396.375,10.9130001,805.544006,3393.54395,12.2150002,803.781982,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,116,SimpleChar:000F426E,ICC Peacekeeper,3399.95996,9.03100014,805.98999,3396.375,10.9130001,805.544006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,117,SimpleChar:000F426E,ICC Peacekeeper,3393.54395,12.2150002,803.781982,3389.948,13.6999998,803.258972,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,118,SimpleChar:000F426E,ICC Peacekeeper,3389.948,13.6999998,803.258972,3385.9021,15.7229996,803.281006,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,119,SimpleChar:000F426E,ICC Peacekeeper,3385.9021,15.7229996,803.281006,3384.125,15.7810001,806.142029,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,120,SimpleChar:000F426E,ICC Peacekeeper,3384.125,15.7810001,806.142029,3383.28906,15.7810001,809.822998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,121,SimpleChar:000F426E,ICC Peacekeeper,3383.28906,15.7810001,809.822998,3378.2439,17.1100006,814.338989,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,122,SimpleChar:000F426E,ICC Peacekeeper,3378.2439,17.1100006,814.338989,3378.23706,17.1100006,812.47998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,123,SimpleChar:000F426E,ICC Peacekeeper,3378.23706,17.1100006,812.47998,3378.64795,17.1100006,808.104004,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,124,SimpleChar:000F426E,ICC Peacekeeper,3378.64795,17.1100006,808.104004,3379.23608,17.1100006,802.273987,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,125,SimpleChar:000F426E,ICC Peacekeeper,3379.23608,17.1100006,802.273987,3381.99292,15.0179996,800.572998,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,126,SimpleChar:000F426E,ICC Peacekeeper,3381.99292,15.0179996,800.572998,3381.95898,15.0530005,793.69397,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,127,SimpleChar:000F426E,ICC Peacekeeper,3381.95898,15.0530005,793.69397,3383.9751,15.7810001,801.231995,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,128,SimpleChar:000F426E,ICC Peacekeeper,3383.9751,15.7810001,801.231995,3386.4519,15.3920002,801.755981,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,129,SimpleChar:000F426E,ICC Peacekeeper,3386.4519,15.3920002,801.755981,3389.78003,13.7840004,801.335022,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,130,SimpleChar:000F426E,ICC Peacekeeper,3389.78003,13.7840004,801.335022,3392.58301,12.6479998,802.104004,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,131,SimpleChar:000F426E,ICC Peacekeeper,3392.58301,12.6479998,802.104004,3399.39111,9.32999992,801.210022,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:47.483948Z,132,SimpleChar:000F426F,ICC Peacekeeper,3462.79224,8.04366112,786.79834,3472.79663,8.14824677,786.723328,live_identity_metadata_unresolved,,9.427967,,not_comparable
2026-07-31T08:52:47.556008Z,133,SimpleChar:000F4270,ICC Peacekeeper,3411.87207,3.91000009,772.811707,3409.90723,4.69720316,778.801086,live_identity_metadata_unresolved,,2.286725,,not_comparable
2026-07-31T08:52:48.623044Z,134,SimpleChar:000F42CF,Garbage Flea,3448.92822,0.00999999978,825.957764,3448.77759,0.484173,833.061401,live_identity_metadata_unresolved,,14.316616,,not_comparable
2026-07-31T08:52:48.691124Z,135,SimpleChar:000F42D5,Garbage Flea,3422.86475,0.00999999978,874.22699,3422.02368,0.00999999978,891.119629,exact_promoted_route,m08444,11.844582,8.318249,captured_timing_deviation
2026-07-31T08:52:49.168135Z,136,SimpleChar:000F4300,Garbage Flea,3451.38037,0.00999999978,813.551208,3453.63281,0.484349996,808.106934,live_identity_metadata_unresolved,,6.961531,,not_comparable
2026-07-31T08:52:49.842427Z,137,SimpleChar:000F426E,ICC Peacekeeper,3397.94287,10.1048613,801.337341,3403.46973,9.01033878,803.082397,live_identity_metadata_unresolved,,2.358479,,not_comparable
2026-07-31T08:52:52.171172Z,138,SimpleChar:000F4270,ICC Peacekeeper,3410.7229,3.39299989,773.750977,3409.90698,4.69700003,778.801025,live_identity_metadata_unresolved,,4.615164,,not_comparable
2026-07-31T08:52:52.171172Z,139,SimpleChar:000F4270,ICC Peacekeeper,3409.90698,4.69700003,778.801025,3413.10205,4.96099997,782.013977,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:52.171172Z,140,SimpleChar:000F4270,ICC Peacekeeper,3413.10205,4.96099997,782.013977,3416.90308,5.03200006,782.054993,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:52.171172Z,141,SimpleChar:000F4270,ICC Peacekeeper,3416.90308,5.03200006,782.054993,3421.4541,5.11000013,781.221008,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:52.171172Z,142,SimpleChar:000F4270,ICC Peacekeeper,3421.4541,5.11000013,781.221008,3422.51196,5.11000013,781.172974,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:52.171172Z,143,SimpleChar:000F4270,ICC Peacekeeper,3422.51196,5.11000013,781.172974,3426.89209,5.11000013,781.125,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:52.172172Z,144,SimpleChar:000F4270,ICC Peacekeeper,3426.89209,5.11000013,781.125,3435.73511,5.11000013,780.870972,live_identity_metadata_unresolved,,0.001000,,not_comparable
2026-07-31T08:52:52.172172Z,145,SimpleChar:000F4270,ICC Peacekeeper,3435.73511,5.11000013,780.870972,3439.74707,4.80999994,781.018982,live_identity_metadata_unresolved,,0.000000,,not_comparable
2026-07-31T08:52:52.172172Z,146,SimpleChar:000F4270,ICC Peacekeeper,3439.74707,4.80999994,781.018982,3446.07397,4.80999994,780.16803,live_identity_metadata_unresolved,,0.000000,,not_comparable
