ObservationId,CaptureId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
20260722-104809:m07470,20260722-104809,1,2026-07-22T09:01:25.909202Z,29075,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,35930915bf68d88f,3514.1228,5.110001,860.052307,3510.80566,5.610001,862.796082,380.266872,2
20260722-104809:m09439,20260722-104809,1,2026-07-22T09:07:46.176074Z,40431,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,11a60ddd98423725,3553.33276,5.110001,865.393921,3552.76001,5.610001,868.235107,0.471276,2
20260722-104809:m09442,20260722-104809,1,2026-07-22T09:07:46.647350Z,40451,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,eedd8e6b8608d409,3553.18677,5.110001,866.273071,3551.98096,5.610001,869.859375,19.147423,2
20260722-104809:m09490,20260722-104809,1,2026-07-22T09:08:05.794773Z,41792,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,27169bafc0aea24d,3565.20776,8.578961,899.687866,3557.01782,8.610001,907.365112,0.388704,2
20260722-104809:m09492,20260722-104809,1,2026-07-22T09:08:06.183477Z,41803,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,795f9a80ace29343,3564.50146,8.70784,900.416077,3558.62305,8.610001,906.847412,12.038093,2
20260722-104809:m09526,20260722-104809,1,2026-07-22T09:08:18.221570Z,42406,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,3e70209fb9832d67,3557.45776,8.197561,913.139221,3561.44678,8.739749,913.663696,42.724171,2
20260722-104809:m09604,20260722-104809,1,2026-07-22T09:09:00.945741Z,43902,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,02769c83744abfb5,3542.77759,10.038307,937.106873,3544.00781,9.893071,943.819946,0.429723,2
20260722-104809:m09607,20260722-104809,1,2026-07-22T09:09:01.375464Z,43922,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,cab672248df5f1d9,3542.95386,9.976298,938.109924,3542.17456,9.899117,945.080383,47.390595,2
20260722-104809:m09704,20260722-104809,1,2026-07-22T09:09:48.766059Z,45588,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,de85ca595adb7c1d,3510.03467,11.507372,942.851135,3513.2688,11.099402,942.367126,60.059622,2
20260722-104809:m09798,20260722-104809,1,2026-07-22T09:10:48.825681Z,47066,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,46b43e1755406e63,3508.19678,8.400269,924.716553,3504.74414,9.719309,921.951782,1.010651,2
20260722-104809:m09800,20260722-104809,1,2026-07-22T09:10:49.836332Z,47155,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,b1e6849b41fb8726,3505.44214,9.134788,922.612305,3500.53564,9.986011,917.744507,0.433676,2
20260722-104809:m09804,20260722-104809,1,2026-07-22T09:10:50.270008Z,47174,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,9a3ec37fcc4ce1db,3504.65503,9.335855,921.942078,3500.11743,9.986011,919.075439,22.708759,2
20260722-104809:m09851,20260722-104809,1,2026-07-22T09:11:12.978767Z,47764,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,a86dda1fe5506387,3503.06104,5.110001,897.639404,3508.32007,5.610001,892.666626,0.229592,2
20260722-104809:m09854,20260722-104809,1,2026-07-22T09:11:13.208359Z,47779,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,f0c4ba2c440ea6d8,3503.7627,5.110001,896.901428,3505.87915,5.610001,892.590393,4.018428,2
20260722-104809:m09864,20260722-104809,1,2026-07-22T09:11:17.226787Z,47953,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,22cd0e5a79093165,3505.54565,5.110001,893.402039,3511.06885,5.610001,891.414795,0.610328,2
20260722-104809:m09870,20260722-104809,1,2026-07-22T09:11:17.837115Z,48006,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,5f904b36f900cf5e,3506.6499,5.110001,893.099548,3511.20068,5.610001,891.369324,37.150433,2
20260722-104809:m09954,20260722-104809,1,2026-07-22T09:11:54.987548Z,49901,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,5c12708ba5b6d5fb,3554.18921,8.110001,905.715637,3554.58862,8.610001,909.793335,0.992969,2
20260722-104809:m09957,20260722-104809,1,2026-07-22T09:11:55.980517Z,50000,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,fa72d8ee516b72fc,3554.50049,7.933482,908.894104,3556.10303,8.69898,911.362061,1.290566,2
20260722-104809:m09958,20260722-104809,1,2026-07-22T09:11:57.271083Z,50019,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,b6f8bebd7cfcda46,3555.56299,8.050455,910.53064,3554.8147,8.868711,914.140564,278.275153,2
20260722-104809:m10171,20260722-104809,1,2026-07-22T09:16:35.546236Z,54569,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,ebcbe9d333c86219,3563.18262,8.650405,916.760071,3565.4397,8.781863,919.971008,6.914929,2
20260722-104809:m10181,20260722-104809,1,2026-07-22T09:16:42.461165Z,54942,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,76c83170515ed0f5,3563.68579,8.689438,919.27948,3560.87817,8.485301,923.019836,138.746057,2
20260722-104809:m10374,20260722-104809,1,2026-07-22T09:19:01.207222Z,57917,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,09207300bb1e6923,3513.21362,8.078127,932.143799,3511.62402,7.884335,928.494568,1.497393,2
20260722-104809:m10379,20260722-104809,1,2026-07-22T09:19:02.704615Z,57979,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,2a77a9f5512424cd,3511.9895,7.222301,929.333862,3507.09473,8.580076,928.959351,7.536547,2
20260722-104809:m10387,20260722-104809,1,2026-07-22T09:19:10.241162Z,58263,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,f798e6a4cbac03dc,3511.05908,7.352539,929.292419,3511.70728,8.154133,925.66687,0.331697,2
20260722-104809:m10391,20260722-104809,1,2026-07-22T09:19:10.572859Z,58291,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,d98d775b6b1abffc,3511.19312,7.084614,928.437378,3511.41528,8.154133,925.656067,0,2
20260722-104809:m13055,20260722-104809,1,2026-07-22T09:44:07.576125Z,74308,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,71bfaff716e8efd9,3557.62744,5.110001,865.538757,3553.74731,5.610001,862.949097,222.207899,2
20260722-104809:m13542,20260722-104809,1,2026-07-22T09:47:49.784024Z,82785,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,ba5653a818aaa52f,3541.20874,6.852246,904.099121,3549.70044,7.90823,907.025757,34.087446,2
20260722-104809:m13617,20260722-104809,1,2026-07-22T09:48:23.871470Z,84521,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,5ac38d20fbfbb0c9,3581.16406,5.110001,868.406189,3586.06982,5.610001,866.420227,1.785783,2
20260722-104809:m13621,20260722-104809,1,2026-07-22T09:48:25.657253Z,84617,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,8242b0bed8dc86fc,3585.2356,5.110001,866.757813,3585.87915,5.610001,863.992249,225.69801,2
20260722-104809:m14107,20260722-104809,1,2026-07-22T09:52:11.355263Z,90016,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,cc0c1f914f9d0664,3577.67505,5.110001,864.673096,3571.93481,5.610001,864.492798,1.452218,2
20260722-104809:m14113,20260722-104809,1,2026-07-22T09:52:12.807481Z,90066,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,0f14f01f208d6710,3572.84937,5.110001,864.521545,3561.93994,5.610001,863.248047,0.504719,2
20260722-104809:m14116,20260722-104809,1,2026-07-22T09:52:13.312200Z,90096,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,2b43f8239a8de211,3571.82202,5.110001,864.449829,3562.16846,5.610001,866.159241,18.027358,2
20260722-104809:m14179,20260722-104809,1,2026-07-22T09:52:31.339558Z,90971,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,9b7107ab2c75bbae,3544.7793,7.102147,887.334717,3543.97388,8.483191,891.612793,6.356586,2
20260722-104809:m14200,20260722-104809,1,2026-07-22T09:52:37.696144Z,91301,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,cfa4d69a6759aae0,3530.99048,5.110001,892.607544,3526.49121,5.610001,889.468323,1.475784,2
20260722-104809:m14204,20260722-104809,1,2026-07-22T09:52:39.171928Z,91351,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,4d2c7c37fb833989,3527.2915,5.110001,890.026733,3525.92969,5.610001,881.002625,0.402142,2
20260722-104809:m14205,20260722-104809,1,2026-07-22T09:52:39.574070Z,91362,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,e633752ea5ace564,3527.11914,5.110001,889.121582,3523.20776,5.610001,881.4505,0,2
20260722-104809:m10857,20260722-104809,1,2026-07-22T09:23:49.385939Z,64116,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,c95b28bdec003fa5,3452.38306,0.01,864.149414,3450.95508,0.01,872.227905,1.79042,2
20260722-104809:m10862,20260722-104809,1,2026-07-22T09:23:51.176359Z,64145,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,1a10f6c5be0586ab,3451.09497,0.01,871.436218,3451.68091,0.51,881.106812,75.886431,2
20260722-104809:m10973,20260722-104809,1,2026-07-22T09:25:07.062790Z,64986,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,17e6695148aa5b4d,3454.24316,0.01,842.958008,3452.00659,1.284509,864.994385,16.902086,2
20260722-104809:m10995,20260722-104809,1,2026-07-22T09:25:23.964876Z,65105,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,ce13699b8ffe6b52,3451.12354,0.01,863.187378,3451.15186,0.892165,857.847046,2.951616,2
20260722-104809:m10998,20260722-104809,1,2026-07-22T09:25:26.916492Z,65128,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,d3f4d4bbf96d1974,3451.10547,0.01,859.046692,3451.56519,0.892165,852.259827,3.734673,2
20260722-104809:m11006,20260722-104809,1,2026-07-22T09:25:30.651165Z,65151,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,e6495f7bb0673d03,3451.46484,0.01,853.715149,3454.21289,0.892165,846.437866,0,2
20260722-104809:m10939,20260722-104809,1,2026-07-22T09:24:45.755027Z,64776,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A6,14,040880335ff56233,3453.26221,0.01,884.59314,3450.05835,0.636057,889.84906,3.736092,2
20260722-104809:m10947,20260722-104809,1,2026-07-22T09:24:49.491119Z,64827,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A6,14,2d58cf43a5060bea,3450.26685,0.01,888.612,3448.67407,0.636059,894.832581,17.973394,2
20260722-104809:m10974,20260722-104809,1,2026-07-22T09:25:07.464513Z,64993,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A6,14,e3763d61ecf71f13,3453.60254,0.01,875.291931,3453.51245,0.636055,879.729492,3.098053,2
20260722-104809:m10977,20260722-104809,1,2026-07-22T09:25:10.562566Z,65018,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A6,14,837b1d9cc718aee1,3453.55078,0.01,878.519226,3453.19116,0.636056,886.086365,11.410326,2
20260722-104809:m10990,20260722-104809,1,2026-07-22T09:25:21.972892Z,65097,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A6,14,ef7ea2f4caa7210d,3448.78491,1.961799,893.502563,3453.75146,1.025606,873.921082,28.732069,2
20260722-104809:m11039,20260722-104809,1,2026-07-22T09:25:50.704961Z,65272,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A6,14,ef7ea2f4caa7210d,3448.78491,1.768106,893.350647,3453.75146,1.025606,873.921082,0,2
20260722-104809:m10941,20260722-104809,1,2026-07-22T09:24:47.707348Z,64789,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9C2,4,e1a40a79f5f1a297,3451.52124,0.01,810.859802,3453.63281,0.48435,808.106934,0,2
20260722-104809:m06920,20260722-104809,1,2026-07-22T08:56:43.835627Z,20763,chase,1019,297023,1,1044525,6553,Cleaning Robot,SimpleChar:7988C9E3,6,11b753292f7fcfec,3592.82129,25.584999,881.398682,3597.80371,25.529739,880.69458,0,2
20260722-104809:m10182,20260722-104809,1,2026-07-22T09:16:43.302092Z,54999,chase,1019,17714,2,1044525,6553,Waste Collector,SimpleChar:7988CAE5,1,318c0e1983d26724,3558.92212,8.275455,925.671692,3562.71997,9.012558,924.079712,0,2
20260722-104809:m09983,20260722-104809,1,2026-07-22T09:12:26.629006Z,50596,chase,25,17657,1,1044525,6553,Garbage Flea,SimpleChar:7988CAE6,2,3f9c93efc2798140,3557.4021,8.384837,917.01001,3567.58057,8.631208,912.799316,0,2
20260722-104809:m13359,20260722-104809,1,2026-07-22T09:46:34.111932Z,79313,chase,25,17657,1,1044525,6553,Garbage Flea,SimpleChar:7988CB8D,3,748ee260b37d56d7,3530.81323,5.110001,898.605042,3529.69067,5.110001,890.653748,0,2
20260722-104809:m13021,20260722-104809,1,2026-07-22T09:43:48.721798Z,73425,chase,25,17657,1,1044525,6553,Garbage Flea,SimpleChar:7988CC09,23,6d44dea0df9fe0b4,3560.47168,5.110001,865.587341,3565.6394,5.499601,862.281555,0,2
20260722-104809:m14207,20260722-104809,1,2026-07-22T09:52:39.814165Z,91367,chase,1019,17649,3,1044525,6553,32-V Docker,SimpleChar:7988CCD1,1,e6abb8add7b2bbc6,3524.38086,5.110001,880.085327,3525.21191,5.610001,887.526978,0,2
20260722-152454:m09167,20260722-152454,1,2026-07-22T14:19:23.135280Z,81814,chase,1019,17720,13,1044525,6553,Robotic Guard Dog,SimpleChar:78E0FCE9,6,94d5b93be1706f16,3407.16211,9.01,883.283203,3408.79321,9.51,887.646362,1.152498,2
20260722-152454:m09174,20260722-152454,1,2026-07-22T14:19:24.287778Z,81852,chase,1019,17720,13,1044525,6553,Robotic Guard Dog,SimpleChar:78E0FCE9,6,54ab716f1edebe9e,3408.48975,9.01,886.834656,3408.00342,9.51,890.35199,5.637331,2
20260722-152454:m09184,20260722-152454,1,2026-07-22T14:19:29.925109Z,81979,chase,1019,17720,13,1044525,6553,Robotic Guard Dog,SimpleChar:78E0FCE9,6,8885cd343f665770,3408.0354,9.01,889.476868,3407.81494,9.01,887.453491,0.79737,2
20260722-152454:m09189,20260722-152454,1,2026-07-22T14:19:30.722479Z,82008,chase,1019,17720,13,1044525,6553,Robotic Guard Dog,SimpleChar:78E0FCE9,6,0cfabbec431e5fea,3407.62573,9.01,888.424683,3408.9187,9.51,883.777283,1.053501,2
20260722-152454:m09197,20260722-152454,1,2026-07-22T14:19:31.775980Z,82109,chase,1019,17720,13,1044525,6553,Robotic Guard Dog,SimpleChar:78E0FCE9,6,d494bda8b645aafa,3408.67358,9.01,884.658081,3408.14282,9.01,878.580139,0,2
20260722-152454:m03459,20260722-152454,1,2026-07-22T13:46:04.112626Z,36015,chase,53,30365,6,1044525,6553,Desert Reet,SimpleChar:798828E7,1,9145f16fbfed7613,3351.45679,4.22767,630.758057,3354.3772,3.965393,635.248413,0,2
20260722-152454:m03451,20260722-152454,1,2026-07-22T13:45:59.143128Z,35681,chase,53,30365,5,1044525,6553,Desert Reet,SimpleChar:798828EE,1,9497b5860f8cce7c,3350.78906,4.212124,626.370117,3367.16797,3.179019,639.047546,2.089696,2
20260722-152454:m03456,20260722-152454,1,2026-07-22T13:46:01.232824Z,35875,chase,53,30365,5,1044525,6553,Desert Reet,SimpleChar:798828EE,1,7e1472febc25ccc0,3357.7019,3.404546,631.724365,3354.98022,4.627274,632.151245,0,2
20260722-152454:m03468,20260722-152454,1,2026-07-22T13:46:33.595836Z,36639,chase,53,30365,6,1044525,6553,Desert Reet,SimpleChar:798828F0,1,1fada5e94cc00124,3359.27637,3.077982,632.625732,3357.25562,3.982417,633.714783,0.720869,2
20260722-152454:m03469,20260722-152454,1,2026-07-22T13:46:34.316705Z,36676,chase,53,30365,6,1044525,6553,Desert Reet,SimpleChar:798828F0,1,f2a15e2f2097086d,3358.02905,3.214648,633.298157,3354.05103,4.151236,634.027344,1.853218,2
20260722-152454:m03470,20260722-152454,1,2026-07-22T13:46:36.169923Z,36799,chase,53,30365,6,1044525,6553,Desert Reet,SimpleChar:798828F0,1,a4197c87c79d816c,3354.88037,3.643522,633.877197,3356.03906,4.150371,636.69519,0,2
20260722-152454:m03292,20260722-152454,1,2026-07-22T13:44:09.595486Z,31808,chase,0,26092,40,1044525,6553,ICC Peacekeeper,SimpleChar:79882D97,8,e0bf13715b476226,3461.55762,7.396332,785.791626,3445.88135,0.51,807.026367,0,2
20260722-152454:m08046,20260722-152454,1,2026-07-22T14:09:20.728083Z,67142,chase,55,17687,6,1044525,6553,Rollerrat,SimpleChar:7988CA3F,2,709170f5703dd885,3588.5271,0.01,508.74118,3578.60352,1.11,515.684387,2.125403,2
20260722-152454:m08050,20260722-152454,1,2026-07-22T14:09:22.853486Z,67186,chase,55,17687,6,1044525,6553,Rollerrat,SimpleChar:7988CA3F,2,ed8d8babbdee9b78,3580.43506,0.61,514.54126,3573.72339,2.61,523.259705,2.396405,2
20260722-152454:m08053,20260722-152454,1,2026-07-22T14:09:25.249891Z,67240,chase,55,17687,6,1044525,6553,Rollerrat,SimpleChar:7988CA3F,2,69f353b503b94719,3574.14453,1.535118,522.438721,3567.78784,2.61,527.119507,0,2
20260722-152454:m03603,20260722-152454,1,2026-07-22T13:48:34.359199Z,40698,chase,55,17687,6,1044525,6553,Rollerrat,SimpleChar:798912B7,2,3b55b26e532f9d72,3494.30054,2.11,692.841187,3478.08838,2.61,695.559387,0,2
20260722-152454:m03387,20260722-152454,1,2026-07-22T13:45:13.892609Z,33778,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,203f86c6fb0c14e5,3394.17114,2.11,680.776001,3391.68408,2.61,675.280945,1.717884,2
20260722-152454:m03392,20260722-152454,1,2026-07-22T13:45:15.610493Z,33816,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,3c4ec829e12ca649,3392.03735,2.11,676.061584,3383.35938,2.61,665.063232,52.735644,2
20260722-152454:m03461,20260722-152454,1,2026-07-22T13:46:08.346137Z,36099,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,e600f098f2f1a57e,3359.42212,3.055465,633.507629,3354.5791,4.302572,632.369324,0.449746,2
20260722-152454:m03463,20260722-152454,1,2026-07-22T13:46:08.795883Z,36112,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,d9173e3f5c91110e,3358.5686,3.12483,633.416626,3355.92505,4.302572,633.78363,129.554864,2
20260722-152454:m03590,20260722-152454,1,2026-07-22T13:48:18.350747Z,40374,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,7cb3837e16bd0464,3460.64795,2.11,696.195435,3463.50464,2.61,697.122986,0,2
20260722-152454:m07631,20260722-152454,1,2026-07-22T14:02:27.987656Z,58926,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,91334ccf26b3f5f4,3357.94189,3.174365,634.009583,3355.99146,4.790173,628.394409,2.199883,2
20260722-152454:m07636,20260722-152454,1,2026-07-22T14:02:30.187539Z,59014,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,f6ce91a67d62bd9e,3356.30859,3.983352,629.258972,3352.88428,4.712161,625.771729,0.360094,2
20260722-152454:m07638,20260722-152454,1,2026-07-22T14:02:30.547633Z,59027,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,d047297a37010f95,3355.63354,4.171548,628.679382,3352.9021,4.712161,625.838501,0,2
20260722-152454:m07897,20260722-152454,1,2026-07-22T14:05:46.035766Z,64145,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,7c059cceaf73d03f,3587.91528,0.01,406.385254,3590.53247,0.51,405.96524,0.55672,2
20260722-152454:m07900,20260722-152454,1,2026-07-22T14:05:46.592486Z,64164,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,0095090b3e87cacc,3589.60059,0.01,406.114777,3593.92041,0.51,405.057739,1.243581,2
20260722-152454:m07903,20260722-152454,1,2026-07-22T14:05:47.836067Z,64252,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,973662caa1a4665f,3593.05688,0.01,405.269165,3619.15601,0.51,398.940765,0.508735,2
20260722-152454:m07907,20260722-152454,1,2026-07-22T14:05:48.344802Z,64293,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,6b15348efefa4dec,3594.24121,0.01,404.983368,3619.16016,0.51,398.137207,4.693033,2
20260722-152454:m07917,20260722-152454,1,2026-07-22T14:05:53.037835Z,64493,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,f43008b91a7718f1,3610.29272,0.01,400.583588,3606.99292,0.51,401.930084,2.44098,2
20260722-152454:m07922,20260722-152454,1,2026-07-22T14:05:55.478815Z,64530,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,a57ccf9b3b169a2e,3607.81421,0.01,401.59494,3603.2666,0.51,402.308533,58.709151,2
20260722-152454:m07932,20260722-152454,1,2026-07-22T14:06:54.187966Z,64857,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,3476711adece0f39,3603.0415,0.01,399.807251,3607.99731,0.51,396.878754,748.174433,2
20260722-152454:m09162,20260722-152454,1,2026-07-22T14:19:22.362399Z,81799,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,d93c3da28965c277,3407.51196,9.01,878.718323,3408.21533,9.51,883.203613,0,2
20260722-152454:m03386,20260722-152454,1,2026-07-22T13:45:13.892609Z,33777,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,cd82f01fd3aa82ec,3394.50562,2.11,680.0896,3391.46826,2.61,677.277405,1.507274,2
20260722-152454:m03391,20260722-152454,1,2026-07-22T13:45:15.399883Z,33812,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,27e445ecfd8f588c,3392.17798,2.11,677.934509,3382.43433,2.61,664.330383,0.520274,2
20260722-152454:m03393,20260722-152454,1,2026-07-22T13:45:15.920157Z,33820,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,d04ea67765caf0ce,3391.55762,2.11,677.105225,3383.51465,2.61,666.049011,9.030276,2
20260722-152454:m03404,20260722-152454,1,2026-07-22T13:45:24.950433Z,34099,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,2c00ed87c2187cc4,3385.95703,2.11,672.309082,3370.93652,2.907281,671.024414,0.049524,2
20260722-152454:m03405,20260722-152454,1,2026-07-22T13:45:24.999957Z,34109,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,0b50a8572bafc271,3384.91016,2.11,672.24115,3370.22632,2.907281,670.432251,3.644976,2
