ObservationId,CaptureId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
20260721-Rox-robots:m00130,20260721-Rox-robots,1,2026-07-21T19:55:14.5574839Z,224,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2038736,2
20260721-Rox-robots:m00132,20260721-Rox-robots,1,2026-07-21T19:55:14.7613575Z,228,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.02344,52.2449989,784.126953,0.1968792,2
20260721-Rox-robots:m00134,20260721-Rox-robots,1,2026-07-21T19:55:14.9582367Z,232,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.08325,52.2449989,783.80835,0.2258599,2
20260721-Rox-robots:m00137,20260721-Rox-robots,1,2026-07-21T19:55:15.1840966Z,237,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09399,52.2449989,784.002075,0.1898838,2
20260721-Rox-robots:m00138,20260721-Rox-robots,1,2026-07-21T19:55:15.3739804Z,246,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2448491,2
20260721-Rox-robots:m00142,20260721-Rox-robots,1,2026-07-21T19:55:15.6188295Z,249,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1978777,2
20260721-Rox-robots:m00143,20260721-Rox-robots,1,2026-07-21T19:55:15.8167072Z,253,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.03271,52.2449989,783.725525,0.2048737,2
20260721-Rox-robots:m00145,20260721-Rox-robots,1,2026-07-21T19:55:16.0215809Z,258,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.05371,52.2449989,784.08905,0.2108699,2
20260721-Rox-robots:m00147,20260721-Rox-robots,1,2026-07-21T19:55:16.2324508Z,263,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.04565,52.2449989,783.741821,0.2608393,2
20260721-Rox-robots:m00149,20260721-Rox-robots,1,2026-07-21T19:55:16.4932901Z,267,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07397,52.2449989,783.787598,0.1938791,2
20260721-Rox-robots:m00151,20260721-Rox-robots,1,2026-07-21T19:55:16.6871692Z,271,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07251,52.2449989,783.784973,0.2553902,2
20260721-Rox-robots:m00153,20260721-Rox-robots,1,2026-07-21T19:55:16.9425594Z,275,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2618362,2
20260721-Rox-robots:m00155,20260721-Rox-robots,1,2026-07-21T19:55:17.2043956Z,280,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02686,52.2449989,783.718872,0.4797063,2
20260721-Rox-robots:m00157,20260721-Rox-robots,1,2026-07-21T19:55:17.6841019Z,284,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.001,2
20260721-Rox-robots:m00161,20260721-Rox-robots,1,2026-07-21T19:55:17.6851019Z,290,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.0188,52.2449989,783.710266,0.2148659,2
20260721-Rox-robots:m00163,20260721-Rox-robots,1,2026-07-21T19:55:17.8999678Z,292,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10522,52.2449989,783.922546,0.1938793,2
20260721-Rox-robots:m00166,20260721-Rox-robots,1,2026-07-21T19:55:18.0938471Z,295,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.4157458,2
20260721-Rox-robots:m00169,20260721-Rox-robots,1,2026-07-21T19:55:18.5095929Z,305,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10498,52.2449989,783.9328,0,2
20260721-Rox-robots:m00170,20260721-Rox-robots,1,2026-07-21T19:55:18.5095929Z,307,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.0498,52.2449989,783.747253,0.2018754,2
20260721-Rox-robots:m00173,20260721-Rox-robots,1,2026-07-21T19:55:18.7114683Z,309,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07275,52.2449989,784.056763,0.2038722,2
20260721-Rox-robots:m00175,20260721-Rox-robots,1,2026-07-21T19:55:18.9153405Z,313,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09375,52.2449989,784.003113,0.2068746,2
20260721-Rox-robots:m00177,20260721-Rox-robots,1,2026-07-21T19:55:19.1222151Z,317,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02124,52.2449989,783.713013,0.2018746,2
20260721-Rox-robots:m00180,20260721-Rox-robots,1,2026-07-21T19:55:19.3240897Z,328,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.4277371,2
20260721-Rox-robots:m00182,20260721-Rox-robots,1,2026-07-21T19:55:19.7518268Z,334,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2978164,2
20260721-Rox-robots:m00184,20260721-Rox-robots,1,2026-07-21T19:55:20.0496432Z,338,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.02856,52.2449989,784.121155,0,2
20260721-Rox-robots:m00185,20260721-Rox-robots,1,2026-07-21T19:55:20.0496432Z,345,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09668,52.2449989,783.991943,0.2118671,2
20260721-Rox-robots:m00188,20260721-Rox-robots,1,2026-07-21T19:55:20.2615103Z,354,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2248634,2
20260721-Rox-robots:m00191,20260721-Rox-robots,1,2026-07-21T19:55:20.4863737Z,356,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02881,52.2449989,783.721008,0.2068728,2
20260721-Rox-robots:m00193,20260721-Rox-robots,1,2026-07-21T19:55:20.6932465Z,362,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1938778,2
20260721-Rox-robots:m00197,20260721-Rox-robots,1,2026-07-21T19:55:20.8871243Z,367,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.05615,52.2449989,784.085266,0.2438507,2
20260721-Rox-robots:m00199,20260721-Rox-robots,1,2026-07-21T19:55:21.1309750Z,372,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.4317338,2
20260721-Rox-robots:m00202,20260721-Rox-robots,1,2026-07-21T19:55:21.5627088Z,385,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0,2
20260721-Rox-robots:m00203,20260721-Rox-robots,1,2026-07-21T19:55:21.5627088Z,387,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.04077,52.2449989,783.735291,0.1958797,2
20260721-Rox-robots:m00206,20260721-Rox-robots,1,2026-07-21T19:55:21.7585885Z,389,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1998778,2
20260721-Rox-robots:m00209,20260721-Rox-robots,1,2026-07-21T19:55:21.9584663Z,391,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2048733,2
20260721-Rox-robots:m00211,20260721-Rox-robots,1,2026-07-21T19:55:22.1633396Z,394,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2728305,2
20260721-Rox-robots:m00214,20260721-Rox-robots,1,2026-07-21T19:55:22.4361701Z,400,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1958799,2
20260721-Rox-robots:m00217,20260721-Rox-robots,1,2026-07-21T19:55:22.6320500Z,405,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2158675,2
20260721-Rox-robots:m00222,20260721-Rox-robots,1,2026-07-21T19:55:22.8479175Z,408,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1948776,2
