ObservationId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
m08053,1,2026-07-22T14:09:25.249891Z,67240,chase,55,17687,6,1044525,6553,Rollerrat,SimpleChar:7988CA3F,2,69f353b503b94719,3574.14453,1.535118,522.438721,3567.78784,2.61,527.119507,0,2
m03603,1,2026-07-22T13:48:34.359199Z,40698,chase,55,17687,6,1044525,6553,Rollerrat,SimpleChar:798912B7,2,3b55b26e532f9d72,3494.30054,2.11,692.841187,3478.08838,2.61,695.559387,0,2
m03387,1,2026-07-22T13:45:13.892609Z,33778,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,203f86c6fb0c14e5,3394.17114,2.11,680.776001,3391.68408,2.61,675.280945,1.717884,2
m03392,1,2026-07-22T13:45:15.610493Z,33816,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,3c4ec829e12ca649,3392.03735,2.11,676.061584,3383.35938,2.61,665.063232,52.735644,2
m03461,1,2026-07-22T13:46:08.346137Z,36099,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,e600f098f2f1a57e,3359.42212,3.055465,633.507629,3354.5791,4.302572,632.369324,0.449746,2
m03463,1,2026-07-22T13:46:08.795883Z,36112,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,d9173e3f5c91110e,3358.5686,3.12483,633.416626,3355.92505,4.302572,633.78363,129.554864,2
m03590,1,2026-07-22T13:48:18.350747Z,40374,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,1,7cb3837e16bd0464,3460.64795,2.11,696.195435,3463.50464,2.61,697.122986,0,2
m07631,1,2026-07-22T14:02:27.987656Z,58926,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,91334ccf26b3f5f4,3357.94189,3.174365,634.009583,3355.99146,4.790173,628.394409,2.199883,2
m07636,1,2026-07-22T14:02:30.187539Z,59014,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,f6ce91a67d62bd9e,3356.30859,3.983352,629.258972,3352.88428,4.712161,625.771729,0.360094,2
m07638,1,2026-07-22T14:02:30.547633Z,59027,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,d047297a37010f95,3355.63354,4.171548,628.679382,3352.9021,4.712161,625.838501,0,2
m07897,1,2026-07-22T14:05:46.035766Z,64145,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,7c059cceaf73d03f,3587.91528,0.01,406.385254,3590.53247,0.51,405.96524,0.55672,2
m07900,1,2026-07-22T14:05:46.592486Z,64164,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,0095090b3e87cacc,3589.60059,0.01,406.114777,3593.92041,0.51,405.057739,1.243581,2
m07903,1,2026-07-22T14:05:47.836067Z,64252,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,973662caa1a4665f,3593.05688,0.01,405.269165,3619.15601,0.51,398.940765,0.508735,2
m07907,1,2026-07-22T14:05:48.344802Z,64293,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,6b15348efefa4dec,3594.24121,0.01,404.983368,3619.16016,0.51,398.137207,4.693033,2
m07917,1,2026-07-22T14:05:53.037835Z,64493,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,f43008b91a7718f1,3610.29272,0.01,400.583588,3606.99292,0.51,401.930084,2.44098,2
m07922,1,2026-07-22T14:05:55.478815Z,64530,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,a57ccf9b3b169a2e,3607.81421,0.01,401.59494,3603.2666,0.51,402.308533,58.709151,2
m07932,1,2026-07-22T14:06:54.187966Z,64857,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,3476711adece0f39,3603.0415,0.01,399.807251,3607.99731,0.51,396.878754,748.174433,2
m09162,1,2026-07-22T14:19:22.362399Z,81799,chase,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,d93c3da28965c277,3407.51196,9.01,878.718323,3408.21533,9.51,883.203613,0,2
m03386,1,2026-07-22T13:45:13.892609Z,33777,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,cd82f01fd3aa82ec,3394.50562,2.11,680.0896,3391.46826,2.61,677.277405,1.507274,2
m03391,1,2026-07-22T13:45:15.399883Z,33812,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,27e445ecfd8f588c,3392.17798,2.11,677.934509,3382.43433,2.61,664.330383,0.520274,2
m03393,1,2026-07-22T13:45:15.920157Z,33820,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,d04ea67765caf0ce,3391.55762,2.11,677.105225,3383.51465,2.61,666.049011,9.030276,2
m03404,1,2026-07-22T13:45:24.950433Z,34099,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,2c00ed87c2187cc4,3385.95703,2.11,672.309082,3370.93652,2.907281,671.024414,0.049524,2
m03405,1,2026-07-22T13:45:24.999957Z,34109,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,0b50a8572bafc271,3384.91016,2.11,672.24115,3370.22632,2.907281,670.432251,3.644976,2
m03414,1,2026-07-22T13:45:28.644933Z,34332,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,ad88f979925d2232,3371.09351,2.41,670.542358,3374.54297,2.680752,672.903931,39.900808,2
m03462,1,2026-07-22T13:46:08.545741Z,36105,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,4c2b61a4ec20f239,3358.97656,3.088882,633.595703,3354.8103,4.302572,632.905701,0.700361,2
m03465,1,2026-07-22T13:46:09.246102Z,36125,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,293adc18731339f6,3357.97534,3.206239,633.5177,3355.12573,4.302572,633.162476,48.418949,2
m03495,1,2026-07-22T13:46:57.665051Z,37713,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,3592beb457cd4c64,3350.22339,4.715495,657.296875,3343.32007,4.30054,664.588196,28.331511,2
m03524,1,2026-07-22T13:47:25.996562Z,38732,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,7e0eca72a39af0e1,3370.14771,2.41,671.726135,3375.80884,2.61,674.971619,1.70152,2
m03528,1,2026-07-22T13:47:27.698082Z,38781,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,146d42dced4ef771,3374.95508,2.11,674.481995,3391.2251,2.61,681.886475,0.420351,2
m03530,1,2026-07-22T13:47:28.118433Z,38792,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,18823022f9df8e97,3375.77026,2.11,674.831116,3390.32813,2.61,678.695068,115.449408,2
m03650,1,2026-07-22T13:49:23.567841Z,42016,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,b651f278711ff0bf,3548.85718,2.11,690.242554,3557.11768,2.61,692.089905,665.113012,2
m07523,1,2026-07-22T14:00:28.680853Z,55376,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,5225ef3eb085e0e5,3484.82324,2.11,696.319397,3470.64941,2.61,697.295105,0.320618,2
m07524,1,2026-07-22T14:00:29.001471Z,55402,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,228ea91675717d0f,3483.89307,2.11,696.390381,3472.39331,2.61,696.582458,119.175771,2
m07632,1,2026-07-22T14:02:28.177242Z,58927,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,7611db174f3c8c25,3358.45288,3.190473,632.772827,3355.0752,4.903419,628.361023,1.800367,2
m07635,1,2026-07-22T14:02:29.977609Z,59010,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,2216a3b1c3bc48ea,3355.6416,4.10845,629.09198,3351.7041,4.712161,624.824341,0.369498,2
m07637,1,2026-07-22T14:02:30.347107Z,59018,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,141e0301b0a57ed3,3354.87549,4.268827,628.396729,3352.08716,4.712161,625.128174,147.419651,2
m07863,1,2026-07-22T14:04:57.766758Z,62982,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,5c52cd5b2940bec0,3562.94409,0.01,406.308929,3567.05981,0.51,404.003326,50.178853,2
m07904,1,2026-07-22T14:05:47.945611Z,64276,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,d633ab257e2b4ad9,3594.80884,0.01,405.686554,3600.36963,0.51,401.428772,2.172791,2
m07910,1,2026-07-22T14:05:50.118402Z,64321,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,278c563cd49d9e38,3599.68628,0.01,401.952087,3619.07886,0.51,399.855011,0.169562,2
m07911,1,2026-07-22T14:05:50.287964Z,64327,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,07fbcd6ca7074d37,3600.86523,0.01,401.816681,3616.50684,0.51,398.908386,2.749871,2
m07918,1,2026-07-22T14:05:53.037835Z,64494,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,5ef296162516cb30,3608.57446,0.01,400.422699,3605.61328,0.51,400.74585,2.560525,2
m07924,1,2026-07-22T14:05:55.598360Z,64546,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,833bc712cedc5c35,3606.45068,0.01,400.65451,3603.26392,0.51,402.25827,58.589606,2
m07931,1,2026-07-22T14:06:54.187966Z,64856,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,883651190123de6e,3604.24927,0.01,400.682922,3607.68335,0.51,397.054565,28.384191,2
m07946,1,2026-07-22T14:07:22.572157Z,65360,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,ed8d0f38ddf84cbd,3611.52026,0.01,393.776764,3617.88257,0.51,396.06543,2.030032,2
m07951,1,2026-07-22T14:07:24.602189Z,65417,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,42ff2608bce8e7ee,3617.04199,0.01,395.763,3647.72534,0.51,397.646729,0.04002,2
m07953,1,2026-07-22T14:07:24.642209Z,65425,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,a717a074c44bd9a5,3618.15698,0.01,395.834686,3647.68018,0.51,397.810272,54.44361,2
m07960,1,2026-07-22T14:08:19.085819Z,65797,chase,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,0b5f3b1557bd5790,3634.23633,0.01,396.908691,3632.1228,0.51,400.003876,0,2
m03467,1,2026-07-22T13:46:15.415054Z,36425,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,b1bd062a50e47dab,3356.19434,3.539321,632.638611,3355.31738,3.884574,635.575623,42.249997,2
m03497,1,2026-07-22T13:46:57.665051Z,37717,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,141ff2d8d8e40c96,3351.12866,4.384372,655.597717,3343.40942,4.30054,664.028564,27.613816,2
m03521,1,2026-07-22T13:47:25.278867Z,38715,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,0e3f17314d2c4558,3367.54712,2.340045,670.302368,3370.1377,2.91,671.052185,0.278644,2
m03523,1,2026-07-22T13:47:25.557511Z,38731,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,ef988c045771d9c9,3369.17969,2.409204,670.774963,3373.76733,2.643156,673.740051,1.565209,2
m03526,1,2026-07-22T13:47:27.122720Z,38762,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,04920c77a65a4914,3373.00537,2.245292,673.247314,3392.82666,2.61,678.717529,0.38123,2
m03527,1,2026-07-22T13:47:27.503950Z,38768,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,e94eb8f26328665f,3374.021,2.14598,673.555847,3390.84961,2.61,679.357788,50.076857,2
m03588,1,2026-07-22T13:48:17.580807Z,40359,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,2208189bb07e54eb,3460.05762,2.11,692.207581,3465.21533,2.61,695.642578,45.277686,2
m03626,1,2026-07-22T13:49:02.858493Z,41357,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,f7e9c3c6e8511762,3510.3252,2.11,689.348083,3517.06543,2.61,687.235413,1.697779,2
m03630,1,2026-07-22T13:49:04.556272Z,41416,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,8ff480990bd7e104,3516.27002,2.11,687.484741,3530.23438,3.013459,674.119141,20.131211,2
m03651,1,2026-07-22T13:49:24.687483Z,42063,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,9cb9beacd802259c,3553.54614,2.11,692.704163,3557.90283,2.61,694.848022,563.863505,2
m07231,1,2026-07-22T13:58:48.550988Z,52518,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,111a949c40ae1b80,3544.28394,5.1,865.298157,3554.25928,5.10849,866.969238,0.2901,2
m07235,1,2026-07-22T13:58:48.841088Z,52527,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,581156dc09e33328,3545.36938,5.110001,865.480774,3554.85938,5.610001,865.911255,199.113929,2
m07604,1,2026-07-22T14:02:07.955017Z,58182,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,5d2c690f7f891dca,3388.26367,2.11,657.697266,3388.16406,2.61,652.247559,1.661133,2
m07608,1,2026-07-22T14:02:09.616150Z,58253,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,119e2a14a1ae27ab,3388.17969,2.11,653.10614,3383.60132,2.61,651.440735,169.114643,2
m07864,1,2026-07-22T14:04:58.730793Z,63022,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,7b0e17ddee8fcb87,3566.70313,0.01,408.275909,3568.8479,0.51,404.152832,0.449181,2
m07865,1,2026-07-22T14:04:59.179974Z,63039,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,ce660b9bbd0b9338,3567.15552,0.01,407.336456,3568.87012,0.51,405.045593,46.65573,2
m07896,1,2026-07-22T14:05:45.835704Z,64138,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,e61a39fb8d231a9e,3586.96875,0.01,404.701233,3589.05493,0.51,405.673309,0.524189,2
m07899,1,2026-07-22T14:05:46.359893Z,64161,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,34d4babc099bda3e,3588.19287,0.01,405.271545,3593.02026,0.51,405.585754,1.224068,2
m07902,1,2026-07-22T14:05:47.583961Z,64200,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,f41cafd896d4f4bd,3592.16919,0.01,405.530334,3619.9917,0.51,397.315979,0.36165,2
m07905,1,2026-07-22T14:05:47.945611Z,64277,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,ce9a1e3de163569c,3593.2168,0.01,405.236969,3619.79102,0.51,399.528503,5.741985,2
m07919,1,2026-07-22T14:05:53.687596Z,64506,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,7c9e249c3a7ec08d,3607.54639,0.01,399.633301,3605.66064,0.51,401.082886,61.021647,2
m07933,1,2026-07-22T14:06:54.709243Z,64878,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,d28084f9a29c356f,3604.16943,0.01,398.953308,3608.26685,0.51,396.787537,32.842535,2
m07955,1,2026-07-22T14:07:27.551778Z,65451,chase,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,bb7c5a9344833e6b,3634.34131,0.01,396.578583,3637.23218,0.51,395.667389,0,2
m03091,1,2026-07-22T13:42:08.142706Z,28860,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:798915C5,1,977fc22d996fcd21,3441.74121,0.01,805.91626,3446.62207,1.110787,800.65509,1.749404,2
m03098,1,2026-07-22T13:42:09.892110Z,28904,chase,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:798915C5,1,a91a339162ffd5d6,3446.06982,0.484719,801.22229,3454.37842,3.117513,795.055969,0,2
m03078,1,2026-07-22T13:42:04.609441Z,28761,chase,25,17657,5,1044525,6553,Garbage Flea,SimpleChar:798915C9,1,dbe568e22ecdb4a3,3422.99756,0.01,810.35376,3429.12573,0.01,806.450989,1.76731,2
m03083,1,2026-07-22T13:42:06.376751Z,28804,chase,25,17657,5,1044525,6553,Garbage Flea,SimpleChar:798915C9,1,db257d9d64ff3da1,3428.45142,0.01,806.880371,3438.76709,0.51,804.234741,1.960545,2
m03092,1,2026-07-22T13:42:08.337296Z,28863,chase,25,17657,5,1044525,6553,Garbage Flea,SimpleChar:798915C9,1,77342eaeb5ba0c9a,3437.87378,0.01,804.463867,3447.81738,1.292446,801.573303,1.754459,2
m03099,1,2026-07-22T13:42:10.091755Z,28905,chase,25,17657,5,1044525,6553,Garbage Flea,SimpleChar:798915C9,1,033e7f3cdfa96773,3444.896,0.220608,802.430176,3453.72046,3.343914,794.546204,0,2
m07222,1,2026-07-22T13:58:45.721158Z,52399,chase,1019,297023,2,1044525,6553,Cleanmeister Intelligence Robot,SimpleChar:798915E0,2,488db502966fd1cb,3546.80444,5.314082,866.880798,3550.75415,5.610001,864.080566,0.938376,2
m07226,1,2026-07-22T13:58:46.659534Z,52420,chase,1019,297023,2,1044525,6553,Cleanmeister Intelligence Robot,SimpleChar:798915E0,2,bb95942edf7bb06e,3550.05835,5.110001,864.573608,3556.46875,5.610001,867.455688,0,2
m03529,1,2026-07-22T13:47:27.698082Z,38782,chase,55,17687,6,1044525,6553,Rollerrat,SimpleChar:79891606,2,609a21032b67986a,3392.29102,2.11,680.436035,3376.55225,2.61,673.123535,0,2
m07956,1,2026-07-22T14:07:29.742425Z,65493,chase,42,30360,12,1044525,6553,Angry Minibull,SimpleChar:79891705,1,70709fa294d012b9,3635.99731,0.01,396.944,3630.31934,0.51,398.949463,0,2
m07561,1,2026-07-22T14:01:34.131242Z,56882,chase,55,17687,5,1044525,6553,Rollerrat,SimpleChar:79891714,1,d8071632d32e634b,3427.45508,2.11,685.152283,3423.94165,2.61,679.896423,1.640698,2
m07566,1,2026-07-22T14:01:35.771940Z,56990,chase,55,17687,5,1044525,6553,Rollerrat,SimpleChar:79891714,1,8024d4810b2d5f24,3424.47314,2.11,680.691223,3426.8689,2.61,671.271851,3.110978,2
m07574,1,2026-07-22T14:01:38.882918Z,57167,chase,55,17687,5,1044525,6553,Rollerrat,SimpleChar:79891714,1,fb1fce7aa49e9357,3426.66162,2.11,672.086792,3428.33618,2.61,670.285828,0,2
m07882,1,2026-07-22T14:05:23.581980Z,63798,chase,42,30360,10,1044525,6553,Angry Minibull,SimpleChar:79891749,1,31989e3b64ebdb7a,3582.20117,0.01,407.25885,3588.94971,0.51,404.271454,0,2
