ObservationId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
m00122,1,2026-07-22T13:25:03.713659Z,252,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.02197,52.244999,784.128296,0,2
m00127,1,2026-07-22T13:25:03.713659Z,257,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.251144,2
m00131,1,2026-07-22T13:25:03.964803Z,262,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.190104,2
m00134,1,2026-07-22T13:25:04.154907Z,265,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06177,52.244999,784.076477,0.325165,2
m00137,1,2026-07-22T13:25:04.480072Z,276,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.05103,52.244999,783.748962,0.162081,2
m00140,1,2026-07-22T13:25:04.642153Z,290,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08667,52.244999,783.817017,0.36168,2
m00143,1,2026-07-22T13:25:05.003833Z,296,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10522,52.244999,783.918884,0.307158,2
m00147,2,2026-07-22T13:25:05.310991Z,311,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.183093,2
m00154,1,2026-07-22T13:25:05.494084Z,330,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.104,52.244999,783.893555,0.235622,2
m00156,1,2026-07-22T13:25:05.729706Z,333,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.021,52.244999,784.129395,0.201596,2
m00158,1,2026-07-22T13:25:05.931302Z,341,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.04907,52.244999,784.095581,0.241096,2
m00160,1,2026-07-22T13:25:06.172398Z,346,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10498,52.244999,783.913818,0.203095,2
m00162,1,2026-07-22T13:25:06.375493Z,354,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.05518,52.244999,783.755066,0.237615,2
m00166,1,2026-07-22T13:25:06.613108Z,374,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.390221,2
m00169,1,2026-07-22T13:25:07.003329Z,388,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.125593,2
m00171,1,2026-07-22T13:25:07.128922Z,393,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.00928,52.244999,783.70105,0.109544,2
m00173,1,2026-07-22T13:25:07.238466Z,406,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.486247,2
m00175,1,2026-07-22T13:25:07.724713Z,431,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
m00177,1,2026-07-22T13:25:07.724713Z,433,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10278,52.244999,783.95813,0.195116,2
m00179,1,2026-07-22T13:25:07.919829Z,436,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06006,52.244999,783.762695,0.444204,2
m00182,1,2026-07-22T13:25:08.364033Z,440,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
m00185,1,2026-07-22T13:25:08.364033Z,444,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07861,52.244999,783.797791,0.220615,2
m00188,1,2026-07-22T13:25:08.584648Z,458,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.242119,2
m00191,1,2026-07-22T13:25:08.826767Z,462,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09302,52.244999,783.836792,0.241142,2
m00194,1,2026-07-22T13:25:09.067909Z,465,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.04883,52.244999,783.746094,0.243112,2
m00196,1,2026-07-22T13:25:09.311021Z,468,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.01611,52.244999,783.707642,0.440726,2
m00198,1,2026-07-22T13:25:09.751747Z,482,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.03101,52.244999,783.723389,0,2
m00201,1,2026-07-22T13:25:09.751747Z,486,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.196105,2
m00203,1,2026-07-22T13:25:09.947852Z,488,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10449,52.244999,783.940979,0.251631,2
m00206,1,2026-07-22T13:25:10.199483Z,492,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10132,52.244999,783.873413,0.217618,2
m00208,1,2026-07-22T13:25:10.417101Z,494,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.01831,52.244999,783.710022,0.198165,2
m00211,1,2026-07-22T13:25:10.615266Z,507,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10498,52.244999,783.911682,0.190113,2
m00214,1,2026-07-22T13:25:10.805379Z,516,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09326,52.244999,783.837463,0.251634,2
m00217,1,2026-07-22T13:25:11.057013Z,521,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09814,52.244999,783.985107,0.200092,2
m00219,1,2026-07-22T13:25:11.257105Z,523,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06079,52.244999,783.763977,0.200104,2
m00222,1,2026-07-22T13:25:11.457209Z,529,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.0835,52.244999,784.032959,0.241637,2
m00226,1,2026-07-22T13:25:11.698846Z,541,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.03589,52.244999,784.112793,0.210665,2
m00232,1,2026-07-22T13:25:11.909511Z,548,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09741,52.244999,783.98877,0.203141,2
m00235,1,2026-07-22T13:25:12.112652Z,552,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.03394,52.244999,784.115234,0.19771,2
m00240,1,2026-07-22T13:25:12.310362Z,559,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.199604,2
m00243,1,2026-07-22T13:25:12.509966Z,568,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.472262,2
m00247,1,2026-07-22T13:25:12.982228Z,597,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09961,52.244999,783.863281,0,2
m00251,1,2026-07-22T13:25:12.982228Z,601,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10303,52.244999,783.957581,0.239628,2
m00255,1,2026-07-22T13:25:13.221856Z,607,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.04175,52.244999,783.736389,0.251129,2
m00259,1,2026-07-22T13:25:13.472985Z,611,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09937,52.244999,783.97998,0.19911,2
m00263,1,2026-07-22T13:25:13.672095Z,626,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.23962,2
m00267,1,2026-07-22T13:25:13.911715Z,630,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.200589,2
m00272,1,2026-07-22T13:25:14.112304Z,636,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10376,52.244999,783.949402,0.200436,2
m00276,1,2026-07-22T13:25:14.312740Z,641,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.211109,2
m00281,1,2026-07-22T13:25:14.523849Z,647,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.196596,2
m00285,1,2026-07-22T13:25:14.720445Z,659,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.247622,2
m00288,1,2026-07-22T13:25:14.968067Z,663,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.03369,52.244999,784.115479,0.426754,2
m00292,1,2026-07-22T13:25:15.394821Z,668,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06323,52.244999,784.074097,0.140581,2
m00296,1,2026-07-22T13:25:15.535402Z,677,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09546,52.244999,783.996399,0.327707,2
m00300,1,2026-07-22T13:25:15.863109Z,691,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08838,52.244999,784.020142,0,2
m00304,1,2026-07-22T13:25:15.863109Z,696,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08447,52.244999,783.811218,0.244126,2
m00308,1,2026-07-22T13:25:16.107235Z,701,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09277,52.244999,784.006226,0.196085,2
m00312,1,2026-07-22T13:25:16.303320Z,706,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.211104,2
m00316,1,2026-07-22T13:25:16.514424Z,711,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10156,52.244999,783.874512,0.1941,2
m00320,1,2026-07-22T13:25:16.708524Z,725,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.0271,52.244999,784.122864,0.236621,2
m00324,1,2026-07-22T13:25:16.945145Z,729,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.252658,2
m00328,1,2026-07-22T13:25:17.197803Z,735,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.196594,2
m00331,1,2026-07-22T13:25:17.394397Z,738,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.358694,2
m00334,1,2026-07-22T13:25:17.753091Z,750,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10352,52.244999,783.890381,0.324175,2
m00337,2,2026-07-22T13:25:18.077266Z,754,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.237613,2
m00344,1,2026-07-22T13:25:18.314879Z,763,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08496,52.244999,783.812561,0.482267,2
m00348,1,2026-07-22T13:25:18.797146Z,773,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07373,52.244999,783.78717,0.292152,2
m00351,1,2026-07-22T13:25:19.089298Z,785,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07935,52.244999,784.042603,0,2
m00354,1,2026-07-22T13:25:19.089298Z,789,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10474,52.244999,783.906006,0.24012,2
m00357,1,2026-07-22T13:25:19.329418Z,793,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08057,52.244999,783.801758,0.204598,2
m00360,1,2026-07-22T13:25:19.534016Z,797,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.01929,52.244999,783.710754,0.196112,2
m00363,1,2026-07-22T13:25:19.730128Z,809,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.244629,2
m00366,1,2026-07-22T13:25:19.974757Z,813,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.04956,52.244999,783.746887,0.190585,2
m00369,1,2026-07-22T13:25:20.165342Z,816,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.04468,52.244999,783.740356,0.260183,2
m00372,1,2026-07-22T13:25:20.425525Z,820,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.00952,52.244999,783.701355,0.437374,2
m00376,1,2026-07-22T13:25:20.862899Z,834,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.0005,2
m00379,1,2026-07-22T13:25:20.863399Z,839,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10425,52.244999,783.94397,0.191567,2
m00382,1,2026-07-22T13:25:21.054966Z,843,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.01636,52.244999,783.707947,0.37067,2
m00385,1,2026-07-22T13:25:21.425636Z,848,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.168597,2
m00389,1,2026-07-22T13:25:21.594233Z,859,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.160109,2
