ObservationId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
m02046,1,2026-07-22T13:30:33.786775Z,12288,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,6,66b688f7267af6b6,3471.77515,9.01,888.144165,3468.55835,9.01,888.870117,1.402798,2
m02050,1,2026-07-22T13:30:35.189573Z,12325,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,6,dbf16c3bdd68e19e,3469.94995,9.01,888.644714,3466.68091,9.01,887.826477,1.567462,2
m02052,1,2026-07-22T13:30:36.757035Z,12373,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,6,00995c88e35ec324,3467.95825,9.01,888.190308,3462.14771,9.01,889.839905,0,2
m02680,1,2026-07-22T13:38:51.957994Z,23983,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,11,b979bc0890f7070b,3472.78809,9.01,886.813477,3470.88599,9.01,888.954834,1.260701,2
m02684,1,2026-07-22T13:38:53.218695Z,24010,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,11,66b688f7267af6b6,3471.83472,9.01,888.200684,3468.55835,9.01,888.870117,1.389216,2
m02686,1,2026-07-22T13:38:54.607911Z,24033,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,11,dbf16c3bdd68e19e,3470.02563,9.01,888.653625,3466.68091,9.01,887.826477,1.360289,2
m02690,1,2026-07-22T13:38:55.968200Z,24052,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,11,00995c88e35ec324,3467.87964,9.01,888.18042,3462.14771,9.01,889.839905,0,2
m08378,1,2026-07-22T14:12:50.644447Z,72135,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,16,5246139a6c656f6a,3467.24707,9.01,883.249268,3472.10791,9.01,883.451599,2.664418,2
m08382,1,2026-07-22T14:12:53.308865Z,72282,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,16,1c91aa099bd3efbb,3470.91479,9.01,883.402771,3472.61182,9.01,885.654236,0,2
m09002,1,2026-07-22T14:18:17.046607Z,79120,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,18,1b2d3d25792b792e,3439.84375,9.01,887.778625,3437.49146,9.01,885.606445,1.542327,2
m09010,1,2026-07-22T14:18:18.588934Z,79160,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,18,10df85ab7e64c309,3438.39136,9.01,886.583313,3439.97119,9.01,883.716248,1.456356,2
m09014,1,2026-07-22T14:18:20.045290Z,79212,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,18,b61dbc79836ebaf6,3439.07739,9.01,884.841064,3461.4646,9.01,882.808167,0,2
m09122,1,2026-07-22T14:19:06.617367Z,81062,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,20,1b2d3d25792b792e,3440.06079,9.01,887.789795,3437.49146,9.01,885.606445,1.390261,2
m09126,1,2026-07-22T14:19:08.007628Z,81112,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,20,10df85ab7e64c309,3438.5459,9.01,886.642639,3439.97119,9.01,883.716248,1.417785,2
m09130,1,2026-07-22T14:19:09.425413Z,81253,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,20,b61dbc79836ebaf6,3439.19165,9.01,884.803101,3461.4646,9.01,882.808167,0,2
m07785,1,2026-07-22T14:04:23.211418Z,62010,spawn,15,17662,1,1044525,6553,Minibronto,SimpleChar:78E0FD9A,1,50f874efaf1c6286,3497.04004,8.110001,452.415009,3495.80493,8.110001,449.393219,2.080509,2
m07790,1,2026-07-22T14:04:25.291927Z,62059,spawn,15,17662,1,1044525,6553,Minibronto,SimpleChar:78E0FD9A,1,7ffdae7d27166bf6,3496.25659,8.110001,450.498596,3499.64575,8.110001,448.948273,0,2
m07786,1,2026-07-22T14:04:23.691609Z,62013,spawn,15,17662,1,1044525,6553,Minibronto,SimpleChar:78E0FD9C,1,0f4dcf8ec9d1d05e,3510.27832,8.403221,446.408752,3510.24609,8.576911,444.02063,1.149928,2
m07788,1,2026-07-22T14:04:24.841537Z,62056,spawn,15,17662,1,1044525,6553,Minibronto,SimpleChar:78E0FD9C,1,6e5cd6684625a0d7,3510.47998,8.507312,445.222534,3506.9812,8.333591,443.758362,0,2
m00016,1,2026-07-22T13:24:55.722915Z,27,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.02539,52.244999,783.717224,0.19009,2
m00018,1,2026-07-22T13:24:55.913005Z,29,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06152,52.244999,783.765259,0.250626,2
m00020,1,2026-07-22T13:24:56.163631Z,34,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.190108,2
m00022,1,2026-07-22T13:24:56.353739Z,45,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.02124,52.244999,784.129211,0.239642,2
m00024,1,2026-07-22T13:24:56.593381Z,48,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.04321,52.244999,784.10376,0.200091,2
m00027,1,2026-07-22T13:24:56.793472Z,51,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.02686,52.244999,783.718933,0.200111,2
m00030,1,2026-07-22T13:24:56.993583Z,55,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.240628,2
m00034,1,2026-07-22T13:24:57.234211Z,63,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.204164,2
m00037,1,2026-07-22T13:24:57.438375Z,74,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.190099,2
m00039,1,2026-07-22T13:24:57.628474Z,76,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.0249,52.244999,783.716858,0.239663,2
m00041,1,2026-07-22T13:24:57.868137Z,79,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.240131,2
m00043,1,2026-07-22T13:24:58.108268Z,81,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09839,52.244999,783.857422,0.400181,2
m00045,1,2026-07-22T13:24:58.508449Z,92,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06421,52.244999,784.072327,0,2
m00047,1,2026-07-22T13:24:58.508449Z,94,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.239618,2
m00050,1,2026-07-22T13:24:58.748067Z,98,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.24062,2
m00053,1,2026-07-22T13:24:58.988687Z,101,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08472,52.244999,784.029602,0.199611,2
m00056,1,2026-07-22T13:24:59.188298Z,105,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.24015,2
m00059,1,2026-07-22T13:24:59.428448Z,115,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.02808,52.244999,784.121765,0.241642,2
m00061,1,2026-07-22T13:24:59.670090Z,118,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.0769,52.244999,784.047974,0.200099,2
m00065,1,2026-07-22T13:24:59.870189Z,122,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.01025,52.244999,784.140076,0.423716,2
m00068,1,2026-07-22T13:25:00.293905Z,130,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10522,52.244999,783.926453,0.280145,2
m00071,1,2026-07-22T13:25:00.574050Z,140,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
m00074,1,2026-07-22T13:25:00.574050Z,144,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10229,52.244999,783.96228,0,2
m01111,2,2026-07-22T13:27:04.392164Z,3952,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.353672,2
m01115,1,2026-07-22T13:27:04.745836Z,3977,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.120057,2
m01117,1,2026-07-22T13:27:04.865893Z,3985,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07202,52.244999,784.058167,0.170091,2
m01120,1,2026-07-22T13:27:05.035984Z,4001,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.190092,2
m01122,1,2026-07-22T13:27:05.226076Z,4003,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08643,52.244999,783.816772,0.251135,2
m01124,1,2026-07-22T13:27:05.477211Z,4006,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,52aa3d9899596478,3596.979,51.744999,783.935852,3596.04614,52.244999,783.742249,0.194113,2
m01126,1,2026-07-22T13:27:05.671324Z,4015,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06616,52.244999,784.069031,0.327162,2
m01128,1,2026-07-22T13:27:05.998486Z,4024,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.26963,2
m01130,1,2026-07-22T13:27:06.268116Z,4036,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.03979,52.244999,784.107849,0.114054,2
m01132,1,2026-07-22T13:27:06.382170Z,4040,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.413268,2
m01134,2,2026-07-22T13:27:06.795438Z,4067,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.191096,2
m01138,1,2026-07-22T13:27:06.986534Z,4089,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.05298,52.244999,784.090027,0.240637,2
m01140,1,2026-07-22T13:27:07.227171Z,4099,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.237122,2
m01142,1,2026-07-22T13:27:07.464293Z,4101,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.199693,2
m01144,1,2026-07-22T13:27:07.663986Z,4109,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.260637,2
m01146,1,2026-07-22T13:27:07.924623Z,4118,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06714,52.244999,783.774658,0.180578,2
m01148,1,2026-07-22T13:27:08.105201Z,4124,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10156,52.244999,783.875244,0.240131,2
m01150,1,2026-07-22T13:27:08.345332Z,4126,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.433227,2
m01152,1,2026-07-22T13:27:08.778559Z,4134,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
m01154,1,2026-07-22T13:27:08.778559Z,4136,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,52aa3d9899596478,3596.979,51.744999,783.935852,3596.03003,52.244999,783.722473,0.481248,2
m01156,1,2026-07-22T13:27:09.259807Z,4144,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
m01158,1,2026-07-22T13:27:09.259807Z,4156,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08276,52.244999,784.034973,0,2
m03701,1,2026-07-22T13:52:57.704774Z,44385,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.03467,52.244999,784.114319,0.171574,2
m03704,1,2026-07-22T13:52:57.876348Z,44388,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10254,52.244999,783.96051,0.465242,2
m03706,1,2026-07-22T13:52:58.341590Z,44395,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09644,52.244999,783.849548,0.228109,2
m03708,1,2026-07-22T13:52:58.569699Z,44402,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09546,52.244999,783.845276,0,2
m03711,1,2026-07-22T13:52:58.569699Z,44405,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.192109,2
m03714,1,2026-07-22T13:52:58.761808Z,44408,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.239635,2
m03716,1,2026-07-22T13:52:59.001443Z,44410,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.201594,2
m03718,1,2026-07-22T13:52:59.203037Z,44412,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07495,52.244999,784.052368,0.200593,2
m03720,1,2026-07-22T13:52:59.403630Z,44422,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,52aa3d9899596478,3596.979,51.744999,783.935852,3596.04858,52.244999,783.745605,0.210122,2
m03723,1,2026-07-22T13:52:59.613752Z,44425,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.241619,2
m03726,1,2026-07-22T13:52:59.855371Z,44428,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,52aa3d9899596478,3596.979,51.744999,783.935852,3596.021,52.244999,783.712585,0.203108,2
m03728,1,2026-07-22T13:53:00.058479Z,44430,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.440725,2
m03731,1,2026-07-22T13:53:00.499204Z,44437,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
