ObservationId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
m00050,1,2026-07-21T19:55:07.9854363Z,83,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.01611,52.2449989,784.134277,0.1978791,2
m00056,1,2026-07-21T19:55:08.1833154Z,88,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2088723,2
m00058,1,2026-07-21T19:55:08.3921877Z,91,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10376,52.2449989,783.892822,0.2064634,2
m00061,1,2026-07-21T19:55:08.5986511Z,95,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10327,52.2449989,783.95575,0.19488,2
m00064,1,2026-07-21T19:55:08.7935311Z,97,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2028747,2
m00066,1,2026-07-21T19:55:08.9964058Z,101,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09155,52.2449989,783.832031,0.4487222,2
m00068,1,2026-07-21T19:55:09.4451280Z,108,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09814,52.2449989,783.985474,0,2
m00069,1,2026-07-21T19:55:09.4451280Z,111,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2518472,2
m00072,1,2026-07-21T19:55:09.6969752Z,114,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07495,52.2449989,783.789551,0.4627135,2
m00074,1,2026-07-21T19:55:10.1596887Z,121,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.02393,52.2449989,784.126282,0.0009994,2
m00077,1,2026-07-21T19:55:10.1606881Z,128,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.0752,52.2449989,783.790527,0.1938793,2
m00078,1,2026-07-21T19:55:10.3545674Z,130,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10156,52.2449989,783.874268,0.1948811,2
m00080,1,2026-07-21T19:55:10.5494485Z,133,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02197,52.2449989,783.713623,0.2148685,2
m00082,1,2026-07-21T19:55:10.7643170Z,138,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2068702,2
m00084,1,2026-07-21T19:55:10.9711872Z,140,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1979862,2
m00087,1,2026-07-21T19:55:11.1691734Z,147,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.04321,52.2449989,784.103577,0.2288586,2
m00089,1,2026-07-21T19:55:11.3980320Z,149,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.00952,52.2449989,783.701416,0.3541818,2
m00091,1,2026-07-21T19:55:11.7522138Z,154,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2158661,2
m00095,1,2026-07-21T19:55:11.9680799Z,159,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10327,52.2449989,783.886536,0.2568424,2
m00099,1,2026-07-21T19:55:12.2249223Z,165,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02661,52.2449989,783.718628,0,2
m00100,1,2026-07-21T19:55:12.2249223Z,169,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09619,52.2449989,783.848083,0.2088703,2
m00105,1,2026-07-21T19:55:12.4337926Z,178,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10327,52.2449989,783.888184,0.4367318,2
m00108,1,2026-07-21T19:55:12.8705244Z,186,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.01074,52.2449989,784.139465,0.0009993,2
m00111,1,2026-07-21T19:55:12.8715237Z,191,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2178654,2
m00114,1,2026-07-21T19:55:13.0893891Z,195,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10254,52.2449989,783.960327,0.2028758,2
m00116,1,2026-07-21T19:55:13.2922649Z,199,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2088695,2
m00118,1,2026-07-21T19:55:13.5011344Z,203,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07422,52.2449989,783.788452,0.1868859,2
m00120,1,2026-07-21T19:55:13.6880203Z,206,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2498458,2
m00122,1,2026-07-21T19:55:13.9378661Z,211,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2128685,2
m00125,1,2026-07-21T19:55:14.1507346Z,217,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10425,52.2449989,783.898132,0.2028752,2
m00127,1,2026-07-21T19:55:14.3536098Z,222,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2038741,2
m00130,1,2026-07-21T19:55:14.5574839Z,224,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2038736,2
m00132,1,2026-07-21T19:55:14.7613575Z,228,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.02344,52.2449989,784.126953,0.1968792,2
m00134,1,2026-07-21T19:55:14.9582367Z,232,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.08325,52.2449989,783.80835,0.2258599,2
m00137,1,2026-07-21T19:55:15.1840966Z,237,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09399,52.2449989,784.002075,0.1898838,2
m00138,1,2026-07-21T19:55:15.3739804Z,246,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2448491,2
m00142,1,2026-07-21T19:55:15.6188295Z,249,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1978777,2
m00143,1,2026-07-21T19:55:15.8167072Z,253,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.03271,52.2449989,783.725525,0.2048737,2
m00145,1,2026-07-21T19:55:16.0215809Z,258,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.05371,52.2449989,784.08905,0.2108699,2
m00147,1,2026-07-21T19:55:16.2324508Z,263,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.04565,52.2449989,783.741821,0.2608393,2
m00149,1,2026-07-21T19:55:16.4932901Z,267,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07397,52.2449989,783.787598,0.1938791,2
m00151,1,2026-07-21T19:55:16.6871692Z,271,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07251,52.2449989,783.784973,0.2553902,2
m00153,1,2026-07-21T19:55:16.9425594Z,275,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2618362,2
m00155,1,2026-07-21T19:55:17.2043956Z,280,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02686,52.2449989,783.718872,0.4797063,2
m00157,1,2026-07-21T19:55:17.6841019Z,284,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.001,2
m00161,1,2026-07-21T19:55:17.6851019Z,290,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.0188,52.2449989,783.710266,0.2148659,2
m00163,1,2026-07-21T19:55:17.8999678Z,292,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10522,52.2449989,783.922546,0.1938793,2
m00166,1,2026-07-21T19:55:18.0938471Z,295,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.4157458,2
m00169,1,2026-07-21T19:55:18.5095929Z,305,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10498,52.2449989,783.9328,0,2
m00170,1,2026-07-21T19:55:18.5095929Z,307,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.0498,52.2449989,783.747253,0.2018754,2
m00173,1,2026-07-21T19:55:18.7114683Z,309,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07275,52.2449989,784.056763,0.2038722,2
m00175,1,2026-07-21T19:55:18.9153405Z,313,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09375,52.2449989,784.003113,0.2068746,2
m00177,1,2026-07-21T19:55:19.1222151Z,317,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02124,52.2449989,783.713013,0.2018746,2
m00180,1,2026-07-21T19:55:19.3240897Z,328,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.4277371,2
m00182,1,2026-07-21T19:55:19.7518268Z,334,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2978164,2
m00184,1,2026-07-21T19:55:20.0496432Z,338,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.02856,52.2449989,784.121155,0,2
m00185,1,2026-07-21T19:55:20.0496432Z,345,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09668,52.2449989,783.991943,0.2118671,2
m00188,1,2026-07-21T19:55:20.2615103Z,354,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2248634,2
m00191,1,2026-07-21T19:55:20.4863737Z,356,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02881,52.2449989,783.721008,0.2068728,2
m00193,1,2026-07-21T19:55:20.6932465Z,362,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1938778,2
m00197,1,2026-07-21T19:55:20.8871243Z,367,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.05615,52.2449989,784.085266,0.2438507,2
m00199,1,2026-07-21T19:55:21.1309750Z,372,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.4317338,2
m00202,1,2026-07-21T19:55:21.5627088Z,385,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0,2
m00203,1,2026-07-21T19:55:21.5627088Z,387,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.04077,52.2449989,783.735291,0.1958797,2
m00206,1,2026-07-21T19:55:21.7585885Z,389,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1998778,2
m00209,1,2026-07-21T19:55:21.9584663Z,391,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2048733,2
m00211,1,2026-07-21T19:55:22.1633396Z,394,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2728305,2
m00214,1,2026-07-21T19:55:22.4361701Z,400,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1958799,2
m00217,1,2026-07-21T19:55:22.6320500Z,405,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2158675,2
m00222,1,2026-07-21T19:55:22.8479175Z,408,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.1948776,2
m00224,1,2026-07-21T19:55:23.0427951Z,411,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10449,52.2449989,783.940369,0.2468478,2
m00226,1,2026-07-21T19:55:23.2896429Z,418,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.251847,2
m00228,1,2026-07-21T19:55:23.5414899Z,422,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2048735,2
m00230,1,2026-07-21T19:55:23.7463634Z,425,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2018742,2
m00232,1,2026-07-21T19:55:23.9482376Z,428,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.06006,52.2449989,783.762756,0.1923032,2
m00234,1,2026-07-21T19:55:24.1405408Z,430,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.4057508,2
m00236,1,2026-07-21T19:55:24.5462916Z,442,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.04028,52.2449989,784.1073,0,2
m00237,1,2026-07-21T19:55:24.5462916Z,445,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.04834,52.2449989,784.096619,0.2428486,2
m00240,1,2026-07-21T19:55:24.7891402Z,447,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2088716,2
m00242,1,2026-07-21T19:55:24.9980118Z,451,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.0481,52.2449989,783.744934,0.1998763,2
m00244,1,2026-07-21T19:55:25.1978881Z,455,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.104,52.2449989,783.895081,0.2028766,2
m00247,1,2026-07-21T19:55:25.4007647Z,461,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2368542,2
m00250,1,2026-07-21T19:55:25.6376189Z,464,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2048722,2
m00254,1,2026-07-21T19:55:25.8424911Z,468,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.4147445,2
m00257,1,2026-07-21T19:55:26.2572356Z,476,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2018758,2
m00262,1,2026-07-21T19:55:26.4591114Z,486,patrol,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.2598404,2
