mission_ql,low_id,high_id,observed_item_ql,unknown,item_name,observation_count
1,31534,31534,1,0,Black Cloak Hood,7
1,32082,32082,10,0,Nano Crystal (False Profession: Enforcer),11
1,36783,36783,1,0,Belt Component Platform Ti-100X,1
1,42412,42412,1,0,Nano Crystal (Enhance Team Health),1
1,42423,42423,4,0,Nano Crystal (Weak Team Heal),3
1,43978,43978,4,0,Nano Crystal (Emergency Stitching),3
1,43993,43993,10,0,Nano Crystal (Dress Wounds),3
1,44186,44186,10,0,Nano Crystal (Dissolve Molecular Bonding),1
1,44189,44189,7,0,Nano Crystal (Limited Nano Reaper),2
1,45956,45956,7,0,Nano Crystal (Open Wound),1
1,45965,45965,1,0,Nano Crystal (Minor Toxic Barb),2
1,45994,45994,7,0,Nano Crystal (Feeble Blade Chaos),1
1,46010,46010,10,0,Nano Crystal (Upgraded Automaton),2
1,46074,46074,7,0,Nano Crystal (Automaton),2
1,46456,46456,1,0,Nano Crystal (Basic Worker-Droid),4
1,46462,46462,7,0,Nano Crystal (Advanced Worker),2
1,49821,49821,4,0,Nano Crystal (Challenger to Cyclops),3
1,55679,55679,1,0,Weapon Smithing Tutoring Device,1
1,55681,55681,1,0,Psychology Tutoring Device,1
1,55685,55685,1,0,Nano Programming Tutoring Device,2
1,55690,55690,1,0,Mechanical Engineering Tutoring Device,2
1,55694,55694,1,0,Electrical Engineering Tutoring Device,2
1,55761,55761,10,0,Nano Crystal (Bristling Shield),3
1,55762,55762,4,0,Nano Crystal (Avenging Shield),3
1,55838,55838,7,0,Nano Crystal (Frost With Snow),2
1,55863,55863,1,0,Nano Crystal (Coat of Barbs),4
1,56003,56003,4,0,Nano Crystal (Lesser Illusory Paralysis),3
1,56238,56238,1,0,Nano Crystal (Detain Suspect),3
1,56259,56259,1,0,Nano Crystal (Lesser Detain Customer),3
1,70401,70401,1,0,Nano Crystal (Partial Deflection Shield),2
1,70403,70403,7,0,Nano Crystal (Partial Deflection Shield (Extended)),5
1,70411,70411,10,0,Nano Crystal (Total Mirror Shield Mk I),3
1,70558,70558,1,0,Battered Low-Tech Armor Boots,2
1,70559,70559,1,0,Battered Low-Tech Body Armor,6
1,70560,70560,1,0,Battered Low-Tech Female Body Armor,7
1,70561,70561,1,0,Battered Low-Tech Armor Sleeves,5
1,70562,70562,1,0,Battered Low-Tech Armor Gloves,6
1,70563,70563,1,0,Battered Low-Tech Armor Helmet,5
1,70564,70564,1,0,Battered Low-Tech Armor Pants,1
1,70565,70565,1,0,Battered Low-Tech Armor Shorts,2
1,70577,70577,4,0,Nano Crystal (Greater Armor Megaboost),1
1,75354,75354,1,0,Nano Crystal (Toughen Skin),4
1,75415,75415,4,0,Nano Crystal (Minor Combat Barrier),3
1,78446,78446,10,0,Nano Crystal (Punishing Blade),4
1,81848,81848,10,0,Nano Crystal (Crash of Thunder),3
1,81952,81952,4,0,Nano Crystal (Lesser Suspicious Death),5
1,82071,82071,10,0,Nano Crystal (Lesser Healing Touch),1
1,82800,82800,4,0,Nano Crystal (Passive Micro Entanglement),3
1,82816,82816,4,0,Nano Crystal (Lesser Stumbling Steps),3
1,82838,82838,20,0,Nano Crystal (Pronouncement of Greatness),5
1,83975,83975,4,0,Nano Crystal (Poke Eyes),1
1,85273,85273,4,0,Nano Crystal (Basic Insurance Hack),2
1,85279,85279,7,0,Nano Crystal (Passive Distributed Entanglement),3
1,85366,85366,1,0,Simple Nano Kit,1
1,85477,85477,1,0,Worn Cyber Armor Sleeves,13
1,85481,85481,1,0,Battered Leather Vest,3
1,85510,85510,1,0,Inferior Nail Armor Pants,6
1,85517,85517,1,0,Battered Flak Armor Pants,5
1,85531,85531,1,0,Worn Cyber Armor Pants,4
1,85533,85533,1,0,Battered Light Combat Armor Pants,7
1,85572,85572,1,0,Worn Cyber Armor Helmet,7
1,85612,85612,1,0,Worn Cyber Armor Gloves,2
1,85636,85636,1,0,Inferior Nail Armor Boots,10
1,85655,85655,1,0,Worn Cyber Armor Boots,7
1,85657,85657,1,0,Battered Light Combat Armor Boots,5
1,85684,85684,1,0,Inferior Nail Body Armor,10
1,85691,85691,1,0,Inferior Kevlar Vest,6
1,85693,85693,1,0,Battered Flak Body Armor,8
1,85711,85711,1,0,Worn Cyber Female Body Armor,3
1,85712,85712,1,0,Worn Cyber Body Armor,4
1,85714,85714,1,0,Battered Light Combat Body Armor,4
1,85723,85723,1,0,Worn Nadir Steel-Ribbed Armor Sleeves,2
1,85740,85740,1,0,Inferior Nail Armor Sleeves,4
1,85746,85746,1,0,Battered Flak Armor Sleeves,5
1,85761,85761,1,0,Battered Light Combat Armor Sleeves,9
1,85873,85873,10,0,Nano Crystal (Ransack Skills (Weak)),2
1,85894,85894,4,0,Nano Crystal (Deprive Skills (Weak)),2
1,86438,86438,1,0,Katara Sunglasses,1
1,86441,86441,1,0,Keelarr Sunglasses,1
1,86443,86443,1,0,Visor,4
1,87476,87476,1,0,Tattoo,2
1,87479,87479,1,0,Tattoo,1
1,87483,87483,1,0,Tattoo,1
1,87810,87810,1,0,Hacker Tool,3
1,95427,95427,10,0,Nano Crystal (CrunchCom Code Sieve),2
1,95452,95452,4,0,Nano Crystal (Enhance Nano Communication),3
1,95577,95577,1,0,Lock Pick,2
1,95729,95729,4,0,Nano Crystal (Mongo's Troll),4
1,99133,99133,7,0,Nano Crystal (Shed Anger),3
1,99212,99212,20,0,Nano Crystal (Temporary Glamor),2
1,99623,99623,7,0,Nano Crystal (Line of Credit),4
1,100004,100004,1,0,"Body Tattoo, Front",1
1,100007,100007,1,0,"Body Tattoo, Front",2
1,100010,100010,1,0,"Body Tattoo, Back",1
1,100011,100011,1,0,"Body Tattoo, Front",1
1,100012,100012,1,0,Tattoo,1
1,100013,100013,1,0,Tattoo,1
1,100202,100202,17,0,Nano Crystal (Mongo Slam!),4
1,101187,101187,1,0,"Left-Arm Implant: Radiation AC, Bright",1
1,101207,101207,1,0,"Right-Wrist Implant: Sharp Obj, Shiny",1
1,101269,101269,1,0,"Leg Implant: Imp/Proj AC, Shiny",1
1,101309,101309,1,0,Imp/Proj AC Cluster - Faded (Waist),2
1,101311,101311,1,0,Imp/Proj AC Cluster - Bright (Chest),2
1,101313,101313,1,0,Imp/Proj AC Cluster - Shiny (Leg),1
1,101319,101319,1,0,Melee/Ma AC Cluster - Shiny (Chest),2
1,101321,101321,1,0,Energy AC Cluster - Faded (Waist),1
1,101323,101323,1,0,Energy AC Cluster - Bright (Leg),1
1,101325,101325,1,0,Energy AC Cluster - Shiny (Chest),1
1,101327,101327,1,0,Chemical AC Cluster - Faded (Left-Arm),1
1,101331,101331,1,0,Chemical AC Cluster - Shiny (Waist),1
1,101335,101335,1,0,1h Blunt Cluster - Bright (Right-Wrist),1
1,101337,101337,1,0,1h Blunt Cluster - Shiny (Right-Arm),1
1,101343,101343,1,0,1h Edged Weapon Cluster - Shiny (Right-Arm),1
1,101345,101345,1,0,Melee Ener Cluster - Faded (Right-Wrist),1
1,101351,101351,1,0,2h Edged Cluster - Faded (Waist),2
1,101353,101353,1,0,2h Edged Cluster - Bright (Left-Arm),1
1,101359,101359,1,0,Piercing Cluster - Bright (Left-Arm),3
1,101363,101363,1,0,2h Blunt Cluster - Faded (Chest),1
1,101365,101365,1,0,2h Blunt Cluster - Bright (Left-Arm),3
1,101369,101369,1,0,Sharp Obj Cluster - Faded (Eye),1
1,101372,101372,1,0,Radiation AC Cluster - Bright (Left-Arm),1
1,101376,101376,1,0,Cold AC Cluster - Faded (Left-Hand),1
1,101378,101378,1,0,Cold AC Cluster - Bright (Right-Hand),1
1,101388,101388,1,0,Fire AC Cluster - Faded (Right-Hand),1
1,101390,101390,1,0,Fire AC Cluster - Bright (Left-Hand),1
1,101394,101394,1,0,Martial Arts Cluster - Faded (Left-Hand),1
1,101400,101400,1,0,Mult. Melee Cluster - Faded (Right-Wrist),1
1,101404,101404,1,0,Mult. Melee Cluster - Shiny (Left-Wrist),1
1,101410,101410,1,0,Matter Crea Cluster - Bright (Right-Hand),1
1,101414,101414,1,0,Time & Space Cluster - Faded (Eye),3
1,101418,101418,1,0,Time & Space Cluster - Shiny (Head),1
1,101424,101424,1,0,Nano Pool Cluster - Shiny (Chest),2
1,101425,101425,1,0,Sharp Obj Cluster - Bright (Right-Hand),2
1,101429,101429,1,0,Grenade Cluster - Faded (Right-Hand),2
1,101431,101431,1,0,Grenade Cluster - Bright (Eye),2
1,101433,101433,1,0,Grenade Cluster - Shiny (Right-Arm),1
1,101439,101439,1,0,Heavy Weapons Cluster - Shiny (Right-Arm),3
1,101441,101441,1,0,Bow Cluster - Faded (Eye),1
1,101443,101443,1,0,Bow Cluster - Bright (Left-Arm),1
1,101447,101447,1,0,Pistol Cluster - Faded (Eye),1
1,101449,101449,1,0,Pistol Cluster - Bright (Right-Hand),3
1,101451,101451,1,0,Pistol Cluster - Shiny (Right-Wrist),2
1,101455,101455,1,0,Rifle Cluster - Bright (Right-Wrist),1
1,101457,101457,1,0,Rifle Cluster - Shiny (Eye),1
1,101461,101461,1,0,MG / SMG Cluster - Bright (Right-Hand),1
1,101463,101463,1,0,MG / SMG Cluster - Shiny (Right-Arm),2
1,101467,101467,1,0,Shotgun Cluster - Bright (Right-Hand),2
1,101471,101471,1,0,Assault Rif Cluster - Faded (Eye),1
1,101477,101477,1,0,Vehicle Hydr Cluster - Faded (Ear),2
1,101483,101483,1,0,Melee. Init Cluster - Faded (Waist),3
1,101485,101485,1,0,Melee. Init Cluster - Bright (Leg),1
1,101489,101489,1,0,Ranged. Init Cluster - Faded (Right-Hand),1
1,101491,101491,1,0,Ranged. Init Cluster - Bright (Head),1
1,101495,101495,1,0,Physic. Init Cluster - Faded (Left-Arm),1
1,101497,101497,1,0,Physic. Init Cluster - Bright (Right-Arm),1
1,101499,101499,1,0,Physic. Init Cluster - Shiny (Feet),2
1,101501,101501,1,0,Bow Spc Att Cluster - Faded (Right-Wrist),1
1,101503,101503,1,0,Bow Spc Att Cluster - Bright (Right-Hand),2
1,101505,101505,1,0,Bow Spc Att Cluster - Shiny (Head),3
1,101507,101507,1,0,Sensory Impr Cluster - Faded (Chest),1
1,101521,101521,1,0,Treatment Cluster - Bright (Eye),1
1,101523,101523,1,0,Treatment Cluster - Shiny (Head),1
1,101539,101539,1,0,Matt.Metam Cluster - Bright (Chest),1
1,101541,101541,1,0,Matt.Metam Cluster - Shiny (Head),1
1,101545,101545,1,0,Bio.Metamor Cluster - Bright (Chest),3
1,101547,101547,1,0,Bio.Metamor Cluster - Shiny (Head),1
1,101551,101551,1,0,Psycho Modi Cluster - Bright (Eye),3
1,101557,101557,1,0,Ranged Ener Cluster - Bright (Eye),1
1,101561,101561,1,0,Multi Ranged Cluster - Faded (Eye),2
1,101565,101565,1,0,Multi Ranged Cluster - Shiny (Left-Wrist),1
1,101575,101575,1,0,Perception Cluster - Bright (Eye),4
1,101581,101581,1,0,Adventuring Cluster - Bright (Waist),1
1,101591,101591,1,0,Vehicle Air Cluster - Faded (Head),1
1,101595,101595,1,0,Vehicle Air Cluster - Shiny (Eye),1
1,101603,101603,1,0,Tutoring Cluster - Faded (Head),1
1,101605,101605,1,0,Tutoring Cluster - Bright (Ear),1
1,101617,101617,1,0,Riposte Cluster - Bright (Left-Wrist),2
1,101619,101619,1,0,Riposte Cluster - Shiny (Right-Wrist),2
1,101625,101625,1,0,Dimach Cluster - Shiny (Chest),2
1,101627,101627,1,0,Parry Cluster - Faded (Right-Arm),1
1,101629,101629,1,0,Parry Cluster - Bright (Left-Wrist),1
1,101631,101631,1,0,Parry Cluster - Shiny (Right-Wrist),1
1,101637,101637,1,0,Sneak Atck Cluster - Shiny (Feet),1
1,101641,101641,1,0,Fast Attack Cluster - Bright (Right-Hand),1
1,101651,101651,1,0,Fling Shot Cluster - Faded (Right-Wrist),2
1,101655,101655,1,0,Fling Shot Cluster - Shiny (Right-Arm),2
1,101661,101661,1,0,Aimed Shot Cluster - Shiny (Eye),2
1,101663,101663,1,0,Body Dev Cluster - Faded (Leg),1
1,101665,101665,1,0,Body Dev Cluster - Bright (Waist),1
1,101667,101667,1,0,Body Dev Cluster - Shiny (Chest),2
1,101671,101671,1,0,Duck-Exp Cluster - Bright (Waist),1
1,101675,101675,1,0,Dodge-Rng Cluster - Faded (Waist),2
1,101677,101677,1,0,Dodge-Rng Cluster - Bright (Feet),2
1,101679,101679,1,0,Dodge-Rng Cluster - Shiny (Leg),3
1,101681,101681,1,0,Evade-ClsC Cluster - Faded (Waist),1
1,101683,101683,1,0,Evade-ClsC Cluster - Bright (Leg),1
1,101687,101687,1,0,Quantum FT Cluster - Faded (Right-Hand),1
1,101693,101693,1,0,Weapon Smt Cluster - Faded (Eye),1
1,101695,101695,1,0,Weapon Smt Cluster - Bright (Head),2
1,101699,101699,1,0,Pharma Tech Cluster - Faded (Right-Hand),1
1,101705,101705,1,0,Nano Progra Cluster - Faded (Right-Hand),1
1,101711,101711,1,0,Comp. Liter Cluster - Faded (Right-Hand),3
1,101717,101717,1,0,Psychology Cluster - Faded (Eye),3
1,101721,101721,1,0,Psychology Cluster - Shiny (Head),2
1,101723,101723,1,0,Chemistry Cluster - Faded (Right-Hand),2
1,101725,101725,1,0,Chemistry Cluster - Bright (Eye),1
1,101729,101729,1,0,Concealment Cluster - Faded (Eye),1
1,101731,101731,1,0,Concealment Cluster - Bright (Ear),1
1,101737,101737,1,0,Break & Entry Cluster - Bright (Left-Arm),1
1,101745,101745,1,0,Vehicle Grnd Cluster - Shiny (Head),1
1,101747,101747,1,0,Full Auto Cluster - Faded (Waist),1
1,101751,101751,1,0,Full Auto Cluster - Shiny (Right-Arm),1
1,101755,101755,1,0,Burst Cluster - Bright (Right-Wrist),1
1,101759,101759,1,0,Disease AC Cluster - Faded (Chest),1
1,101773,101773,1,0,Strength Cluster - Bright (Left-Arm),1
1,101777,101777,1,0,Agility Cluster - Faded (Waist),1
1,101779,101779,1,0,Agility Cluster - Bright (Feet),1
1,101783,101783,1,0,Stamina Cluster - Faded (Waist),1
1,101789,101789,1,0,Intelligence Cluster - Faded (Ear),2
1,101793,101793,1,0,Intelligence Cluster - Shiny (Head),1
1,101797,101797,1,0,Sense Cluster - Bright (Waist),1
1,101803,101803,1,0,Psychic Cluster - Bright (Chest),1
1,101805,101805,1,0,Psychic Cluster - Shiny (Head),1
1,101813,101813,1,0,Max Nano Cluster - Faded (Chest),2
1,101837,101837,1,0,"Eye Implant: Map Navig, Shiny",1
1,101999,101999,1,0,"Eye Implant: Mech. Engi, Bright",2
1,102029,102029,1,0,"Eye Implant: Psycho Modi, Bright",1
1,102144,102144,1,0,"Eye Implant: Vehicle Air, Shiny",1
1,102226,102226,1,0,"Eye Implant: Tutoring, Shiny",1
1,102291,102291,1,0,"Eye Implant: Elec. Engi, Shiny",1
1,102329,102329,1,0,"Eye Implant: Tutoring, Shiny",1
1,102378,102378,1,0,"Eye Implant: Aimed Shot, Shiny",1
1,102417,102417,1,0,"Eye Implant: Aimed Shot, Shiny",1
1,102455,102455,1,0,"Eye Implant: Nano Progra, Bright",1
1,102472,102472,1,0,"Eye Implant: Vehicle Air, Shiny",1
1,102579,102579,1,0,"Eye Implant: Vehicle Air, Shiny",1
1,102583,102583,1,0,"Eye Implant: Tutoring, Shiny",1
1,102623,102623,1,0,"Eye Implant: Aimed Shot, Shiny",1
1,102633,102633,1,0,"Eye Implant: Map Navig, Shiny",1
1,102730,102730,1,0,"Eye Implant: Map Navig, Shiny",1
1,102749,102749,1,0,"Eye Implant: Chemistry, Bright",1
1,102776,102776,1,0,"Eye Implant: Map Navig, Shiny",1
1,102856,102856,1,0,"Eye Implant: Elec. Engi, Shiny",1
1,102970,102970,1,0,"Eye Implant: Tutoring, Shiny",1
1,103037,103037,1,0,"Eye Implant: Tutoring, Shiny",1
1,103053,103053,1,0,"Eye Implant: Elec. Engi, Shiny",1
1,103104,103104,1,0,"Eye Implant: Map Navig, Shiny",1
1,103114,103114,1,0,"Eye Implant: Elec. Engi, Shiny",1
1,103144,103144,1,0,"Eye Implant: Vehicle Air, Shiny",1
1,103153,103153,1,0,"Eye Implant: Tutoring, Shiny",1
1,103163,103163,1,0,"Eye Implant: Rifle, Shiny",1
1,103165,103165,1,0,"Eye Implant: Elec. Engi, Shiny",1
1,103221,103221,1,0,"Eye Implant: Elec. Engi, Shiny",2
1,103356,103356,1,0,"Eye Implant: Map Navig, Shiny",1
1,103408,103408,1,0,"Eye Implant: Grenade, Bright",1
1,103416,103416,1,0,"Eye Implant: Map Navig, Shiny",1
1,103520,103520,1,0,"Eye Implant: Map Navig, Shiny",1
1,103540,103540,1,0,"Eye Implant: Treatment, Bright",1
1,103592,103592,1,0,"Eye Implant: Tutoring, Shiny",1
1,103653,103653,1,0,"Eye Implant: Vehicle Air, Shiny",1
1,103659,103659,1,0,"Eye Implant: Aimed Shot, Shiny",2
1,103691,103691,1,0,"Eye Implant: Rifle, Shiny",1
1,103783,103783,1,0,"Eye Implant: Vehicle Air, Shiny",1
1,103799,103799,1,0,"Eye Implant: Map Navig, Shiny",1
1,103851,103851,1,0,"Eye Implant: Elec. Engi, Shiny",1
1,104005,104005,1,0,"Eye Implant: Elec. Engi, Shiny",1
1,104135,104135,1,0,"Eye Implant: Map Navig, Shiny",1
1,104161,104161,1,0,"Eye Implant: Aimed Shot, Shiny",1
1,104254,104254,1,0,"Eye Implant: Vehicle Air, Shiny",1
1,104307,104307,1,0,"Eye Implant: Aimed Shot, Shiny",1
1,104386,104386,1,0,"Eye Implant: Aimed Shot, Shiny",1
1,104458,104458,1,0,"Eye Implant: Vehicle Air, Shiny",1
1,104460,104460,1,0,"Eye Implant: Map Navig, Shiny",1
1,104520,104520,1,0,"Eye Implant: Psychology, Faded",1
1,104564,104564,1,0,"Eye Implant: Rifle, Shiny",1
1,104566,104566,1,0,"Eye Implant: Elec. Engi, Shiny",1
1,104607,104607,1,0,"Eye Implant: Map Navig, Shiny",1
1,104639,104639,1,0,"Eye Implant: Aimed Shot, Shiny",1
1,104709,104709,1,0,"Eye Implant: Aimed Shot, Shiny",1
1,104830,104830,1,0,"Eye Implant: Map Navig, Shiny",1
1,105113,105113,1,0,"Head Implant: Matter Crea, Shiny",1
1,105125,105125,1,0,"Head Implant: Time & Space, Shiny",1
1,105203,105203,1,0,"Head Implant: Melee Ener, Shiny",1
1,105233,105233,1,0,"Head Implant: Matt.Metam, Shiny",1
1,105235,105235,1,0,"Head Implant: Bio.Metamor, Shiny",1
1,105263,105263,1,0,"Head Implant: Pharma Tech, Shiny",1
1,105271,105271,1,0,"Head Implant: Comp. Liter, Shiny",1
1,105299,105299,1,0,"Head Implant: Max Nano, Shiny",1
1,105404,105404,1,0,"Head Implant: Psychology, Shiny",1
1,105415,105415,1,0,"Head Implant: Nano Resist, Shiny",1
1,105477,105477,1,0,"Head Implant: Quantum FT, Shiny",1
1,105535,105535,1,0,"Head Implant: Bow Spc Att, Shiny",1
1,105559,105559,1,0,"Head Implant: Bio.Metamor, Shiny",1
1,105587,105587,1,0,"Head Implant: Pharma Tech, Shiny",1
1,105817,105817,1,0,"Head Implant: Quantum FT, Shiny",1
1,105903,105903,1,0,"Head Implant: Vehicle Hydr, Shiny",1
1,105953,105953,1,0,"Head Implant: Nano Resist, Shiny",1
1,105957,105957,1,0,"Head Implant: Vehicle Hydr, Shiny",1
1,105969,105969,1,0,"Head Implant: Matt.Metam, Shiny",1
1,106045,106045,1,0,"Head Implant: Psychology, Shiny",1
1,106114,106114,1,0,"Head Implant: Ranged Ener, Shiny",1
1,106158,106158,1,0,"Head Implant: First Aid, Shiny",1
1,106182,106182,1,0,"Head Implant: Vehicle Grnd, Shiny",1
1,106213,106213,1,0,"Head Implant: NanoC. Init, Shiny",1
1,106275,106275,1,0,"Head Implant: Nano Pool, Bright",1
1,106331,106331,1,0,"Head Implant: Comp. Liter, Shiny",2
1,106345,106345,1,0,"Head Implant: Mech. Engi, Shiny",1
1,106495,106495,1,0,"Head Implant: Sensory Impr, Shiny",1
1,106550,106550,1,0,"Head Implant: Bio.Metamor, Shiny",1
1,106578,106578,1,0,"Head Implant: Max Nano, Shiny",1
1,106590,106590,1,0,"Head Implant: Sensory Impr, Shiny",1
1,106751,106751,1,0,"Head Implant: Bow Spc Att, Shiny",1
1,106851,106851,1,0,"Head Implant: Dimach, Bright",1
1,106873,106873,1,0,"Head Implant: Nano Resist, Shiny",1
1,106875,106875,1,0,"Head Implant: Nano Resist, Shiny",1
1,106936,106936,1,0,"Head Implant: Chemistry, Shiny",1
1,107027,107027,1,0,"Head Implant: Psychic, Shiny",1
1,107057,107057,1,0,"Head Implant: Time & Space, Shiny",1
1,107125,107125,1,0,"Head Implant: Psychology, Shiny",1
1,107153,107153,1,0,"Head Implant: Psychic, Shiny",1
1,107175,107175,1,0,"Head Implant: Matt.Metam, Shiny",1
1,107183,107183,1,0,"Head Implant: Time & Space, Shiny",1
1,107203,107203,1,0,"Head Implant: Sensory Impr, Shiny",1
1,107219,107219,1,0,"Head Implant: Vehicle Grnd, Shiny",1
1,107253,107253,1,0,"Ear Implant: Psycho Modi, Faded",1
1,107301,107301,1,0,"Ear Implant: Perception, Shiny",1
1,107331,107331,1,0,"Ear Implant: Intelligence, Faded",1
1,107456,107456,1,0,"Right-Arm Implant: Shotgun, Shiny",1
1,107534,107534,1,0,"Right-Arm Implant: Burst, Shiny",1
1,107560,107560,1,0,"Right-Arm Implant: Piercing, Shiny",1
1,107574,107574,1,0,"Right-Arm Implant: Bow, Shiny",1
1,107580,107580,1,0,"Right-Arm Implant: 1h Blunt, Shiny",1
1,107586,107586,1,0,"Right-Arm Implant: 1h Edged Weapon, Shiny",1
1,107613,107613,1,0,"Right-Arm Implant: Break & Entry, Shiny",1
1,107625,107625,1,0,"Right-Arm Implant: Strength, Shiny",1
1,107637,107637,1,0,"Right-Arm Implant: 1h Edged Weapon, Shiny",1
1,107647,107647,1,0,"Right-Arm Implant: 2h Blunt, Shiny",1
1,107679,107679,1,0,"Right-Arm Implant: Break & Entry, Shiny",1
1,107719,107719,1,0,"Right-Arm Implant: Grenade, Shiny",1
1,107727,107727,1,0,"Right-Arm Implant: Bow, Shiny",1
1,107857,107857,1,0,"Right-Arm Implant: Break & Entry, Shiny",1
1,107895,107895,1,0,"Right-Arm Implant: Heavy Weapons, Shiny",1
1,107921,107921,1,0,"Right-Arm Implant: Full Auto, Shiny",1
1,107925,107925,1,0,"Right-Arm Implant: Burst, Shiny",1
1,107933,107933,1,0,"Right-Arm Implant: Physic. Init, Bright",1
1,108028,108028,1,0,"Right-Arm Implant: 2h Blunt, Shiny",1
1,108066,108066,1,0,"Right-Arm Implant: 2h Edged, Shiny",1
1,108075,108075,1,0,"Right-Arm Implant: Shotgun, Shiny",1
1,108129,108129,1,0,"Right-Arm Implant: Break & Entry, Shiny",1
1,108146,108146,1,0,"Right-Arm Implant: 1h Blunt, Shiny",1
1,108210,108210,1,0,"Right-Arm Implant: Strength, Shiny",1
1,108242,108242,1,0,"Right-Arm Implant: Heavy Weapons, Shiny",1
1,108246,108246,1,0,"Right-Arm Implant: Bow, Shiny",1
1,108260,108260,1,0,"Right-Arm Implant: Fling Shot, Shiny",1
1,108345,108345,1,0,"Right-Arm Implant: Heavy Weapons, Shiny",1
1,108359,108359,1,0,"Right-Arm Implant: Full Auto, Shiny",1
1,108385,108385,1,0,"Chest Implant: Dimach, Shiny",1
1,108408,108408,1,0,"Chest Implant: Body Dev, Shiny",1
1,108492,108492,1,0,"Chest Implant: Dimach, Shiny",1
1,108506,108506,1,0,"Chest Implant: Max Health, Shiny",1
1,108516,108516,1,0,"Chest Implant: Melee/Ma AC, Shiny",1
1,108622,108622,1,0,"Chest Implant: Energy AC, Shiny",1
1,108662,108662,1,0,"Chest Implant: Dimach, Shiny",1
1,108728,108728,1,0,"Chest Implant: Imp/Proj AC, Bright",1
1,108730,108730,1,0,"Chest Implant: Melee/Ma AC, Shiny",1
1,108740,108740,1,0,"Chest Implant: Nano Pool, Shiny",1
1,108744,108744,1,0,"Chest Implant: Dimach, Shiny",1
1,108808,108808,1,0,"Chest Implant: Body Dev, Shiny",1
1,108832,108832,1,0,"Chest Implant: Dimach, Shiny",1
1,108836,108836,1,0,"Chest Implant: Body Dev, Shiny",1
1,108916,108916,1,0,"Chest Implant: Body Dev, Shiny",1
1,108948,108948,1,0,"Chest Implant: Nano Pool, Shiny",1
1,109070,109070,1,0,"Chest Implant: Imp/Proj AC, Bright",1
1,109102,109102,1,0,"Chest Implant: Dimach, Shiny",1
1,109112,109112,1,0,"Chest Implant: Dimach, Shiny",1
1,109132,109132,1,0,"Chest Implant: Body Dev, Shiny",1
1,109234,109234,1,0,"Chest Implant: Energy AC, Shiny",1
1,109424,109424,1,0,"Right-Wrist Implant: Ranged. Init, Shiny",1
1,109494,109494,1,0,"Right-Wrist Implant: Riposte, Shiny",1
1,109612,109612,1,0,"Right-Wrist Implant: Parry, Shiny",1
1,109692,109692,1,0,"Right-Wrist Implant: Sharp Obj, Shiny",1
1,109700,109700,1,0,"Right-Wrist Implant: Ranged. Init, Shiny",1
1,109736,109736,1,0,"Right-Wrist Implant: Parry, Shiny",1
1,109772,109772,1,0,"Right-Wrist Implant: Ranged. Init, Shiny",1
