ObservationId,CapturedUtc,Sequence,Behavior,Disposition,Confidence,DecisionReasons,Influences,MetadataResolution,NpcFamily,MonsterData,Level,PlayfieldId,Name,RuntimeIdentity,RuntimeGeneration,RouteSignature,CurrentX,CurrentY,CurrentZ,DestinationX,DestinationY,DestinationZ,HorizontalDistance,PathCount
m10843,2026-07-22T09:23:43.416463Z,64025,flee,Rejected,49,explicit_setpos_teleport;path_interrupted_by_stop_command,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,d3f4d4bbf96d1974,3451.09961,0.01,859.114319,3451.56519,0.892165,852.259827,6.870286,2
m10869,2026-07-22T09:23:55.558561Z,64227,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,416158ef9eca42f1,3452.27832,0.01,887.391418,3454.73389,0.51,884.738403,3.615012,2
m10870,2026-07-22T09:23:55.808759Z,64229,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,3a545433133b0382,3452.36499,0.01,886.504578,3452.73877,0.51,884.161438,2.372766,2
m10872,2026-07-22T09:23:56.488518Z,64240,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,99c28faab86fe02d,3452.46216,0.01,885.024475,3452.32446,0.51,880.54187,4.484719,2
m10873,2026-07-22T09:23:56.488518Z,64243,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,f4dcb743cdb7c560,3453.9436,0.01,885.295959,3455.10352,0.51,879.92041,5.499267,2
m10876,2026-07-22T09:23:57.618528Z,64258,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,6e528f2de2c37222,3452.35034,0.01,881.396118,3454.37817,0.51,873.735962,7.924019,2
m10878,2026-07-22T09:23:59.388315Z,64283,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,eae32ad76101ec3e,3453.38232,0,882.447266,3450.82739,0.51,867.538086,15.12651,2
m10879,2026-07-22T09:23:59.388315Z,64285,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,0a5eadcced0f999f,3454.1709,0.01,874.518799,3451.75171,0.51,866.322388,8.545972,2
m10881,2026-07-22T09:24:00.899952Z,64302,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,c490cc817928c131,3452.12769,0.01,875.127869,3450.26392,0.51,857.559631,17.666823,2
m10882,2026-07-22T09:24:01.149557Z,64306,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,4d93536bacf143e7,3452.01367,0.01,867.575073,3450.32397,0.51,856.334106,11.367252,2
m10885,2026-07-22T09:24:03.020548Z,64332,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,d698085ee924d146,3451.02808,0.01,865.088684,3451.29688,1.745095,848.920349,16.170569,2
m10886,2026-07-22T09:24:03.300185Z,64338,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,817414412cb9c764,3450.53223,0.01,857.809387,3451.29102,1.234574,848.081726,9.75721,2
m10889,2026-07-22T09:24:04.802274Z,64362,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,6eeac6de8ef0c99f,3451.10645,0.01,856.332153,3452.65161,1.476185,838.876343,17.524064,2
m10890,2026-07-22T09:24:06.412374Z,64388,flee,Rejected,49,explicit_setpos_teleport,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,45376f430016bb68,3452.85938,0,845.563782,3451.9563,1.430673,832.45459,13.140261,2
m10892,2026-07-22T09:24:08.432636Z,64415,flee,Rejected,49,explicit_setpos_teleport,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,ea6fdab29c9c9595,3452.26123,0.01,836.873474,3454.25122,1.896405,824.303467,12.726552,2
m10897,2026-07-22T09:24:13.582646Z,64474,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,029562f7b4eaf5c9,3449.69849,0.01,828.970581,3448.95972,0.986244,803.656006,25.325353,2
m10900,2026-07-22T09:24:15.368255Z,64490,flee,Rejected,49,path_interrupted_by_stop_command,combat;player,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,2695fe8cd06e0f82,3449.46143,0.01,819.901428,3450.23389,3.319167,793.654663,26.25813,2
m10902,2026-07-22T09:24:16.470760Z,64507,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,e7a4a02618d45ba9,3452.94043,0.01,884.476563,3450.05835,0.636057,889.84906,6.096729,2
m10906,2026-07-22T09:24:20.395526Z,64542,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,2d58cf43a5060bea,3450.31641,0.01,888.486084,3448.67407,0.636059,894.832581,6.555555,2
m10945,2026-07-22T09:24:49.491119Z,64824,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:7962A325,3,f02f9de64c775cde,3450.27393,0.247852,802.898438,3453.58154,4.776038,785.772034,17.442878,2
m10951,2026-07-22T09:24:51.480575Z,64844,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,a68c21551f3798a8,3451.64771,0.01,863.562256,3450.42603,0.892165,862.10498,1.901619,2
m10954,2026-07-22T09:24:52.560713Z,64858,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,b38c077758d06bc5,3451.25,0.01,863.337524,3451.15186,0.892165,857.847046,5.491355,2
m10955,2026-07-22T09:24:52.960880Z,64862,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,ef7ea2f4caa7210d,3448.78491,1.911839,893.463379,3453.75146,1.025606,873.921082,20.163531,2
m10957,2026-07-22T09:24:55.490851Z,64886,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,d3f4d4bbf96d1974,3451.13403,0.01,859.182861,3451.56519,0.892165,852.259827,6.936447,2
m10962,2026-07-22T09:24:59.281664Z,64919,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,e6495f7bb0673d03,3451.46973,0.01,853.734985,3454.21289,0.892165,846.437866,7.795696,2
m10969,2026-07-22T09:25:03.698986Z,64957,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,754af15e114e792c,3453.70874,0.01,847.733276,3454.35864,0.892165,841.742859,6.025568,2
m10983,2026-07-22T09:25:14.804302Z,65054,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,040880335ff56233,3453.25684,0.01,884.729797,3450.05835,0.636057,889.84906,6.036323,2
m10986,2026-07-22T09:25:18.346178Z,65073,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,2d58cf43a5060bea,3450.27222,0.01,888.43042,3448.67407,0.636059,894.832581,6.598617,2
m11043,2026-07-22T09:25:52.814099Z,65294,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:79882D97,9,544f4b241798cc95,3452.82959,0.01,849.111145,3449.72778,0.166226,886.130737,37.149312,2
m11063,2026-07-22T09:26:08.059705Z,65389,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:79882D97,9,d0943704c881375e,3452.81299,0.01,884.177063,3454.49707,9.056477,891.391785,7.408666,2
m14108,2026-07-22T09:52:11.593867Z,90027,flee,Rejected,49,explicit_setpos_teleport;path_interrupted_by_stop_command,combat;player,complete_capture_stable_identity,25,17657,2,1044525,Garbage Flea,SimpleChar:7988CCC6,5,2994b71f64d99fc1,3562.91821,5.110001,864.525818,3557.20972,5.110001,865.676331,5.823276,2
m14186,2026-07-22T09:52:33.423974Z,91060,flee,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_flee_observation;combat_influence_preserved_for_behavior;player_influence_preserved_for_behavior,combat;player,complete_capture_stable_identity,25,17657,2,1044525,Garbage Flea,SimpleChar:7988CCED,2,48ee15035d6c15f4,3529.86938,5.110001,891.900757,3523.15503,5.110001,888.183289,7.674768,2
