ObservationId,CapturedUtc,Sequence,Behavior,Disposition,Confidence,DecisionReasons,Influences,MetadataResolution,NpcFamily,MonsterData,Level,PlayfieldId,Name,RuntimeIdentity,RuntimeGeneration,RouteSignature,CurrentX,CurrentY,CurrentZ,DestinationX,DestinationY,DestinationZ,HorizontalDistance,PathCount
m07515,2026-07-22T09:01:52.601589Z,29459,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,1af684804725ad36,3511.49097,5.110001,862.289551,3515.80103,5.610001,860.905579,4.526809,2
m07519,2026-07-22T09:01:53.848274Z,29536,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,6631febb5aabde97,3514.87109,5.110001,861.204285,3518.94336,5.610001,858.44281,4.920277,2
m09193,2026-07-22T09:05:27.393059Z,35614,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,d709247e2650c849,3513.46338,5.110001,858.455017,3518.08447,5.610001,852.768677,7.327273,2
m09201,2026-07-22T09:05:30.082471Z,35762,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,083661dc375e9bef,3517.26685,5.1,850.904114,3529.40332,5.610001,850.882446,12.136489,2
m09421,2026-07-22T09:07:40.225071Z,40064,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,bee37fa0488ef71c,3541.62524,5.110001,875.278259,3546.35449,5.810712,871.739746,5.906512,2
m09428,2026-07-22T09:07:41.216020Z,40138,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,3dd86dd072edf60e,3545.55762,5.308144,872.335754,3551.93604,5.610001,867.380981,8.076758,2
m09432,2026-07-22T09:07:43.565989Z,40259,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,e23bc46feef1e8fd,3551.27271,5.110001,867.896301,3553.96753,5.610001,864.622986,4.239887,2
m09452,2026-07-22T09:07:51.781782Z,40708,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,9f1de205ae58fa0b,3552.40894,5.110001,869.025391,3555.37891,6.438126,871.201599,3.681929,2
m09468,2026-07-22T09:07:56.103690Z,41138,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,c259bfc4a3d8f649,3557.70923,6.587552,881.403137,3562.17017,8.94285,886.175903,6.532938,2
m09825,2026-07-22T09:11:04.983770Z,47426,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,8316dd30ba35c455,3500.84619,9.324498,919.488464,3501.09448,9.24848,916.191406,3.306394,2
m09830,2026-07-22T09:11:05.858624Z,47452,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,4850306719255774,3501.00806,9.899179,917.096191,3501.39746,7.049393,912.212585,4.899106,2
m09836,2026-07-22T09:11:07.354291Z,47487,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,70988e6fa72e01cd,3501.32813,6.680771,913.08197,3502.41699,5.638771,906.15033,7.016641,2
m09840,2026-07-22T09:11:08.937318Z,47535,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,d14727a8218e23f3,3502.28442,5.240793,906.994934,3503.14038,5.610001,896.686035,10.344374,2
m09897,2026-07-22T09:11:28.376473Z,48316,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,874c0acb5e4cc701,3508.52734,5.110001,892.870422,3512.07983,5.610001,895.096069,4.192098,2
m09901,2026-07-22T09:11:29.596472Z,48345,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,9a4f4d4120e11af0,3511.30005,5.110001,894.607483,3517.37451,5.610001,891.631226,6.764405,2
m09906,2026-07-22T09:11:31.167847Z,48596,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,dd59be16451d7d9f,3516.53638,5.110001,892.041809,3520.32935,5.610001,890.315796,4.167222,2
m09911,2026-07-22T09:11:35.504072Z,48885,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,3e6868a3b75153bc,3519.47388,5.110001,890.705139,3523.23071,6.193271,890.150391,3.797567,2
m09916,2026-07-22T09:11:36.662100Z,48931,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,85374f62bd2ca012,3522.39038,5.110001,890.021301,3527.37646,6.498569,891.148926,5.111999,2
m09920,2026-07-22T09:11:37.909428Z,49005,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,8838212ee466394c,3526.51831,5.110001,890.920471,3533.81274,7.245575,889.940125,7.360013,2
m09933,2026-07-22T09:11:44.356410Z,49364,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,86544bd6f0da3327,3535.61157,8.99894,903.834106,3544.55859,6.70932,903.143921,8.973601,2
m09940,2026-07-22T09:11:46.442567Z,49490,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,8a8b1bf20c8a4927,3543.62939,6.025207,903.376648,3547.53809,7.445605,904.002136,3.95843,2
m09946,2026-07-22T09:11:50.900101Z,49710,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,062713689ed55034,3548.65796,6.850564,905.509766,3555.07056,8.610001,905.748718,6.41705,2
m09973,2026-07-22T09:12:22.081170Z,50343,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,bbafe4baf641da1f,3555.10449,8.070761,913.187744,3559.31738,8.668796,913.411926,4.218851,2
m10437,2026-07-22T09:19:29.874782Z,59189,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,0b8372108da86f8b,3501.08643,9.116824,920.977539,3505.32471,9.904122,922.541199,4.517527,2
m10440,2026-07-22T09:19:30.974767Z,59212,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,1,54eea4f492e8d442,3504.55176,9.241648,922.256104,3507.37085,8.881106,924.184875,3.415761,2
m10907,2026-07-22T09:24:21.075788Z,64546,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,0717a327014e409c,3451.06177,0,833.598938,3451.26929,0.009869,856.203003,22.605018,2
m10910,2026-07-22T09:24:23.976837Z,64574,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A6,14,ef7ea2f4caa7210d,3448.78491,1.878376,893.437134,3453.75146,1.025606,873.921082,20.138096,2
m10913,2026-07-22T09:24:26.808168Z,64601,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,cc2ef07f02364fe2,3451.05225,0.01,855.556885,3451.56519,0.892165,852.259827,3.33672,2
m10916,2026-07-22T09:24:28.799828Z,64620,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:7988C9A3,5,e6495f7bb0673d03,3451.37012,0.01,853.51178,3454.21289,0.892165,846.437866,7.623752,2
m11076,2026-07-22T09:26:18.142759Z,65440,leash,Rejected,49,explicit_setpos_teleport,combat,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:79882D97,9,5aa56d42d1f2d9d0,3454.49707,9.145,891.391785,3456.28564,9.112753,902.311096,11.064824,2
m11096,2026-07-22T09:26:30.813314Z,65506,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:79882D97,9,6aa4f60b640955f2,3455.60547,9.01,909.844238,3449.99341,9.010079,914.335327,7.187844,2
m11101,2026-07-22T09:26:34.826454Z,65525,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:79882D97,9,21857f91390a451f,3451.04175,9.01,913.566406,3444.82666,9.009824,911.847717,6.448351,2
m11105,2026-07-22T09:26:38.358908Z,65547,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:79882D97,9,cc751e8fbdb40304,3446.06152,9.01,912.260254,3436.87134,9.009747,909.850403,9.500884,2
m13212,2026-07-22T09:45:54.665520Z,77028,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,1a4caf8983c9328d,3589.66602,5.1,889.090332,3579.36035,6.590729,893.358521,11.154563,2
m13216,2026-07-22T09:45:56.305158Z,77092,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,5dee655e22f8b5c5,3583.00952,3.773568,891.847107,3570.26538,7.735182,890.091309,12.864522,2
m13453,2026-07-22T09:47:10.865946Z,81199,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,bc7fd36c17cc8198,3502.3833,5.110001,855.335022,3504.55005,5.610001,856.417603,2.422145,2
m13456,2026-07-22T09:47:11.455698Z,81217,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,f23d813e763a94d4,3503.72705,5.110001,856.00647,3508.69409,6.384966,855.476746,4.995207,2
m13460,2026-07-22T09:47:12.742113Z,81314,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,7419b1e38a7bb415,3507.79126,5.110001,855.573059,3514.1106,5.610001,856.71051,6.420892,2
m13469,2026-07-22T09:47:14.685312Z,81487,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,102da8c966ca37ca,3513.23462,5.110001,856.718384,3518.65625,5.610001,854.942566,5.705051,2
m13497,2026-07-22T09:47:32.922055Z,81842,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,edb8f0fca873219f,3517.78931,5.110001,855.226501,3519.44287,5.610001,857.456726,2.776358,2
m13502,2026-07-22T09:47:33.402636Z,81858,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,91c0d0c89f4eac84,3518.95996,5.110001,856.805664,3520.76294,5.610001,861.909729,5.413152,2
m13505,2026-07-22T09:47:34.793683Z,81889,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,cdb0420d8bf9d4ae,3520.49463,5.110001,860.998718,3522.65454,5.815,868.379639,7.690462,2
m13563,2026-07-22T09:47:59.697151Z,83292,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,1c3e145186751abe,3542.38208,7.69458,893.090881,3556.61646,6.108743,881.067017,18.633059,2
m13567,2026-07-22T09:48:01.504375Z,83398,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,1d0c1555d9a4a577,3549.39941,6.453176,886.430237,3558.85059,5.610001,872.162476,17.114141,2
m13586,2026-07-22T09:48:15.148596Z,83967,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,6b0e677c6c041fbc,3594.2207,5.110001,864.447021,3589.91089,6.623551,866.303406,4.692614,2
m13589,2026-07-22T09:48:16.534692Z,84035,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,1f741394ba2d2fe7,3590.80957,5.110001,865.916321,3586.55981,5.610001,869.956238,5.863565,2
m13595,2026-07-22T09:48:17.791257Z,84108,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,bc5725c92d461af2,3587.26025,5.110001,869.290405,3580.51611,5.610001,873.207214,7.799027,2
m13626,2026-07-22T09:48:28.420965Z,84764,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,01e90fdca44e11ca,3585.52686,5.110001,865.676636,3583.81006,5.610001,869.716003,4.389065,2
m13633,2026-07-22T09:48:29.524930Z,84819,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,514624f7607f8ab7,3584.16113,5.110001,868.889404,3578.99219,5.610001,866.958984,5.51765,2
m13637,2026-07-22T09:48:30.921524Z,84890,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,2e113ac5843b2973,3579.86768,5.110001,867.285889,3570.48779,5.610001,868.539246,9.463257,2
m13642,2026-07-22T09:48:32.997572Z,85005,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,f7eb6e5792091a8e,3571.28467,5.110001,868.174927,3561.92285,6.26871,869.030151,9.400802,2
m13726,2026-07-22T09:49:01.747200Z,86564,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,8a33ca2d396bfcc2,3522.85132,5.110001,880.649109,3522.14722,5.815,872.641113,8.03889,2
m14226,2026-07-22T09:52:53.760902Z,91694,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,d9c543c8004ab8bc,3524.39819,5.110001,883.607605,3524.87134,5.610001,881.128784,2.523574,2
m14232,2026-07-22T09:52:55.325784Z,91756,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,complete_capture_stable_identity,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:7988C997,3,e56a14e5fc3ca1a9,3523.3728,5.110001,877.676697,3524.96265,5.610001,871.070251,6.795053,2
