ObservationId,CapturedUtc,Sequence,Behavior,Disposition,Confidence,DecisionReasons,Influences,MetadataResolution,NpcFamily,MonsterData,Level,PlayfieldId,Name,RuntimeIdentity,RuntimeGeneration,RouteSignature,CurrentX,CurrentY,CurrentZ,DestinationX,DestinationY,DestinationZ,HorizontalDistance,PathCount
m04627,2026-07-22T08:53:04.870548Z,13417,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,3,4b94149457c28f46,3566.3938,5.110001,817.796936,3564.1167,5.110001,808.276062,9.789394,2
m04644,2026-07-22T08:53:05.992546Z,13452,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,77483c27949e5c89,3557.96777,6.91,779.052429,3566.78076,6.91,776.844238,9.085422,2
m04693,2026-07-22T08:53:10.460629Z,13572,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,3,f6bb1692a625ebca,3564.46045,5.110001,809.665649,3562.99683,5.110001,799.208618,10.558962,2
m04701,2026-07-22T08:53:11.246434Z,13600,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,2f92463bc5c797a2,3565.43213,6.91,777.196472,3578.65576,6.91,769.588196,15.256155,2
m04766,2026-07-22T08:53:16.715073Z,13764,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,3,0dda592efde613e0,3563.15918,5.110001,800.396118,3539.98413,5.110015,796.084534,23.572711,2
m04804,2026-07-22T08:53:20.326310Z,13871,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,c3df90c0f10a26c3,3577.38354,6.91,770.329346,3586.36157,6.91,770.55304,8.980816,2
m04864,2026-07-22T08:53:25.647048Z,14069,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,155920b0a7cbad86,3585.01978,6.91,770.492554,3592.95728,6.01,771.094788,7.960314,2
m04928,2026-07-22T08:53:29.890869Z,14195,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,8a87362a4994e820,3591.59424,6.107669,770.989441,3598.09741,5.110001,795.504333,25.362791,2
m05024,2026-07-22T08:53:37.954813Z,14576,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,4,0aa5e7832df5bbdc,3538.19507,5.110001,787.734558,3534.50342,6.294629,781.367493,7.359877,2
m05077,2026-07-22T08:53:42.457659Z,14749,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,4,9962853cc37beca1,3535.03345,5.808703,782.475586,3520.76123,6.69714,780.473022,14.412027,2
m05124,2026-07-22T08:53:46.043641Z,14853,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,2d87ce957b8e0fbe,3597.74634,5.110001,794.077209,3591.88379,5.110001,801.318481,9.316948,2
m05187,2026-07-22T08:53:51.081395Z,14977,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,4,eb5535a2b0213652,3522.20435,6.606119,780.703552,3508.88892,5.110001,786.47113,14.51088,2
m05195,2026-07-22T08:53:51.546566Z,14989,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,2df255517b89dc72,3592.82446,5.110001,800.238159,3573.72852,5.110001,801.586853,19.143508,2
m05370,2026-07-22T08:54:03.627376Z,15442,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,bca2d79694a35612,3575.00781,5.110001,801.514282,3559.26318,5.110001,801.117615,15.749626,2
m05489,2026-07-22T08:54:13.271808Z,15751,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,5,2037e47c379e942c,3560.48291,5.110001,801.150452,3535.81934,5.110001,799.922363,24.694127,2
m05966,2026-07-22T08:55:00.468352Z,17170,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,5,467c6002ef0ce8ad,3566.38257,5.110001,817.671265,3564.1167,5.110001,808.276062,9.664575,2
m06022,2026-07-22T08:55:06.025280Z,17316,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,5,f6bb1692a625ebca,3564.44751,5.110001,809.60083,3562.99683,5.110001,799.208618,10.492976,2
m06051,2026-07-22T08:55:08.206686Z,17382,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,6,a5b15a411fd92ec8,3577.61108,6.91,770.199341,3586.36157,6.91,770.55304,8.757635,2
m06085,2026-07-22T08:55:11.839576Z,17482,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,5,0dda592efde613e0,3563.1853,5.110001,800.594727,3539.98413,5.110015,796.084534,23.635485,2
m06099,2026-07-22T08:55:13.440426Z,17512,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,6,155920b0a7cbad86,3585.02661,6.91,770.470764,3592.95728,6.01,771.094788,7.955183,2
m06153,2026-07-22T08:55:17.756045Z,17646,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,6,57badb0f246b5473,3591.7832,6.065152,771.001526,3598.09741,5.110001,795.504333,25.303296,2
m06384,2026-07-22T08:55:34.191035Z,18144,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,6,a4a29d909db55b90,3597.79004,5.110001,794.216125,3591.88379,5.110001,801.318481,9.237275,2
m06452,2026-07-22T08:55:39.474522Z,18297,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,6,2df255517b89dc72,3592.854,5.110001,800.233826,3573.72852,5.110001,801.586853,19.17328,2
m06582,2026-07-22T08:55:51.264742Z,18610,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,6,bca2d79694a35612,3575.02466,5.110001,801.512512,3559.26318,5.110001,801.117615,15.766426,2
m06732,2026-07-22T08:56:00.952297Z,18910,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,6,2037e47c379e942c,3560.54321,5.110001,801.152039,3535.81934,5.110001,799.922363,24.754431,2
m07044,2026-07-22T08:57:38.886234Z,23027,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,7,bca2d79694a35612,3575.19482,5.110001,801.506592,3559.26318,5.110001,801.117615,15.936388,2
m07066,2026-07-22T08:57:48.613825Z,23348,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,7,2037e47c379e942c,3560.74512,5.110001,801.156311,3535.81934,5.110001,799.922363,24.956305,2
m07224,2026-07-22T08:58:57.249537Z,25830,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,8,f6bb1692a625ebca,3564.41113,5.110001,809.44635,3562.99683,5.110001,799.208618,10.33496,2
m07230,2026-07-22T08:59:03.114796Z,25917,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,8,0dda592efde613e0,3563.1543,5.110001,800.376892,3539.98413,5.110015,796.084534,23.564404,2
m07245,2026-07-22T08:59:14.960991Z,26094,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,7,151f9b08ec3b8ce2,3592.69922,5.110001,800.401611,3573.72852,5.110001,801.586853,19.007689,2
m07263,2026-07-22T08:59:26.753080Z,26251,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,8,bca2d79694a35612,3575.13892,5.110001,801.518188,3559.26318,5.110001,801.117615,15.880793,2
m07271,2026-07-22T08:59:36.375973Z,26365,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,8,2037e47c379e942c,3560.69824,5.110001,801.156128,3535.81934,5.110001,799.922363,24.909473,2
m07349,2026-07-22T09:00:13.712873Z,28134,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,9,285e7001f31e10b7,3533.00732,5.110001,809.946655,3533.2854,5.110001,818.280701,8.338684,2
m07358,2026-07-22T09:00:18.701053Z,28411,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,9,c331425938eb65ff,3533.2395,5.110001,816.831299,3543.04565,5.110001,824.082031,12.195642,2
m07362,2026-07-22T09:00:20.720657Z,28430,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,f31773ba46a77157,3460.57861,9.145,889.042236,3466.59814,9.01,889.095337,6.019764,2
m07366,2026-07-22T09:00:23.848903Z,28453,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,e97c08af8420f01f,3465.23877,9.01,889.077576,3469.4873,9.01,884.308228,6.387228,2
m07370,2026-07-22T09:00:25.580797Z,28468,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,9,0d7d664d8fcba4ce,3541.90869,5.110001,823.286926,3549.47949,5.110001,824.189087,7.624363,2
m07371,2026-07-22T09:00:27.125717Z,28474,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,22bcd74d02b0372d,3460.07031,9.145,882.912659,3468.49658,9.01,883.313477,8.435798,2
m07372,2026-07-22T09:00:27.325812Z,28478,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,2e28335ff0c6673c,3468.68408,9.01,885.30481,3461.42432,9.009971,885.246643,7.259993,2
m07377,2026-07-22T09:00:29.788432Z,28494,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,9,0ae21b8e0f01106b,3548.14746,5.110001,824.059387,3567.29199,5.110001,825.066772,19.171016,2
m07379,2026-07-22T09:00:31.789418Z,28507,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,5246139a6c656f6a,3467.05933,9.01,883.238098,3472.10791,9.01,883.451599,5.053092,2
m07380,2026-07-22T09:00:32.349753Z,28510,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,97207de34910a10b,3462.77515,9.01,885.157227,3457.02905,9.109645,880.685242,7.28123,2
m07387,2026-07-22T09:00:34.377832Z,28528,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,e941be33dc652c4d,3470.70288,9.01,883.393311,3472.61182,9.01,885.654236,2.959026,2
m07389,2026-07-22T09:00:35.338358Z,28533,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,12e0d3873210dbab,3471.82349,9.01,884.459473,3473.25024,9.01,888.013428,3.829649,2
m07390,2026-07-22T09:00:36.358347Z,28538,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,d12bd12ff7d801ad,3458.10498,9.145,881.584717,3456.76294,9.109647,877.424072,4.371732,2
m07392,2026-07-22T09:00:36.919647Z,28547,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,818ca27973c7818e,3472.73389,9.01,886.640869,3470.88599,9.01,888.954834,2.961278,2
m07395,2026-07-22T09:00:38.219811Z,28559,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,55e471cb26a26951,3457.13184,9.145,878.783447,3457.13965,9.107692,869.205444,9.578006,2
m07396,2026-07-22T09:00:38.219811Z,28560,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,66b688f7267af6b6,3471.79712,9.01,888.12207,3468.55835,9.01,888.870117,3.324035,2
m07399,2026-07-22T09:00:39.540437Z,28571,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,dbf16c3bdd68e19e,3469.94312,9.01,888.637451,3466.68091,9.01,887.826477,3.361502,2
m07401,2026-07-22T09:00:40.807561Z,28579,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,00995c88e35ec324,3468.09302,9.01,888.249939,3462.14771,9.01,889.839905,6.154243,2
m07405,2026-07-22T09:00:43.621095Z,28596,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,cfb94f28e08ddb13,3457.12769,9.145,870.396423,3457.23755,9.732795,860.66803,9.729013,2
m07406,2026-07-22T09:00:44.421057Z,28602,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,c4f07e772f4fa2d8,3463.42554,9.01,889.456177,3438.57275,9.01,887.679321,24.916227,2
m07412,2026-07-22T09:00:49.272605Z,28635,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,54bd8eeeb0075d36,3457.22314,9.145,862.009766,3454.45142,9.051506,848.033569,14.248386,2
m07423,2026-07-22T09:00:57.918842Z,28689,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,c11e71aa5637eec2,3454.70923,9.145,849.303223,3448.11499,9.051499,842.946228,9.159442,2
m07427,2026-07-22T09:00:59.746233Z,28699,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,1,1b2d3d25792b792e,3440.01587,9.01,887.789246,3437.49146,9.01,885.606445,3.337254,2
m07433,2026-07-22T09:01:03.598214Z,28730,scripted,Ambiguous,84,scripted_family_heuristic_only,,preceding_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,d877a216b4e5e771,3449.0249,9.145,843.786011,3437.43042,9.01,842.172302,11.706239,2
m07450,2026-07-22T09:01:16.800672Z,28809,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,eca2c4975dd079f9,3460.28955,9.145,882.896118,3468.49658,9.01,883.313477,8.217635,2
m07455,2026-07-22T09:01:21.308168Z,28829,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,5246139a6c656f6a,3467.02637,9.01,883.231018,3472.10791,9.01,883.451599,5.086325,2
m07463,2026-07-22T09:01:23.742467Z,28984,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,e941be33dc652c4d,3470.69287,9.01,883.391418,3472.61182,9.01,885.654236,2.966937,2
m07468,2026-07-22T09:01:24.888160Z,29034,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,12e0d3873210dbab,3471.81226,9.01,884.450439,3473.25024,9.01,888.013428,3.842223,2
m07474,2026-07-22T09:01:26.802076Z,29099,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,b979bc0890f7070b,3472.81934,9.01,886.87439,3470.88599,9.01,888.954834,2.840086,2
m07479,2026-07-22T09:01:27.946176Z,29128,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,66b688f7267af6b6,3472.01245,9.01,888.106079,3468.55835,9.01,888.870117,3.537593,2
m07482,2026-07-22T09:01:29.346154Z,29136,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,2da482acec6ff79b,3469.73145,9.01,888.6698,3466.68091,9.01,887.826477,3.164963,2
m07485,2026-07-22T09:01:30.737676Z,29197,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,00995c88e35ec324,3467.84155,9.01,888.217285,3462.14771,9.01,889.839905,5.920533,2
m07490,2026-07-22T09:01:33.728647Z,29246,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,2,c4f07e772f4fa2d8,3463.42749,9.01,889.42627,3438.57275,9.01,887.679321,24.916058,2
m07502,2026-07-22T09:01:41.298239Z,29301,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,2,9775a961dab11288,3447.80957,9.145,861.951111,3450.21484,9.107702,867.728149,6.257755,2
m07505,2026-07-22T09:01:44.598195Z,29316,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,2,ea3e8634c5916238,3449.73413,9.145,866.442139,3444.30151,9.0327,868.082703,5.674928,2
m07509,2026-07-22T09:01:48.008067Z,29333,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,2,b0a2fb75cb7c265a,3445.50562,9.145,867.856873,3441.89014,9.01,868.379761,3.653096,2
m07511,2026-07-22T09:01:49.764506Z,29349,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,2,e13022d5f9e52507,3443.25513,9.145,868.188843,3437.90552,9.01,869.041199,5.417088,2
m07542,2026-07-22T09:02:06.535326Z,29659,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,3,22bcd74d02b0372d,3460.17139,9.145,882.906006,3468.49658,9.01,883.313477,8.335156,2
m07547,2026-07-22T09:02:09.426701Z,29681,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,10,285e7001f31e10b7,3533.02661,5.110001,810.093262,3533.2854,5.110001,818.280701,8.191528,2
m07552,2026-07-22T09:02:11.157543Z,29695,scripted,Ambiguous,84,scripted_family_heuristic_only,,later_scfu_same_generation,103,26149,23,1044525,Janae Seaman,SimpleChar:78E0FD08,3,5246139a6c656f6a,3467.07886,9.01,883.236755,3472.10791,9.01,883.451599,5.033637,2
