ObservationId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
m11419,1,2026-07-22T09:29:44.981654Z,66601,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,16,d253fd1e01597ca9,3446.64722,9.145,889.853882,3451.55005,9.109654,889.622498,0,2
m11572,1,2026-07-22T09:31:09.706027Z,67091,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,17,e47f471b38533c64,3441.25659,9.01,858.417664,3448.84668,9.050667,862.536926,0,2
m11649,1,2026-07-22T09:31:49.007470Z,67323,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,18,02f1e53805738d3e,3442.40625,9.165,889.474792,3447.95923,9.053416,889.979736,2.703133,2
m11657,1,2026-07-22T09:31:51.710603Z,67342,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,18,d253fd1e01597ca9,3446.7334,9.145,889.862976,3451.55005,9.109654,889.622498,0,2
m11842,1,2026-07-22T09:33:25.285058Z,67866,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,19,e47f471b38533c64,3441.44141,9.01,858.459351,3448.84668,9.050667,862.536926,0,2
m11922,1,2026-07-22T09:34:12.717804Z,68111,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,20,02f1e53805738d3e,3442.55347,9.165,889.479065,3447.95923,9.053416,889.979736,2.749518,2
m11928,1,2026-07-22T09:34:15.467322Z,68124,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,20,d253fd1e01597ca9,3446.59668,9.145,889.847168,3451.55005,9.109654,889.622498,0,2
m12101,1,2026-07-22T09:35:40.521535Z,68754,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,21,e47f471b38533c64,3441.36279,9.01,858.427124,3448.84668,9.050667,862.536926,0,2
m12177,1,2026-07-22T09:36:19.568919Z,69078,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,22,02f1e53805738d3e,3442.58301,9.165,889.481018,3447.95923,9.053416,889.979736,2.700975,2
m12187,1,2026-07-22T09:36:22.269894Z,69096,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,22,d253fd1e01597ca9,3446.60986,9.145,889.847961,3451.55005,9.109654,889.622498,0,2
m12346,1,2026-07-22T09:37:48.123380Z,69691,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,23,e47f471b38533c64,3441.26758,9.01,858.405029,3448.84668,9.050667,862.536926,0,2
m12412,1,2026-07-22T09:38:27.340889Z,69953,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,24,02f1e53805738d3e,3442.55493,9.165,889.479431,3447.95923,9.053416,889.979736,2.770777,2
m12419,1,2026-07-22T09:38:30.111666Z,69965,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,24,d253fd1e01597ca9,3446.51099,9.145,889.838745,3451.55005,9.109654,889.622498,0,2
m12574,1,2026-07-22T09:39:55.034240Z,70591,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,25,e47f471b38533c64,3441.36938,9.01,858.430908,3448.84668,9.050667,862.536926,0,2
m12642,1,2026-07-22T09:40:34.001252Z,70901,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,26,02f1e53805738d3e,3442.40552,9.165,889.476074,3447.95923,9.053416,889.979736,3.132192,2
m12647,1,2026-07-22T09:40:37.133444Z,70920,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,26,146d23dd33de6eec,3446.78369,9.145,889.868042,3451.55005,9.109654,889.622498,0,2
m12796,1,2026-07-22T09:42:01.846760Z,71694,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,27,e47f471b38533c64,3441.30103,9.01,858.429626,3448.84668,9.050667,862.536926,0,2
m12867,1,2026-07-22T09:42:40.899390Z,72040,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,28,02f1e53805738d3e,3442.57373,9.165,889.480896,3447.95923,9.053416,889.979736,2.93238,2
m12873,1,2026-07-22T09:42:43.831770Z,72064,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,28,d253fd1e01597ca9,3446.6543,9.145,889.852539,3451.55005,9.109654,889.622498,0,2
m13411,1,2026-07-22T09:46:54.614115Z,80497,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,29,02f1e53805738d3e,3442.5603,9.165,889.480042,3447.95923,9.053416,889.979736,2.85718,2
m13417,1,2026-07-22T09:46:57.471295Z,80553,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,29,146d23dd33de6eec,3446.76929,9.145,889.863892,3451.55005,9.109654,889.622498,0,2
m13731,1,2026-07-22T09:49:03.977603Z,86766,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,30,d253fd1e01597ca9,3446.5,9.145,889.83606,3451.55005,9.109654,889.622498,2.288913,2
m13738,1,2026-07-22T09:49:06.266516Z,86850,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,30,e5d891be987ef4b6,3450.18213,9.145,889.694153,3461.76147,9.01,888.967957,0,2
m13866,1,2026-07-22T09:50:28.671424Z,87388,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,31,e47f471b38533c64,3441.27637,9.01,858.4245,3448.84668,9.050667,862.536926,0,2
m09091,1,2026-07-22T09:04:42.500263Z,34829,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,4,e941be33dc652c4d,3470.63501,9.01,883.391663,3472.61182,9.01,885.654236,1.244272,2
m09095,1,2026-07-22T09:04:43.744535Z,34869,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,4,12e0d3873210dbab,3471.78735,9.01,884.462341,3473.25024,9.01,888.013428,1.441282,2
m09098,1,2026-07-22T09:04:45.185817Z,34926,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,4,818ca27973c7818e,3472.71191,9.01,886.615479,3470.88599,9.01,888.954834,1.351722,2
m09104,1,2026-07-22T09:04:46.537539Z,34980,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,4,66b688f7267af6b6,3471.79297,9.01,888.106323,3468.55835,9.01,888.870117,0,2
m10258,1,2026-07-22T09:17:19.074483Z,56719,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,9,c4f07e772f4fa2d8,3463.4043,9.01,889.433838,3438.57275,9.01,887.679321,0,2
m13734,1,2026-07-22T09:49:04.983504Z,86820,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,41,c4f07e772f4fa2d8,3463.29517,9.01,889.482361,3438.57275,9.01,887.679321,0,2
m14247,1,2026-07-22T09:53:01.290021Z,91979,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,44,5246139a6c656f6a,3467.17017,9.01,883.242798,3472.10791,9.01,883.451599,0,2
m00019,1,2026-07-22T08:48:10.451660Z,29,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08423,52.244999,783.811035,0.243095,2
m00022,1,2026-07-22T08:48:10.694755Z,36,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.03223,52.244999,783.724976,0.20764,2
m00025,1,2026-07-22T08:48:10.902395Z,45,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.120055,2
m00027,1,2026-07-22T08:48:11.022450Z,63,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.05298,52.244999,784.090027,0.193574,2
m00030,1,2026-07-22T08:48:11.216024Z,74,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.01758,52.244999,784.132813,0.210586,2
m00033,1,2026-07-22T08:48:11.426610Z,99,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09717,52.244999,783.990234,0.309116,2
m00036,1,2026-07-22T08:48:11.735726Z,111,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.0957,52.244999,783.996033,0.117537,2
m00038,1,2026-07-22T08:48:11.853263Z,119,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.206652,2
m00041,1,2026-07-22T08:48:12.059915Z,161,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.325136,2
m00044,1,2026-07-22T08:48:12.385051Z,182,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07129,52.244999,783.782776,0,2
m00046,1,2026-07-22T08:48:12.385051Z,188,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.27911,2
m00050,1,2026-07-22T08:48:12.664161Z,200,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.261597,2
m00052,1,2026-07-22T08:48:12.925758Z,216,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08008,52.244999,784.040955,0.102037,2
m00054,1,2026-07-22T08:48:13.027795Z,237,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.05615,52.244999,784.085327,0.199686,2
m00057,1,2026-07-22T08:48:13.227481Z,259,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.01001,52.244999,784.140259,0.36769,2
m00060,1,2026-07-22T08:48:13.595171Z,278,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.19011,2
m00063,1,2026-07-22T08:48:13.785281Z,291,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08203,52.244999,783.805481,0.097672,2
m00065,1,2026-07-22T08:48:13.882953Z,315,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10107,52.244999,783.969849,0.241585,2
m00068,1,2026-07-22T08:48:14.124538Z,325,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.255608,2
m00070,1,2026-07-22T08:48:14.380146Z,340,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10229,52.244999,783.961975,0.281103,2
m00072,1,2026-07-22T08:48:14.661249Z,349,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.03418,52.244999,783.727295,0.165071,2
m00074,1,2026-07-22T08:48:14.826320Z,358,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.04492,52.244999,783.740723,0.162155,2
m00076,1,2026-07-22T08:48:14.988475Z,374,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.221573,2
m00078,1,2026-07-22T08:48:15.210048Z,379,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
m03959,1,2026-07-22T08:52:13.216277Z,11259,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09155,52.244999,784.010071,0.363784,2
m03962,1,2026-07-22T08:52:13.580061Z,11289,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.120549,2
m03965,1,2026-07-22T08:52:13.700610Z,11331,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.238609,2
m03971,1,2026-07-22T08:52:13.939219Z,11361,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.234116,2
m03974,1,2026-07-22T08:52:14.173335Z,11371,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08984,52.244999,784.015808,0.283111,2
m03978,1,2026-07-22T08:52:14.456446Z,11382,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10498,52.244999,783.932922,0.158564,2
m03980,1,2026-07-22T08:52:14.615010Z,11391,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,52aa3d9899596478,3596.979,51.744999,783.935852,3596.02612,52.244999,783.718079,0.323117,2
m03984,1,2026-07-22T08:52:14.938127Z,11423,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09131,52.244999,783.831116,0.000498,2
m03986,1,2026-07-22T08:52:14.938625Z,11437,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10522,52.244999,783.926636,0.20008,2
m03990,1,2026-07-22T08:52:15.138705Z,11447,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.251104,2
m03993,1,2026-07-22T08:52:15.389809Z,11461,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,52aa3d9899596478,3596.979,51.744999,783.935852,3596.02539,52.244999,783.717224,0.200084,2
m04000,1,2026-07-22T08:52:15.589893Z,11468,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.271231,2
m04004,1,2026-07-22T08:52:15.861124Z,11489,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,52aa3d9899596478,3596.979,51.744999,783.935852,3596.03711,52.244999,783.730774,0.323137,2
m04006,1,2026-07-22T08:52:16.184261Z,11494,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.203085,2
m04009,1,2026-07-22T08:52:16.387346Z,11498,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.02173,52.244999,784.128662,0.204091,2
m04012,1,2026-07-22T08:52:16.591437Z,11501,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.240131,2
m04015,1,2026-07-22T08:52:16.831568Z,11517,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.193564,2
m04018,1,2026-07-22T08:52:17.025132Z,11524,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10254,52.244999,783.961182,0.210078,2
m04023,1,2026-07-22T08:52:17.235210Z,11530,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,52aa3d9899596478,3596.979,51.744999,783.935852,3596.03784,52.244999,783.731689,0.130047,2
m04029,1,2026-07-22T08:52:17.365257Z,11537,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.200067,2
m04032,1,2026-07-22T08:52:17.565324Z,11541,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,52aa3d9899596478,3596.979,51.744999,783.935852,3596.01563,52.244999,783.707153,0.204088,2
m04035,1,2026-07-22T08:52:17.769412Z,11554,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
m07599,2,2026-07-22T09:02:30.565546Z,30231,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.24315,2
m07603,1,2026-07-22T09:02:30.808696Z,30244,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.0249,52.244999,784.125366,0.189611,2
m07605,1,2026-07-22T09:02:30.998307Z,30246,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06763,52.244999,784.066406,0.315672,2
m07608,1,2026-07-22T09:02:31.313979Z,30258,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.16311,2
m07612,1,2026-07-22T09:02:31.477089Z,30273,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09497,52.244999,783.998535,0.221631,2
m07614,1,2026-07-22T09:02:31.698720Z,30282,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.42178,2
m07616,1,2026-07-22T09:02:32.120500Z,30286,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
m07618,1,2026-07-22T09:02:32.120500Z,30288,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09326,52.244999,784.004639,0.404212,2
m07620,1,2026-07-22T09:02:32.524712Z,30301,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.269631,2
m07622,1,2026-07-22T09:02:32.794343Z,30304,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.000499,2
m07624,1,2026-07-22T09:02:32.794842Z,30329,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10229,52.244999,783.878784,0.388688,2
m07627,1,2026-07-22T09:02:33.183530Z,30332,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.02295,52.244999,784.127319,0.170072,2
m07631,1,2026-07-22T09:02:33.353602Z,30336,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,3,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07349,52.244999,783.786987,0.261116,2
