ObservationId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
m07515,1,2026-07-22T09:01:52.601589Z,29459,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,1af684804725ad36,3511.49097,5.110001,862.289551,3515.80103,5.610001,860.905579,1.246685,2
m07519,1,2026-07-22T09:01:53.848274Z,29536,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,6631febb5aabde97,3514.87109,5.110001,861.204285,3518.94336,5.610001,858.44281,213.544785,2
m09193,1,2026-07-22T09:05:27.393059Z,35614,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,d709247e2650c849,3513.46338,5.110001,858.455017,3518.08447,5.610001,852.768677,2.689412,2
m09201,1,2026-07-22T09:05:30.082471Z,35762,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,083661dc375e9bef,3517.26685,5.1,850.904114,3529.40332,5.610001,850.882446,130.1426,2
m09421,1,2026-07-22T09:07:40.225071Z,40064,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,bee37fa0488ef71c,3541.62524,5.110001,875.278259,3546.35449,5.810712,871.739746,0.990949,2
m09428,1,2026-07-22T09:07:41.216020Z,40138,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,3dd86dd072edf60e,3545.55762,5.308144,872.335754,3551.93604,5.610001,867.380981,2.349969,2
m09432,1,2026-07-22T09:07:43.565989Z,40259,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,e23bc46feef1e8fd,3551.27271,5.110001,867.896301,3553.96753,5.610001,864.622986,8.215793,2
m09452,1,2026-07-22T09:07:51.781782Z,40708,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,9f1de205ae58fa0b,3552.40894,5.110001,869.025391,3555.37891,6.438126,871.201599,4.321908,2
m09468,1,2026-07-22T09:07:56.103690Z,41138,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,c259bfc4a3d8f649,3557.70923,6.587552,881.403137,3562.17017,8.94285,886.175903,188.88008,2
m09825,1,2026-07-22T09:11:04.983770Z,47426,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,8316dd30ba35c455,3500.84619,9.324498,919.488464,3501.09448,9.24848,916.191406,0.874854,2
m09830,1,2026-07-22T09:11:05.858624Z,47452,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,4850306719255774,3501.00806,9.899179,917.096191,3501.39746,7.049393,912.212585,1.495667,2
m09836,1,2026-07-22T09:11:07.354291Z,47487,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,70988e6fa72e01cd,3501.32813,6.680771,913.08197,3502.41699,5.638771,906.15033,1.583027,2
m09840,1,2026-07-22T09:11:08.937318Z,47535,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,d14727a8218e23f3,3502.28442,5.240793,906.994934,3503.14038,5.610001,896.686035,19.439155,2
m09897,1,2026-07-22T09:11:28.376473Z,48316,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,874c0acb5e4cc701,3508.52734,5.110001,892.870422,3512.07983,5.610001,895.096069,1.219999,2
m09901,1,2026-07-22T09:11:29.596472Z,48345,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,9a4f4d4120e11af0,3511.30005,5.110001,894.607483,3517.37451,5.610001,891.631226,1.571375,2
m09906,1,2026-07-22T09:11:31.167847Z,48596,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,dd59be16451d7d9f,3516.53638,5.110001,892.041809,3520.32935,5.610001,890.315796,4.336225,2
m09911,1,2026-07-22T09:11:35.504072Z,48885,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,3e6868a3b75153bc,3519.47388,5.110001,890.705139,3523.23071,6.193271,890.150391,1.158028,2
m09916,1,2026-07-22T09:11:36.662100Z,48931,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,85374f62bd2ca012,3522.39038,5.110001,890.021301,3527.37646,6.498569,891.148926,1.247328,2
m09920,1,2026-07-22T09:11:37.909428Z,49005,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,8838212ee466394c,3526.51831,5.110001,890.920471,3533.81274,7.245575,889.940125,6.446982,2
m09933,1,2026-07-22T09:11:44.356410Z,49364,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,86544bd6f0da3327,3535.61157,8.99894,903.834106,3544.55859,6.70932,903.143921,2.086157,2
m09940,1,2026-07-22T09:11:46.442567Z,49490,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,8a8b1bf20c8a4927,3543.62939,6.025207,903.376648,3547.53809,7.445605,904.002136,4.457534,2
m09946,1,2026-07-22T09:11:50.900101Z,49710,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,062713689ed55034,3548.65796,6.850564,905.509766,3555.07056,8.610001,905.748718,31.181069,2
m09973,1,2026-07-22T09:12:22.081170Z,50343,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,bbafe4baf641da1f,3555.10449,8.070761,913.187744,3559.31738,8.668796,913.411926,427.793612,2
m10437,1,2026-07-22T09:19:29.874782Z,59189,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,0b8372108da86f8b,3501.08643,9.116824,920.977539,3505.32471,9.904122,922.541199,1.099985,2
m10440,1,2026-07-22T09:19:30.974767Z,59212,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,1,54eea4f492e8d442,3504.55176,9.241648,922.256104,3507.37085,8.881106,924.184875,0,2
m13212,1,2026-07-22T09:45:54.665520Z,77028,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,1a4caf8983c9328d,3589.66602,5.1,889.090332,3579.36035,6.590729,893.358521,1.639638,2
m13216,1,2026-07-22T09:45:56.305158Z,77092,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,5dee655e22f8b5c5,3583.00952,3.773568,891.847107,3570.26538,7.735182,890.091309,74.560788,2
m13453,1,2026-07-22T09:47:10.865946Z,81199,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,bc7fd36c17cc8198,3502.3833,5.110001,855.335022,3504.55005,5.610001,856.417603,0.589752,2
m13456,1,2026-07-22T09:47:11.455698Z,81217,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,f23d813e763a94d4,3503.72705,5.110001,856.00647,3508.69409,6.384966,855.476746,1.286415,2
m13460,1,2026-07-22T09:47:12.742113Z,81314,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,7419b1e38a7bb415,3507.79126,5.110001,855.573059,3514.1106,5.610001,856.71051,1.943199,2
m13469,1,2026-07-22T09:47:14.685312Z,81487,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,102da8c966ca37ca,3513.23462,5.110001,856.718384,3518.65625,5.610001,854.942566,18.236743,2
m13497,1,2026-07-22T09:47:32.922055Z,81842,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,edb8f0fca873219f,3517.78931,5.110001,855.226501,3519.44287,5.610001,857.456726,0.480581,2
m13502,1,2026-07-22T09:47:33.402636Z,81858,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,91c0d0c89f4eac84,3518.95996,5.110001,856.805664,3520.76294,5.610001,861.909729,1.391047,2
m13505,1,2026-07-22T09:47:34.793683Z,81889,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,cdb0420d8bf9d4ae,3520.49463,5.110001,860.998718,3522.65454,5.815,868.379639,24.903468,2
m13563,1,2026-07-22T09:47:59.697151Z,83292,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,1c3e145186751abe,3542.38208,7.69458,893.090881,3556.61646,6.108743,881.067017,1.807224,2
m13567,1,2026-07-22T09:48:01.504375Z,83398,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,1d0c1555d9a4a577,3549.39941,6.453176,886.430237,3558.85059,5.610001,872.162476,13.644221,2
m13586,1,2026-07-22T09:48:15.148596Z,83967,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,6b0e677c6c041fbc,3594.2207,5.110001,864.447021,3589.91089,6.623551,866.303406,1.386096,2
m13589,1,2026-07-22T09:48:16.534692Z,84035,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,1f741394ba2d2fe7,3590.80957,5.110001,865.916321,3586.55981,5.610001,869.956238,1.256565,2
m13595,1,2026-07-22T09:48:17.791257Z,84108,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,bc5725c92d461af2,3587.26025,5.110001,869.290405,3580.51611,5.610001,873.207214,10.629708,2
m13626,1,2026-07-22T09:48:28.420965Z,84764,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,01e90fdca44e11ca,3585.52686,5.110001,865.676636,3583.81006,5.610001,869.716003,1.103965,2
m13633,1,2026-07-22T09:48:29.524930Z,84819,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,514624f7607f8ab7,3584.16113,5.110001,868.889404,3578.99219,5.610001,866.958984,1.396594,2
m13637,1,2026-07-22T09:48:30.921524Z,84890,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,2e113ac5843b2973,3579.86768,5.110001,867.285889,3570.48779,5.610001,868.539246,2.076048,2
m13642,1,2026-07-22T09:48:32.997572Z,85005,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,f7eb6e5792091a8e,3571.28467,5.110001,868.174927,3561.92285,6.26871,869.030151,28.749628,2
m13726,1,2026-07-22T09:49:01.747200Z,86564,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,8a33ca2d396bfcc2,3522.85132,5.110001,880.649109,3522.14722,5.815,872.641113,232.013702,2
m14226,1,2026-07-22T09:52:53.760902Z,91694,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,d9c543c8004ab8bc,3524.39819,5.110001,883.607605,3524.87134,5.610001,881.128784,1.564882,2
m14232,1,2026-07-22T09:52:55.325784Z,91756,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:7988C997,3,e56a14e5fc3ca1a9,3523.3728,5.110001,877.676697,3524.96265,5.610001,871.070251,0,2
m10907,1,2026-07-22T09:24:21.075788Z,64546,leash,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,0717a327014e409c,3451.06177,0,833.598938,3451.26929,0.009869,856.203003,5.73238,2
m10913,1,2026-07-22T09:24:26.808168Z,64601,leash,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,cc2ef07f02364fe2,3451.05225,0.01,855.556885,3451.56519,0.892165,852.259827,1.99166,2
m10916,1,2026-07-22T09:24:28.799828Z,64620,leash,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A3,5,e6495f7bb0673d03,3451.37012,0.01,853.51178,3454.21289,0.892165,846.437866,0,2
m10910,1,2026-07-22T09:24:23.976837Z,64574,leash,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988C9A6,14,ef7ea2f4caa7210d,3448.78491,1.878376,893.437134,3453.75146,1.025606,873.921082,0,2
m02867,1,2026-07-22T08:50:34.005368Z,7758,leash,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:7988C9F4,1,ae0b4b20a5f412e9,3620.49854,51.744999,784.848694,3612.18042,52.5,787.760315,6.275983,2
m02953,1,2026-07-22T08:50:40.281351Z,7974,leash,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:7988C9F4,1,7df020e2965951fd,3612.94678,52.134998,787.473389,3612.1626,52.5,788.252075,0,2
