ObservationId,CapturedUtc,Sequence,Behavior,Disposition,Confidence,DecisionReasons,Influences,MetadataResolution,NpcFamily,MonsterData,Level,PlayfieldId,Name,RuntimeIdentity,RuntimeGeneration,RouteSignature,CurrentX,CurrentY,CurrentZ,DestinationX,DestinationY,DestinationZ,HorizontalDistance,PathCount
m00025,2026-07-22T13:24:56.593381Z,49,spawn,Rejected,49,metadata_unresolved,,unresolved,,,,,Malfunctioning Cleaning Robot,SimpleChar:798914D2,1,a0bfd456bdd77f35,3597.57422,51.744999,772.982666,3596.8396,52.5,772.253479,1.035075,2
m00026,2026-07-22T13:24:56.793472Z,50,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00027,2026-07-22T13:24:56.793472Z,51,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.02686,52.244999,783.718933,0.976537,2
m00028,2026-07-22T13:24:56.793472Z,52,spawn,Rejected,49,metadata_unresolved,,unresolved,,,,,Malfunctioning Cleaning Robot,SimpleChar:798914D2,1,b509ad96c11cb03d,3597.54761,51.744999,772.956421,3597.25244,52.5,772.162109,0.847382,2
m00029,2026-07-22T13:24:56.993583Z,54,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2eb3373b9dba6082,3596.81177,51.744999,788.208923,3596.02881,52.244999,788.427734,0.81296,2
m00030,2026-07-22T13:24:56.993583Z,55,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m00031,2026-07-22T13:24:56.993583Z,56,spawn,Rejected,49,metadata_unresolved,,unresolved,,,,,Malfunctioning Cleaning Robot,SimpleChar:798914D2,1,a93824fe3578eee4,3597.54761,51.744999,772.956421,3596.77466,52.5,772.198059,1.08285,2
m00032,2026-07-22T13:24:57.234211Z,61,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,1,2a55b64174084910,3566.07837,5.110001,825.004456,3566.38452,5.110001,816.379089,8.630799,2
m00033,2026-07-22T13:24:57.234211Z,62,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2eb3373b9dba6082,3596.81177,51.744999,788.208923,3596.01343,52.244999,788.405151,0.822102,2
m00034,2026-07-22T13:24:57.234211Z,63,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m00035,2026-07-22T13:24:57.438375Z,72,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00036,2026-07-22T13:24:57.438375Z,73,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:797FD582,1,4e4c645d0e7ee55d,3540.35986,5.110001,793.475159,3542.98096,6.91,778.708862,14.997123,2
m00037,2026-07-22T13:24:57.438375Z,74,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m00038,2026-07-22T13:24:57.628474Z,75,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00039,2026-07-22T13:24:57.628474Z,76,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.0249,52.244999,783.716858,0.97891,2
m00040,2026-07-22T13:24:57.868137Z,78,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00041,2026-07-22T13:24:57.868137Z,79,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m00042,2026-07-22T13:24:58.108268Z,80,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00043,2026-07-22T13:24:58.108268Z,81,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09839,52.244999,783.857422,0.884096,2
m00044,2026-07-22T13:24:58.508449Z,91,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00045,2026-07-22T13:24:58.508449Z,92,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06421,52.244999,784.072327,0.924914,2
m00046,2026-07-22T13:24:58.508449Z,93,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00047,2026-07-22T13:24:58.508449Z,94,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m00048,2026-07-22T13:24:58.508449Z,95,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,f482fab43428546d,3598.68604,51.744999,788.191589,3598.8042,52.5,787.227234,0.971567,2
m00049,2026-07-22T13:24:58.748067Z,97,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2eb3373b9dba6082,3596.81177,51.744999,788.208923,3596.07251,52.244999,788.599792,0.836232,2
m00050,2026-07-22T13:24:58.748067Z,98,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m00051,2026-07-22T13:24:58.748067Z,99,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,f482fab43428546d,3598.68604,51.744999,788.191589,3598.75708,52.5,787.175903,1.018167,2
m00052,2026-07-22T13:24:58.988187Z,100,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00053,2026-07-22T13:24:58.988687Z,101,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08472,52.244999,784.029602,0.899181,2
m00054,2026-07-22T13:24:58.988687Z,102,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,0eaa95bc4f34153e,3598.6875,51.744999,788.168274,3599.03589,52.5,787.297852,0.937555,2
m00055,2026-07-22T13:24:59.188298Z,104,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00056,2026-07-22T13:24:59.188298Z,105,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m00057,2026-07-22T13:24:59.188298Z,106,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,9aabf67ed99b9b54,3598.6875,51.744999,788.168274,3599.27759,52.5,787.113708,1.208435,2
m00058,2026-07-22T13:24:59.428448Z,114,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2eb3373b9dba6082,3596.81177,51.744999,788.208923,3596.07104,52.244999,788.550903,0.815862,2
m00059,2026-07-22T13:24:59.428448Z,115,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.02808,52.244999,784.121765,0.968923,2
m00060,2026-07-22T13:24:59.670090Z,117,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00061,2026-07-22T13:24:59.670090Z,118,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.0769,52.244999,784.047974,0.909041,2
m00062,2026-07-22T13:24:59.670090Z,119,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Cleaning Robot,SimpleChar:798914A2,1,353ccabb52abb491,3611.01392,28.784023,878.782898,3604.42554,26.351088,878.832947,6.58857,2
m00063,2026-07-22T13:24:59.670090Z,120,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,ab88b37993c5d581,3598.79272,51.744999,787.980225,3598.70313,52.5,787.043335,0.941164,2
m00064,2026-07-22T13:24:59.870189Z,121,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2eb3373b9dba6082,3596.81177,51.744999,788.208923,3596.00903,52.244999,788.399292,0.825004,2
m00065,2026-07-22T13:24:59.870189Z,122,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.01025,52.244999,784.140076,0.990042,2
m00066,2026-07-22T13:24:59.870688Z,123,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,df3a91a8651e04b6,3598.79272,51.744999,787.980225,3598.77686,52.5,787.200562,0.779824,2
m00067,2026-07-22T13:25:00.293905Z,129,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00068,2026-07-22T13:25:00.293905Z,130,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10522,52.244999,783.926453,0.873831,2
m00069,2026-07-22T13:25:00.293905Z,131,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,ab88b37993c5d581,3598.79272,51.744999,787.980225,3598.70264,52.5,787.039246,0.945281,2
m00070,2026-07-22T13:25:00.574050Z,139,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2eb3373b9dba6082,3596.81177,51.744999,788.208923,3596.03809,52.244999,788.44397,0.808596,2
m00071,2026-07-22T13:25:00.574050Z,140,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m00072,2026-07-22T13:25:00.574050Z,141,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,df3a91a8651e04b6,3598.79272,51.744999,787.980225,3598.76001,52.5,787.180176,0.800717,2
m00073,2026-07-22T13:25:00.574050Z,143,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,1,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m00074,2026-07-22T13:25:00.574050Z,144,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10229,52.244999,783.96228,0.877108,2
m00075,2026-07-22T13:25:00.574050Z,145,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:798914EB,1,df3a91a8651e04b6,3598.79272,51.744999,787.980225,3598.78638,52.5,787.210754,0.769497,2
m00822,2026-07-22T13:25:56.705955Z,2235,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Cleaning Robot,SimpleChar:798914A2,2,d7f27161c0dc4ff7,3606.54321,27.153002,876.977539,3613.78589,29.743073,875.488525,7.394158,2
m00940,2026-07-22T13:26:08.374470Z,2708,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Cleaning Robot,SimpleChar:798912C9,2,6363701b7c08816a,3636.66382,40.984997,828.529175,3632.78101,40.876522,831.530701,4.907685,2
m00966,2026-07-22T13:26:10.821228Z,2765,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Cleaning Robot,SimpleChar:798912C9,2,504c5065be335701,3633.75464,40.984997,830.779907,3636.89868,40.876511,834.522583,4.888007,2
m00990,2026-07-22T13:26:13.941291Z,2940,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,103,203740,2,1044525,Protester,SimpleChar:7985C910,2,bfb9765ac6b6713a,3525.2041,5.110001,798.257019,3533.20996,5.110001,801.763245,8.739989,2
m01066,2026-07-22T13:26:20.159803Z,3179,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:7962A325,1,ce1c9f121859c6dc,3482.37207,7.495514,786.754395,3487.0957,5.110001,785.84668,4.810055,2
m01067,2026-07-22T13:26:21.687620Z,3198,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,complete_capture_stable_identity,25,17657,5,1044525,Garbage Flea,SimpleChar:79891110,1,370fa6fde4c7ab20,3453.07788,0.01,809.419495,3449.17236,0.484349,812.813599,5.174266,2
m01068,2026-07-22T13:26:22.630519Z,3235,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,0,26092,40,1044525,ICC Peacekeeper,SimpleChar:7962A325,1,42edcb0d4ae1729b,3485.7793,5.717036,786.131409,3487.2959,4.84033,782.97937,3.497917,2
m01069,2026-07-22T13:26:23.505051Z,3265,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,25,17657,6,1044525,Garbage Flea,SimpleChar:79891129,1,e3763d61ecf71f13,3453.59766,0.01,875.332397,3453.51245,0.636055,879.729492,4.397921,2
m01070,2026-07-22T13:26:23.754685Z,3266,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,complete_capture_stable_identity,25,17657,5,1044525,Garbage Flea,SimpleChar:79891124,1,754af15e114e792c,3453.73779,0.01,847.621033,3454.35864,0.892165,841.742859,5.91087,2
m01073,2026-07-22T13:26:25.034893Z,3277,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,complete_capture_stable_identity,25,17657,5,1044525,Garbage Flea,SimpleChar:79891110,1,03fa3d0f318ec29c,3450.21118,0.01,811.79657,3448.83936,0.48435,827.203064,15.467448,2
m01074,2026-07-22T13:26:25.034893Z,3278,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,137,26125,10,1044525,Leonora Marty,SimpleChar:78E0FC74,1,e47f471b38533c64,3441.41455,9.01,858.44165,3448.84668,9.050667,862.536926,8.485743,2
m01103,2026-07-22T13:26:52.668307Z,3666,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,complete_capture_stable_identity,25,17657,6,1044525,Garbage Flea,SimpleChar:79891129,2,e3763d61ecf71f13,3453.58887,0.01,875.411438,3453.51245,0.636055,879.729492,4.31873,2
m01110,2026-07-22T13:27:04.392164Z,3951,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,2,2eb3373b9dba6082,3596.81177,51.744999,788.208923,3596.07129,52.244999,788.553589,0.816765,2
m01111,2026-07-22T13:27:04.392164Z,3952,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m01112,2026-07-22T13:27:04.392164Z,3955,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,2,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m01113,2026-07-22T13:27:04.392164Z,3956,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m01114,2026-07-22T13:27:04.745836Z,3976,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,2,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m01115,2026-07-22T13:27:04.745836Z,3977,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.87385,2
m01116,2026-07-22T13:27:04.865893Z,3984,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,2,2cb044179e1c0e0f,3596.81177,51.744999,788.208923,3596.05518,51.744999,788.482483,0.804527,2
m01117,2026-07-22T13:27:04.865893Z,3985,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07202,52.244999,784.058167,0.915191,2
m01118,2026-07-22T13:27:05.035984Z,3999,spawn,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_spawn_observation,,later_scfu_same_generation,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,2,2eb3373b9dba6082,3596.81177,51.744999,788.208923,3596.04688,52.244999,788.706543,0.912514,2
