ObservationId,CapturedUtc,Sequence,Behavior,Disposition,Confidence,DecisionReasons,Influences,MetadataResolution,NpcFamily,MonsterData,Level,PlayfieldId,Name,RuntimeIdentity,RuntimeGeneration,RouteSignature,CurrentX,CurrentY,CurrentZ,DestinationX,DestinationY,DestinationZ,HorizontalDistance,PathCount
m03506,2026-07-22T13:47:07.206259Z,38070,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,a1bde842f59c19fa,3352.00342,4.413728,662.588501,3361.22314,3.607527,665.551086,9.684015,2
m03520,2026-07-22T13:47:25.278867Z,38714,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,b207a99f26550b22,3367.52295,2.331942,670.187927,3370.91235,2.91,672.174438,3.928646,2
m03522,2026-07-22T13:47:25.557511Z,38724,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,65d9741fbc38d221,3368.13965,2.239593,670.684265,3373.7561,2.761264,670.121887,5.644535,2
m03525,2026-07-22T13:47:26.800547Z,38753,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,c4f609e7455e0454,3372.79517,2.352487,670.218079,3378.17603,2.61,675.890747,7.818748,2
m03531,2026-07-22T13:47:28.409593Z,38805,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,b8656fb43a8e33c8,3377.48999,2.11,675.167847,3385.54858,2.61,677.126221,8.293136,2
m03535,2026-07-22T13:47:37.879158Z,39098,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,a2a7113ec7f3ba52,3384.68042,2.11,676.915161,3387.98193,2.61,679.351501,4.103135,2
m03537,2026-07-22T13:47:38.268392Z,39112,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,76518bed0292a87c,3387.46411,2.11,678.182373,3388.56738,2.61,681.315613,3.321806,2
m03538,2026-07-22T13:47:38.811706Z,39141,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,334e80decc1454a5,3386.86743,2.11,679.40802,3387.21582,3.190574,683.656982,4.263221,2
m03539,2026-07-22T13:47:39.211413Z,39148,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,216f31eddea87af5,3387.33936,2.11,678.877319,3390.3667,3.150445,684.749817,6.606892,2
m03540,2026-07-22T13:47:39.211413Z,39149,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,6df6586c9f5951c2,3388.24878,2.11,680.411316,3390.03149,3.130388,684.611206,4.562579,2
m03541,2026-07-22T13:47:39.960324Z,39178,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,cbb6aa07a0c63294,3387.14575,2.11,682.80481,3391.56958,3.286428,688.735962,7.399246,2
m03542,2026-07-22T13:47:40.080401Z,39187,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,6c47bd650b84b8bd,3389.64917,2.11,683.710327,3392.90308,3.264721,686.43927,4.246771,2
m03543,2026-07-22T13:47:40.630711Z,39203,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,9c5608a95fe33bab,3389.97217,2.11,683.984314,3395.23853,3.296598,689.125549,7.359813,2
m03544,2026-07-22T13:47:41.196489Z,39230,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,15839849510f5fd9,3392.15088,2.11,685.808411,3399.59888,3.289825,686.452454,7.475794,2
m03546,2026-07-22T13:47:41.636753Z,39252,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,76657d6199bea0d0,3391.06763,2.11,688.0625,3400.448,2.61,689.720886,9.525838,2
m03547,2026-07-22T13:47:42.283611Z,39267,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,f49de30bf5d8af4a,3394.5813,2.11,688.483887,3404.95923,3.398491,690.656982,10.603008,2
m03549,2026-07-22T13:47:42.966617Z,39312,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,c86cabc42d7d7e14,3398.61743,2.11,686.367554,3407.24658,3.253965,688.879211,8.987249,2
m03550,2026-07-22T13:47:43.487011Z,39323,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,a523bf85b191e660,3398.3208,2.11,689.34491,3410.41553,2.61,687.980774,12.171416,2
m03551,2026-07-22T13:47:45.037274Z,39428,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,621e00303224b604,3404.0293,2.11,690.46228,3412.95117,2.61,688.577026,9.118879,2
m03552,2026-07-22T13:47:45.216844Z,39435,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,7d7136a5abbc394f,3406.37231,2.11,688.624817,3413.06201,2.61,688.4245,6.692698,2
m03553,2026-07-22T13:47:45.847629Z,39477,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,7534ff2263c4f5ee,3409.43823,2.11,688.116516,3413.71191,2.61,691.218933,5.281035,2
m03555,2026-07-22T13:47:53.532099Z,39615,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,46c7e8a7427979ae,3412.18237,2.11,688.450806,3415.62939,2.821145,687.802734,3.507413,2
m03556,2026-07-22T13:47:53.671686Z,39622,leash,Rejected,49,path_interrupted_by_stop_command,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,8f0626941f553259,3413.05518,2.11,690.742004,3415.87012,2.905274,689.385681,3.12466,2
m03558,2026-07-22T13:47:54.352067Z,39643,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,053269710f981ce1,3414.64722,2.11,687.987305,3418.02197,3.62549,684.693298,4.715869,2
m03568,2026-07-22T13:48:07.584753Z,40010,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,f51cc38d5785d6c4,3428.43311,2.11,667.295349,3428.74072,2.61,670.33252,3.052709,2
m03570,2026-07-22T13:48:08.138040Z,40038,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,001e18492f6bd445,3430.22095,2.11,669.82605,3432.99951,3.075237,672.063232,3.567265,2
m03571,2026-07-22T13:48:08.387657Z,40050,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,42ce7212d701b015,3428.6438,2.11,669.37561,3431.61743,2.966977,672.899414,4.610821,2
m03572,2026-07-22T13:48:08.921891Z,40065,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,2ce8c7a1a01c1b42,3432.34277,2.11,671.534668,3435.52271,3.410999,674.621277,4.431611,2
m03574,2026-07-22T13:48:09.559197Z,40077,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,a53ebec5c20514cc,3431.10205,2.11,672.288147,3438.06763,2.61,675.748108,7.777573,2
m03575,2026-07-22T13:48:10.207744Z,40123,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,7e0824c92154f1d3,3434.8623,2.11,673.980042,3438.94507,2.989727,677.010925,5.084807,2
m03577,2026-07-22T13:48:11.217739Z,40179,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,af17d6a1ff212ed6,3437.28955,2.11,675.361755,3443.28931,3.190677,679.683777,7.394389,2
m03578,2026-07-22T13:48:11.417833Z,40185,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,c0c48f6bec5c37fc,3438.23193,2.11,676.481506,3446.23291,2.61,680.398743,8.908447,2
m03580,2026-07-22T13:48:12.819584Z,40207,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,8ab76bb753fcf903,3442.51953,2.11,679.129272,3449.41602,2.61,688.010132,11.244165,2
m03581,2026-07-22T13:48:13.640032Z,40214,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,d76795de27a4622f,3445.40015,2.11,679.991089,3450.87402,2.61,689.411133,10.894975,2
m03583,2026-07-22T13:48:14.979784Z,40233,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,8395e0d2fb6f24b3,3447.97632,2.11,686.155823,3460.10083,2.61,692.127869,13.515512,2
m03584,2026-07-22T13:48:15.139861Z,40247,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,86f660b618b28f3d,3449.44873,2.11,686.958313,3460.85864,2.61,692.544861,12.704155,2
m03591,2026-07-22T13:48:29.944739Z,40534,leash,Rejected,49,path_interrupted_by_stop_command,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,10243e02ccaf605f,3461.6814,2.11,696.456482,3465.70752,2.61,698.353943,4.450843,2
m03593,2026-07-22T13:48:30.144847Z,40560,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,297dc0da8635a337,3464.51221,2.11,695.174255,3469.20288,2.61,697.551331,5.2586,2
m03605,2026-07-22T13:48:49.595140Z,41008,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,efd6eec715182412,3486.63525,2.11,693.972656,3489.46533,2.61,693.018494,2.9866,2
m03607,2026-07-22T13:48:50.215438Z,41029,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,ed0450e47d02a6a7,3488.64307,2.11,693.295654,3493.65771,2.61,693.07019,5.019706,2
m03608,2026-07-22T13:48:50.866305Z,41055,leash,Rejected,49,path_interrupted_by_stop_command,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,ff470231f66f1c05,3491.77515,2.11,691.551453,3494.58032,2.61,692.490051,2.958031,2
m03609,2026-07-22T13:48:50.866305Z,41056,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,f8c253ab4e861735,3490.39697,2.11,690.69812,3495.56689,2.61,690.372314,5.180176,2
m03611,2026-07-22T13:48:51.508144Z,41075,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,692adc0aab1ce8c9,3492.77686,2.11,693.109802,3499.97705,2.61,693.504089,7.210978,2
m03613,2026-07-22T13:48:52.118996Z,41098,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,2c93370d407a750a,3494.68628,2.11,690.427734,3501.49414,2.61,692.950256,7.26017,2
m03616,2026-07-22T13:48:53.368189Z,41130,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,e9be652338a325a7,3499.07837,2.11,693.454895,3504.33081,2.61,693.722778,5.259267,2
m03617,2026-07-22T13:48:53.940012Z,41155,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,40cb1505105c005d,3500.72632,2.11,692.665649,3504.27393,2.61,693.714111,3.699298,2
m03618,2026-07-22T13:49:00.108215Z,41248,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,7b37738f0d1b8576,3502.05298,2.11,691.331055,3505.09644,2.61,690.674194,3.113537,2
m03621,2026-07-22T13:49:00.948159Z,41292,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,c5c03b6b3b62a98a,3504.26611,2.11,690.853455,3508.8562,3.008106,690.948853,4.591081,2
m03622,2026-07-22T13:49:01.148266Z,41300,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,adc6649ed58da585,3505.10571,2.11,691.935059,3511.02466,2.61,692.175171,5.923818,2
m03623,2026-07-22T13:49:01.358867Z,41309,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,e399071680ca76e9,3505.57959,2.11,691.046326,3511.26416,3.073005,689.012207,6.037547,2
m03624,2026-07-22T13:49:02.378789Z,41344,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,5b8aa0d254ed785e,3508.01685,2.11,690.931396,3514.81885,2.874631,689.354919,6.982298,2
m03628,2026-07-22T13:49:04.156854Z,41394,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,195b6eceba7fda44,3513.96191,2.11,689.553589,3524.47388,2.61,685.372986,11.312778,2
m03629,2026-07-22T13:49:04.556272Z,41414,leash,Rejected,49,path_interrupted_by_stop_command,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,d7624928d4a6523b,3516.10791,2.11,687.133423,3525.18652,2.61,683.215393,9.887978,2
m03636,2026-07-22T13:49:16.715284Z,41797,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,328b4d7bdf55c76b,3526.57886,2.11,677.638855,3528.47974,2.61,681.392273,4.207314,2
m03638,2026-07-22T13:49:17.813062Z,41886,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,d475b27e0a2e627c,3527.88379,2.11,679.62793,3534.02856,2.61,679.464355,6.146947,2
m03639,2026-07-22T13:49:17.813062Z,41887,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,0cfb2cb39100a3ec,3528.05444,2.11,680.551575,3533.36499,2.61,680.19165,5.322733,2
m03641,2026-07-22T13:49:19.095378Z,41911,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,2b217ba366a2edef,3532.55103,2.11,680.246887,3539.02393,2.61,683.317383,7.164243,2
m03642,2026-07-22T13:49:19.295494Z,41912,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,fc71d82782d6d0b8,3533.18726,2.150613,679.486755,3540.07153,2.61,686.267761,9.663085,2
m03644,2026-07-22T13:49:21.067526Z,41949,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,916561041658b580,3538.19531,2.11,682.924255,3545.90405,2.61,689.005127,9.818436,2
m03645,2026-07-22T13:49:21.267616Z,41952,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,49a698ed76d7be0a,3539.32471,2.11,685.532227,3549.42578,2.61,687.776489,10.347383,2
m03648,2026-07-22T13:49:22.567347Z,41975,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,17649,1,1044525,Engineer Automaton I,SimpleChar:798915BE,1,13e8daa84a94735e,3544.02295,2.11,687.521362,3554.34546,2.61,693.116455,11.741349,2
m03649,2026-07-22T13:49:22.998072Z,42001,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,5b1d5afb3a83bdd2,3547.7019,2.11,687.523071,3556.70166,2.61,692.42804,10.249605,2
m03652,2026-07-22T13:49:33.608111Z,42248,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,97,96195,1,1044525,Anger Manifestation,SimpleChar:798915B3,1,f04d2fd67be56914,3555.85693,2.11,691.912476,3559.29175,2.61,693.499207,3.78361,2
m03654,2026-07-22T13:49:33.738177Z,42276,leash,Promotable,100,complete_decoded_path;exact_identity_metadata;captured_leash_observation;combat_influence_preserved_for_behavior,combat,later_scfu_same_generation,95,96056,2,1044525,Bureaucrat Worker,SimpleChar:798915B6,1,3f5f43a68415f458,3556.16846,2.11,691.877686,3560.22314,2.61,692.278076,4.074401,2
