mission_ql,low_id,high_id,observed_item_ql,unknown,item_name,observation_count
24,31528,31528,1,0,Red Cloak Hood,4
24,31530,31530,1,0,Grey Cloak Hood,3
24,31531,31531,1,0,Green Cloak Hood,2
24,31532,31532,1,0,Brown Cloak Hood,1
24,31533,31533,1,0,Blue Cloak Hood,5
24,31534,31534,1,0,Black Cloak Hood,2
24,32071,32071,17,0,Nano Crystal (False Profession: Adventurer),3
24,32073,32073,33,0,Nano Crystal (False Profession: Bureaucrat),1
24,32074,32074,30,0,Nano Crystal (False Profession: Doctor),1
24,32076,32076,14,0,Nano Crystal (False Profession: Martial Artist),1
24,32079,32079,14,0,Nano Crystal (False Profession: Soldier),2
24,32080,32080,24,0,Nano Crystal (False Profession: Fixer),1
24,32103,32103,20,0,Nano Crystal (Shadow Crown),3
24,36778,36786,24,0,4 - 7 NCU Memory,2
24,42546,42546,17,0,Nano Crystal (Molecule Lance),2
24,43780,43780,14,0,Nano Crystal (Summon Fury Externalization),2
24,43930,43930,20,0,Nano Crystal (Team Field Dressings),1
24,43954,43954,27,0,Nano Crystal (Periodic Checkup),1
24,43955,43955,33,0,Nano Crystal (Physician's Skill),2
24,43987,43987,30,0,Nano Crystal (Cursory Examination),2
24,44195,44195,17,0,Nano Crystal (Protein Breakdown),3
24,44204,44204,20,0,Nano Crystal (Primitive Nano Gorger),1
24,45396,45396,24,0,Nano Crystal (Chemical Burn),2
24,45397,45397,24,0,Nano Crystal (Accelerated Decay),2
24,45398,45398,24,0,Nano Crystal (Accelerated Titanium Pellet),1
24,45400,45400,30,0,Nano Crystal (Aggressive Mutagen),1
24,45947,45947,24,0,Nano Crystal (Smiting Missile),3
24,45996,45996,33,0,Nano Crystal (Chilling Stream),2
24,45998,45998,30,0,Nano Crystal (Condensed Halon Jet),2
24,46007,46007,24,0,Nano Crystal (Brief Poison Fog),1
24,46040,46040,14,0,Nano Crystal (Perfected Automaton),2
24,46052,46052,24,0,Nano Crystal (Inferior Android),1
24,46058,46058,24,0,Nano Crystal (Lesser Android),1
24,46073,46073,33,0,Nano Crystal (Android),1
24,46075,46075,30,0,Nano Crystal (Common Android),1
24,46427,46427,17,0,Nano Crystal (Limited Helper-bot),1
24,46444,46444,24,0,Nano Crystal (Executive-Grade Helper-Droid),1
24,46468,46468,14,0,Nano Crystal (Basic Helper-Droid),2
24,46475,46475,20,0,Nano Crystal (Advanced Helper),1
24,49819,49819,33,0,Nano Crystal (Challenger to Titan),2
24,49823,49823,14,0,Nano Crystal (Brave Challenger to Cyclops),1
24,55683,55682,24,0,Pharma Tech Tutoring Device,1
24,55690,55689,24,0,Mechanical Engineering Tutoring Device,2
24,55692,55691,24,0,Field Quantum Physics Tutoring Device,1
24,55697,55696,24,0,Boosted Stim,1
24,55759,55759,20,0,Nano Crystal (Field of Sparks),2
24,55775,55775,24,0,Nano Crystal (Electrical Chastiser),3
24,55841,55841,30,0,Nano Crystal (Firefly's Fury),3
24,56004,56004,33,0,Nano Crystal (Lesser Musculature Command),1
24,56178,56178,14,0,Nano Crystal (Feet of Stone),3
24,56239,56239,33,0,Nano Crystal (Lesser Paralyze with Indecision),1
24,56241,56241,17,0,Nano Crystal (Lesser Hold Victim),3
24,56251,56251,27,0,Nano Crystal (Lesser Prolong Encounter),1
24,56266,56266,14,0,Nano Crystal (Lesser Embrace of Greed),1
24,70253,70252,24,0,Deflection Shield,1
24,70254,70251,24,0,Damage Shield Projector,1
24,70383,70383,33,0,Nano Crystal (Deflection Shield),2
24,70389,70389,30,0,Nano Crystal (Lesser Deflection Shield (Extended)),3
24,70390,70390,24,0,Nano Crystal (Lesser Deflection Shield),1
24,70398,70398,17,0,Nano Crystal (Minor Deflection Shield (Extended)),1
24,70412,70412,27,0,Nano Crystal (Total Mirror Shield Mk II),1
24,70558,85640,24,0,Battered Low-Tech Armor Boots,2
24,70559,85689,24,0,Battered Low-Tech Body Armor,5
24,70560,85688,24,0,Battered Low-Tech Female Body Armor,3
24,70561,85744,24,0,Battered Low-Tech Armor Sleeves,1
24,70562,85597,24,0,Battered Low-Tech Armor Gloves,2
24,70563,85558,24,0,Battered Low-Tech Armor Helmet,1
24,70564,85515,24,0,Battered Low-Tech Armor Pants,3
24,70565,85514,24,0,Battered Low-Tech Armor Shorts,2
24,70583,70583,33,0,Nano Crystal (Basic Protective Field),2
24,70610,70609,24,0,Bird of Prey,1
24,75355,75355,14,0,Nano Crystal (Harden Skin),2
24,75356,75356,33,0,Nano Crystal (Lesser Shen Protection),2
24,75416,75416,14,0,Nano Crystal (Minor Absorption Shield),1
24,78423,78423,33,0,Nano Crystal (Greater Health Funnel),1
24,81847,81847,20,0,Nano Crystal (Energized Fists),2
24,81929,81929,30,0,Nano Crystal (Hired Hands),1
24,81956,81956,14,0,Nano Crystal (Inject Poison),2
24,82070,82070,20,0,Nano Crystal (Restore Essence),1
24,82077,82077,33,0,Nano Crystal (Team Survival Technique),1
24,82078,82078,17,0,Nano Crystal (Team Rough Stitching),1
24,82080,82080,27,0,Nano Crystal (Survival Technique),1
24,82806,82806,20,0,Nano Crystal (Active Micro Entanglement),2
24,82838,82838,20,0,Nano Crystal (Pronouncement of Greatness),3
24,82839,82839,24,0,Nano Crystal (Sparrow Flight),3
24,83920,83919,24,0,Aggression Enhancer,1
24,83978,83978,27,0,Nano Crystal (Gouge Eyes),1
24,85270,85270,30,0,Nano Crystal (Falsify Medical Records),1
24,85274,85274,33,0,Nano Crystal (Active Distributed Entanglement),2
24,85320,85320,14,0,Nano Crystal (Lesser Enforced Sloth),1
24,85368,85369,24,0,Burst of Speed Stim,1
24,85477,21917,24,0,Worn Cyber Armor Sleeves,2
24,85481,85690,24,0,Battered Leather Vest,1
24,85500,85499,24,0,Inferior Chilled Plasteel Armor Pants,3
24,85501,22343,24,0,Inferior Heated Plasteel Armor Pants,1
24,85502,22339,24,0,Recruit-Issue Omni-Pol Forest Armor Pants,1
24,85504,27394,24,0,Recruit-Issue Omni-Pol Desert Armor Pants,3
24,85507,85506,24,0,Battered Nomad Armor Pants,5
24,85510,85509,24,0,Inferior Nail Armor Pants,1
24,85512,85511,24,0,Worn Metaplast Armor Pants,4
24,85513,22313,24,0,Basic Martial Artist Suit Pants,3
24,85516,22301,24,0,Inferior Kevlar Armor Pants,2
24,85519,85518,24,0,Battered Sid's Leather Armor Pants,1
24,85521,85520,24,0,Battered Leather Armor Pants,2
24,85525,85524,24,0,Inferior Raven's Energized Armor Pants,2
24,85526,22293,24,0,Inferior Energized Armor Pants,2
24,85530,85529,24,0,Worn Bau Cyber Armor Pants,2
24,85533,85532,24,0,Battered Light Combat Armor Pants,3
24,85548,22258,24,0,Inferior Heated Plasteel Armor Helmet,1
24,85549,22254,24,0,Recruit-Issue Omni-Pol Forest Armor Helmet,4
24,85551,27402,24,0,Recruit-Issue Omni-Pol Desert Armor Helmet,1
24,85554,85553,24,0,Battered Nomad Armor Helmet,5
24,85557,85556,24,0,Worn Metaplast Armor Helmet,4
24,85560,85559,24,0,Battered Sid's Leather Armor Helmet,2
24,85562,85561,24,0,Battered Leather Armor Helmet,1
24,85566,85565,24,0,Inferior Raven's Energized Armor Helmet,4
24,85567,22223,24,0,Inferior Energized Armor Helmet,2
24,85571,85570,24,0,Worn Bau Cyber Armor Helmet,2
24,85572,22219,24,0,Worn Cyber Armor Helmet,1
24,85586,85585,24,0,Inferior Chilled Plasteel Armor Gloves,3
24,85587,22208,24,0,Inferior Heated Plasteel Armor Gloves,2
24,85588,22204,24,0,Recruit-Issue Omni-Pol Forest Armor Gloves,3
24,85590,27396,24,0,Recruit-Issue Omni-Pol Desert Armor Gloves,3
24,85593,85592,24,0,Battered Nomad Armor Gloves,1
24,85596,85595,24,0,Worn Metaplast Armor Gloves,3
24,85598,22178,24,0,Inferior Kevlar Armor Gloves,3
24,85600,85599,24,0,Battered Sid's Leather Armor Gloves,1
24,85606,85605,24,0,Inferior Raven's Energized Armor Gloves,3
24,85607,22170,24,0,Inferior Energized Armor Gloves,1
24,85612,22166,24,0,Worn Cyber Armor Gloves,1
24,85626,85625,24,0,Inferior Chilled Plasteel Armor Boots,3
24,85627,22154,24,0,Inferior Heated Plasteel Armor Boots,2
24,85628,22150,24,0,Recruit-Issue Omni-Pol Forest Armor Boots,3
24,85630,27392,24,0,Recruit-Issue Omni-Pol Desert Armor Boots,4
24,85633,85632,24,0,Battered Nomad Armor Boots,1
24,85636,85635,24,0,Inferior Nail Armor Boots,1
24,85638,85637,24,0,Worn Metaplast Armor Boots,1
24,85639,22124,24,0,Basic Martial Artist Suit Boots,1
24,85641,22116,24,0,Inferior Kevlar Armor Boots,3
24,85643,85642,24,0,Battered Sid's Leather Armor Boots,1
24,85645,85644,24,0,Battered Leather Armor Boots,1
24,85649,85648,24,0,Inferior Raven's Energized Armor Boots,1
24,85650,22108,24,0,Inferior Energized Armor Boots,1
24,85655,22104,24,0,Worn Cyber Armor Boots,3
24,85674,85673,24,0,Inferior Chilled Plasteel Body Armor,1
24,85675,22076,24,0,Inferior Heated Plasteel Body Armor,2
24,85676,22072,24,0,Recruit-Issue Omni-Pol Forest Body Armor,2
24,85678,27398,24,0,Recruit-Issue Omni-Pol Desert Body Armor,7
24,85681,85680,24,0,Battered Nomad Body Armor,1
24,85684,85683,24,0,Inferior Nail Body Armor,2
24,85686,85685,24,0,Worn Metaplast Body Armor,2
24,85687,22046,24,0,Basic Martial Artist Suit Shirt,1
24,85692,22026,24,0,Inferior Kevlar Body Armor,2
24,85693,27389,24,0,Battered Flak Body Armor,2
24,85695,85694,24,0,Battered Sid's Leather Body Armor,2
24,85697,85696,24,0,Battered Leather Body Armor,1
24,85701,85700,24,0,Inferior Raven's Energized Body Armor,1
24,85702,22018,24,0,Inferior Energized Body Armor,2
24,85708,85707,24,0,Worn Bau Cyber Female Body Armor,1
24,85710,85709,24,0,Worn Bau Cyber Body Armor,1
24,85711,22014,24,0,Worn Cyber Female Body Armor,3
24,85712,22010,24,0,Worn Cyber Body Armor,2
24,85714,85713,24,0,Battered Light Combat Body Armor,1
24,85730,85729,24,0,Inferior Chilled Plasteel Armor Sleeves,2
24,85731,21967,24,0,Inferior Heated Plasteel Armor Sleeves,1
24,85732,21963,24,0,Recruit-Issue Omni-Pol Forest Armor Sleeves,3
24,85734,27400,24,0,Recruit-Issue Omni-Pol Desert Armor Sleeves,2
24,85740,85739,24,0,Inferior Nail Armor Sleeves,2
24,85742,85741,24,0,Worn Metaplast Armor Sleeves,1
24,85743,21937,24,0,Basic Martial Artist Suit Sleeves,3
24,85750,85749,24,0,Battered Leather Armor Sleeves,1
24,85754,85753,24,0,Inferior Raven's Energized Armor Sleeves,3
24,85755,21921,24,0,Inferior Energized Armor Sleeves,2
24,85759,85758,24,0,Worn Bau Cyber Armor Sleeves,3
24,85761,85760,24,0,Battered Light Combat Armor Sleeves,1
24,85874,85874,20,0,Nano Crystal (Ransack Skills (Minor)),1
24,85875,85875,30,0,Nano Crystal (Ransack Skills (Average)),1
24,85895,85895,14,0,Nano Crystal (Deprive Skills (Minor)),1
24,86441,86441,1,0,Keelarr Sunglasses,1
24,87472,87472,1,0,Tattoo,1
24,87475,87475,1,0,Tattoo,1
24,87476,87476,1,0,Tattoo,2
24,87477,87477,1,0,Tattoo,1
24,87478,87478,1,0,Tattoo,3
24,87483,87483,1,0,Tattoo,2
24,87893,87936,24,0,Trimmer - Divert Energy to Defense,1
24,88381,88382,24,0,Trimmer - Divert Energy to Hitpoints,1
24,88383,88384,24,0,Trimmer - Positive Aggressive-Defensive,2
24,88385,88386,24,0,Trimmer - Negative Aggressive-Defensive,2
24,90407,90407,17,0,Nano Crystal (Basic Humidity Extractor),1
24,93140,93140,17,0,Nano Crystal (Limited Grid Jump),1
24,95514,95515,24,0,NCU Coolant Sink,1
24,95532,95532,30,0,Nano Crystal (Subconscious Guidance),1
24,95723,95723,33,0,Nano Crystal (Combat Hardening),2
24,95727,95727,17,0,Nano Crystal (Boot Camp Toughness),4
24,95728,95728,14,0,Nano Crystal (Essence of Vitality),3
24,95731,95731,24,0,Nano Crystal (Essence of Might),2
24,95737,95737,33,0,Nano Crystal (Essence of Boundless Health),3
24,99138,99138,30,0,Nano Crystal (Quell Anger),2
24,99139,99139,14,0,Nano Crystal (Douse Anger),2
24,99212,99212,20,0,Nano Crystal (Temporary Glamor),1
24,99226,99226,33,0,Nano Crystal (Bend Will),1
24,99594,99594,17,0,Nano Crystal (Muscle Atrophy),1
24,99999,99999,1,0,"Body Tattoo, Back",1
24,100004,100004,1,0,"Body Tattoo, Front",2
24,100005,100005,1,0,"Body Tattoo, Front",2
24,100009,100009,1,0,"Body Tattoo, Back",1
24,100013,100013,1,0,Tattoo,1
24,100202,100202,17,0,Nano Crystal (Mongo Slam!),4
24,100224,100224,27,0,Nano Crystal (Aggressive Instincts),2
24,100229,100229,30,0,Nano Crystal (Enraged Mind),1
24,100264,100264,30,0,Nano Crystal (Berserk Rage),2
24,100452,100452,20,0,Nano Crystal (Distract with Trinkets),1
24,100454,100454,33,0,Nano Crystal (Bright Shiny Sparkling Thing),1
24,101193,101194,24,0,"Left-Arm Implant: Brawling, Shiny",1
24,101255,101256,24,0,"Right-Hand Implant: Martial Arts, Shiny",1
24,101305,101306,24,0,"Feet Implant: Melee. Init, Shiny",1
24,101309,101310,24,0,Imp/Proj AC Cluster - Faded (Waist),1
24,101311,101312,24,0,Imp/Proj AC Cluster - Bright (Chest),1
24,101313,101314,24,0,Imp/Proj AC Cluster - Shiny (Leg),1
24,101315,101316,24,0,Melee/Ma AC Cluster - Faded (Leg),1
24,101319,101320,24,0,Melee/Ma AC Cluster - Shiny (Chest),1
24,101321,101322,24,0,Energy AC Cluster - Faded (Waist),1
24,101323,101324,24,0,Energy AC Cluster - Bright (Leg),1
24,101325,101326,24,0,Energy AC Cluster - Shiny (Chest),1
24,101333,101371,24,0,Radiation AC Cluster - Faded (Right-Arm),2
24,101339,101340,24,0,1h Edged Weapon Cluster - Faded (Right-Hand),2
24,101341,101342,24,0,1h Edged Weapon Cluster - Bright (Right-Wrist),1
24,101345,101346,24,0,Melee Ener Cluster - Faded (Right-Wrist),1
24,101347,101348,24,0,Melee Ener Cluster - Bright (Left-Wrist),1
24,101349,101350,24,0,Melee Ener Cluster - Shiny (Head),1
24,101351,101352,24,0,2h Edged Cluster - Faded (Waist),2
24,101353,101354,24,0,2h Edged Cluster - Bright (Left-Arm),1
24,101355,101356,24,0,2h Edged Cluster - Shiny (Right-Arm),1
24,101359,101360,24,0,Piercing Cluster - Bright (Left-Arm),1
24,101361,101362,24,0,Piercing Cluster - Shiny (Right-Arm),1
24,101378,101379,24,0,Cold AC Cluster - Bright (Right-Hand),1
24,101384,101385,24,0,Nano Resist Cluster - Bright (Right-Wrist),2
24,101386,101387,24,0,Nano Resist Cluster - Shiny (Head),1
24,101390,101391,24,0,Fire AC Cluster - Bright (Left-Hand),1
24,101394,101395,24,0,Martial Arts Cluster - Faded (Left-Hand),1
24,101402,101403,24,0,Mult. Melee Cluster - Bright (Eye),1
24,101406,101334,24,0,1h Blunt Cluster - Faded (Right-Hand),1
24,101408,101409,24,0,Matter Crea Cluster - Faded (Eye),3
24,101410,101411,24,0,Matter Crea Cluster - Bright (Right-Hand),2
24,101412,101413,24,0,Matter Crea Cluster - Shiny (Head),1
24,101416,101417,24,0,Time & Space Cluster - Bright (Right-Hand),2
24,101418,101419,24,0,Time & Space Cluster - Shiny (Head),1
24,101422,101423,24,0,Nano Pool Cluster - Bright (Head),1
24,101424,101554,24,0,Nano Pool Cluster - Shiny (Chest),1
24,101427,101428,24,0,Sharp Obj Cluster - Shiny (Right-Wrist),1
24,101431,101432,24,0,Grenade Cluster - Bright (Eye),2
24,101433,101434,24,0,Grenade Cluster - Shiny (Right-Arm),2
24,101437,101438,24,0,Heavy Weapons Cluster - Bright (Eye),1
24,101449,101450,24,0,Pistol Cluster - Bright (Right-Hand),1
24,101451,101452,24,0,Pistol Cluster - Shiny (Right-Wrist),3
24,101453,101454,24,0,Rifle Cluster - Faded (Left-Wrist),1
24,101457,101458,24,0,Rifle Cluster - Shiny (Eye),1
24,101461,101462,24,0,MG / SMG Cluster - Bright (Right-Hand),1
24,101465,101466,24,0,Shotgun Cluster - Faded (Waist),2
24,101475,101476,24,0,Assault Rif Cluster - Shiny (Right-Arm),1
24,101483,101484,24,0,Melee. Init Cluster - Faded (Waist),1
24,101485,101486,24,0,Melee. Init Cluster - Bright (Leg),2
24,101489,101490,24,0,Ranged. Init Cluster - Faded (Right-Hand),1
24,101493,101494,24,0,Ranged. Init Cluster - Shiny (Right-Wrist),1
24,101495,101496,24,0,Physic. Init Cluster - Faded (Left-Arm),2
24,101503,101504,24,0,Bow Spc Att Cluster - Bright (Right-Hand),1
24,101505,101506,24,0,Bow Spc Att Cluster - Shiny (Head),3
24,101507,101508,24,0,Sensory Impr Cluster - Faded (Chest),2
24,101509,101510,24,0,Sensory Impr Cluster - Bright (Eye),1
24,101511,101512,24,0,Sensory Impr Cluster - Shiny (Head),1
24,101517,101518,24,0,First Aid Cluster - Shiny (Head),2
24,101523,101524,24,0,Treatment Cluster - Shiny (Head),1
24,101527,101528,24,0,Mech. Engi Cluster - Bright (Eye),1
24,101533,101534,24,0,Elec. Engi Cluster - Bright (Head),2
24,101537,101538,24,0,Matt.Metam Cluster - Faded (Left-Arm),1
24,101539,101540,24,0,Matt.Metam Cluster - Bright (Chest),1
24,101543,101544,24,0,Bio.Metamor Cluster - Faded (Waist),2
24,101547,101548,24,0,Bio.Metamor Cluster - Shiny (Head),1
24,101555,101556,24,0,Ranged Ener Cluster - Faded (Left-Hand),3
24,101557,101558,24,0,Ranged Ener Cluster - Bright (Eye),1
24,101561,101562,24,0,Multi Ranged Cluster - Faded (Eye),3
24,101563,101564,24,0,Multi Ranged Cluster - Bright (Right-Wrist),2
24,101565,101566,24,0,Multi Ranged Cluster - Shiny (Left-Wrist),1
24,101569,101570,24,0,Trap Disarm Cluster - Bright (Left-Hand),4
24,101579,101580,24,0,Adventuring Cluster - Faded (Chest),1
24,101581,101582,24,0,Adventuring Cluster - Bright (Waist),3
24,101583,101584,24,0,Adventuring Cluster - Shiny (Leg),2
24,101595,101596,24,0,Vehicle Air Cluster - Shiny (Eye),1
24,101605,101606,24,0,Tutoring Cluster - Bright (Ear),1
24,101609,101610,24,0,Brawling Cluster - Faded (Waist),1
24,101619,101620,24,0,Riposte Cluster - Shiny (Right-Wrist),2
24,101621,101622,24,0,Dimach Cluster - Faded (Waist),1
24,101623,101624,24,0,Dimach Cluster - Bright (Head),1
24,101631,101632,24,0,Parry Cluster - Shiny (Right-Wrist),1
24,101633,101634,24,0,Sneak Atck Cluster - Faded (Eye),1
24,101635,101636,24,0,Sneak Atck Cluster - Bright (Right-Wrist),1
24,101637,101638,24,0,Sneak Atck Cluster - Shiny (Feet),2
24,101641,101642,24,0,Fast Attack Cluster - Bright (Right-Hand),2
24,101645,101646,24,0,NanoC. Init Cluster - Faded (Chest),2
24,101651,101652,24,0,Fling Shot Cluster - Faded (Right-Wrist),1
24,101653,101654,24,0,Fling Shot Cluster - Bright (Right-Hand),1
24,101657,101658,24,0,Aimed Shot Cluster - Faded (Right-Hand),1
24,101659,101660,24,0,Aimed Shot Cluster - Bright (Right-Wrist),2
24,101661,101662,24,0,Aimed Shot Cluster - Shiny (Eye),1
24,101667,101668,24,0,Body Dev Cluster - Shiny (Chest),1
24,101669,101670,24,0,Duck-Exp Cluster - Faded (Feet),1
24,101671,101672,24,0,Duck-Exp Cluster - Bright (Waist),1
24,101673,101674,24,0,Duck-Exp Cluster - Shiny (Leg),2
24,101679,101680,24,0,Dodge-Rng Cluster - Shiny (Leg),1
24,101681,101682,24,0,Evade-ClsC Cluster - Faded (Waist),1
24,101685,101686,24,0,Evade-ClsC Cluster - Shiny (Feet),3
24,101687,101688,24,0,Quantum FT Cluster - Faded (Right-Hand),1
24,101689,101690,24,0,Quantum FT Cluster - Bright (Eye),1
24,101693,101694,24,0,Weapon Smt Cluster - Faded (Eye),2
24,101697,101698,24,0,Weapon Smt Cluster - Shiny (Right-Hand),2
24,101701,101702,24,0,Pharma Tech Cluster - Bright (Eye),2
24,101705,101706,24,0,Nano Progra Cluster - Faded (Right-Hand),1
24,101707,101708,24,0,Nano Progra Cluster - Bright (Eye),1
24,101709,101710,24,0,Nano Progra Cluster - Shiny (Head),1
24,101711,101712,24,0,Comp. Liter Cluster - Faded (Right-Hand),2
24,101717,101718,24,0,Psychology Cluster - Faded (Eye),1
24,101719,101720,24,0,Psychology Cluster - Bright (Ear),1
24,101723,101724,24,0,Chemistry Cluster - Faded (Right-Hand),1
24,101733,101734,24,0,Concealment Cluster - Shiny (Feet),1
24,101735,101736,24,0,Break & Entry Cluster - Faded (Chest),1
24,101741,101742,24,0,Vehicle Grnd Cluster - Faded (Ear),1
24,101743,101744,24,0,Vehicle Grnd Cluster - Bright (Eye),1
24,101747,101748,24,0,Full Auto Cluster - Faded (Waist),1
24,101749,101750,24,0,Full Auto Cluster - Bright (Right-Wrist),2
24,101759,101760,24,0,Disease AC Cluster - Faded (Chest),3
24,101777,101778,24,0,Agility Cluster - Faded (Waist),1
24,101779,101780,24,0,Agility Cluster - Bright (Feet),1
24,101781,101782,24,0,Agility Cluster - Shiny (Leg),1
24,101783,101784,24,0,Stamina Cluster - Faded (Waist),1
24,101785,101786,24,0,Stamina Cluster - Bright (Leg),2
24,101787,101788,24,0,Stamina Cluster - Shiny (Chest),1
24,101791,101792,24,0,Intelligence Cluster - Bright (Eye),2
24,101793,101794,24,0,Intelligence Cluster - Shiny (Head),2
24,101795,101796,24,0,Sense Cluster - Faded (Head),1
24,101797,101798,24,0,Sense Cluster - Bright (Waist),1
24,101799,101800,24,0,Sense Cluster - Shiny (Chest),2
24,101805,101806,24,0,Psychic Cluster - Shiny (Head),1
24,101807,101808,24,0,Max Health Cluster - Faded (Leg),1
24,101809,101810,24,0,Max Health Cluster - Bright (Waist),1
24,101815,101816,24,0,Max Nano Cluster - Bright (Waist),1
24,101817,101818,24,0,Max Nano Cluster - Shiny (Head),2
24,101829,101830,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,101877,101878,24,0,"Eye Implant: Map Navig, Shiny",1
24,101901,101902,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,101955,101956,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,102067,102068,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,102158,102159,24,0,"Eye Implant: Quantum FT, Bright",1
24,102164,102165,24,0,"Eye Implant: Map Navig, Shiny",1
24,102208,102209,24,0,"Eye Implant: Rifle, Shiny",1
24,102291,102292,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,102380,102381,24,0,"Eye Implant: Aimed Shot, Shiny",1
24,102394,102395,24,0,"Eye Implant: Aimed Shot, Shiny",1
24,102498,102499,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,102532,102533,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,102571,102572,24,0,"Eye Implant: Aimed Shot, Shiny",1
24,102637,102638,24,0,"Eye Implant: Aimed Shot, Shiny",1
24,102728,102729,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,102743,102744,24,0,"Eye Implant: Map Navig, Shiny",1
24,102765,102766,24,0,"Eye Implant: Tutoring, Shiny",1
24,102819,102820,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,102832,102833,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,103051,103052,24,0,"Eye Implant: Rifle, Shiny",1
24,103055,103056,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,103065,103066,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,103102,103103,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,103110,103111,24,0,"Eye Implant: Chemistry, Bright",1
24,103153,103154,24,0,"Eye Implant: Tutoring, Shiny",1
24,103161,103162,24,0,"Eye Implant: Grenade, Bright",1
24,103189,103190,24,0,"Eye Implant: Vehicle Hydr, Bright",1
24,103225,103226,24,0,"Eye Implant: Map Navig, Shiny",1
24,103324,103325,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,103364,103365,24,0,"Eye Implant: Aimed Shot, Shiny",1
24,103374,103375,24,0,"Eye Implant: Map Navig, Shiny",1
24,103398,103399,24,0,"Eye Implant: Map Navig, Shiny",1
24,103441,103442,24,0,"Eye Implant: Heavy Weapons, Bright",1
24,103508,103509,24,0,"Eye Implant: Tutoring, Shiny",1
24,103544,103545,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,103566,103567,24,0,"Eye Implant: Aimed Shot, Shiny",1
24,103586,103587,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,103707,103708,24,0,"Eye Implant: Rifle, Shiny",1
24,103713,103714,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,103769,103770,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,103825,103826,24,0,"Eye Implant: Vehicle Air, Shiny",1
24,103912,103913,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,104047,104048,24,0,"Eye Implant: Elec. Engi, Shiny",1
24,104101,104102,24,0,"Eye Implant: Rifle, Shiny",1
24,104115,104116,24,0,"Eye Implant: Rifle, Shiny",1
24,104139,104140,24,0,"Eye Implant: Aimed Shot, Shiny",1
24,104218,104219,24,0,"Eye Implant: Mult. Melee, Bright",1
